TenantId,Application,UserDomain,UserAgent,RecordType,TimeGenerated [UTC],Operation,OrganizationId,OrganizationId_,UserType,UserKey,OfficeWorkload,ResultStatus,ResultReasonType,OfficeObjectId,UserId,UserId_,ClientIP,ClientIP_,Scope,Site_,ItemType,EventSource,Source_Name,MachineDomainInfo,MachineId,Site_Url,Site_Url_,SourceRelativeUrl,SourceRelativeUrl_,SourceFileName,SourceFileName_,SourceFileExtension,DestinationRelativeUrl,DestinationFileName,DestinationFileExtension,UserSharedWith,SharingType,CustomEvent,Event_Data,ModifiedObjectResolvedName,Parameters,ExternalAccess,OriginatingServer,OrganizationName,Logon_Type,InternalLogonType,MailboxGuid,MailboxOwnerUPN,MailboxOwnerSid,MailboxOwnerMasterAccountSid,LogonUserSid,LogonUserDisplayName,ClientInfoString,Client_IPAddress,ClientMachineName,ClientProcessName,ClientVersion,Folder,CrossMailboxOperations,DestMailboxId,DestMailboxOwnerUPN,DestMailboxOwnerSid,DestMailboxOwnerMasterAccountSid,DestFolder,Folders,AffectedItems,Item,ModifiedProperties,SendAsUserSmtp,SendAsUserMailboxGuid,SendOnBehalfOfUserSmtp,SendonBehalfOfUserMailboxGuid,ExtendedProperties,Client,LoginStatus,Actor,ActorContextId,ActorIpAddress,InterSystemsId,IntraSystemId,SupportTicketId,TargetContextId,DataCenterSecurityEventType,EffectiveOrganization,ElevationTime [UTC],ElevationApprover,ElevationApprovedTime [UTC],ElevationRequestId,ElevationRole,ElevationDuration,GenericInfo,SourceSystem,OfficeId,SourceRecordId,AzureActiveDirectory_EventType,AADTarget,Start_Time [UTC],OfficeTenantId,OfficeTenantId_,TargetUserOrGroupName,TargetUserOrGroupType,MessageId,Members,TeamName,TeamGuid,ChannelType,ChannelName,ChannelGuid,ExtraProperties,AddOnType,AddonName,TabType,Name,OldValue,NewValue,ItemName,ChatThreadId,ChatName,CommunicationType,AADGroupId,AddOnGuid,AppDistributionMode,TargetUserId,OperationScope,AzureADAppId,OperationProperties,AppId,ClientAppId,Type,_ResourceId
7c759f10-811c-4db8-ad6d-f07d8ae3f8ea,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.49",SharePoint,"4/28/2021, 2:30:49.000 PM",PageViewed,2ad3fc79-1859-42fa-9011-6f8df2251b22,2ad3fc79-1859-42fa-9011-6f8df2251b22,Regular,i:0h.f|membership|10032000c757d25f@live.com,SharePoint,,,https://m365x816222.sharepoint.com/sites/Retail,adelev@m365x816222.onmicrosoft.com,adelev@m365x816222.onmicrosoft.com,175.45.176.99,175.45.176.99,,df982fae-217f-4cc3-9599-4516027e6db3,Page,SharePoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4/28/2021, 2:38:19.000 PM",,,,,,,OfficeActivityManager,b933e9b5-9774-4772-d0cf-08d90a5237d6,b933e9b5-9774-4772-d0cf-08d90a5237d6,,,"4/28/2021, 2:38:19.000 PM",$RestApiTenantId$,$RestApiTenantId$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OfficeActivity,
7c759f10-811c-4db8-ad6d-f07d8ae3f8ea,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.49",SharePoint,"4/28/2021, 2:30:49.000 PM",PagePrefetched,2ad3fc79-1859-42fa-9011-6f8df2251b22,2ad3fc79-1859-42fa-9011-6f8df2251b22,Regular,i:0h.f|membership|10032000c757d25f@live.com,SharePoint,,,https://m365x816222.sharepoint.com/sites/ContosoWeb1,adelev@m365x816222.onmicrosoft.com,adelev@m365x816222.onmicrosoft.com,175.45.176.99,175.45.176.99,,d4f13dd6-160e-4be9-8826-f7e29399d6d2,Page,SharePoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4/28/2021, 2:38:19.000 PM",,,,,,,OfficeActivityManager,a372912e-bb3c-4ecb-53b2-08d90a52385c,a372912e-bb3c-4ecb-53b2-08d90a52385c,,,"4/28/2021, 2:38:19.000 PM",$RestApiTenantId$,$RestApiTenantId$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OfficeActivity,
7c759f10-811c-4db8-ad6d-f07d8ae3f8ea,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.49",SharePoint,"4/28/2021, 2:30:49.000 PM",PageViewed,2ad3fc79-1859-42fa-9011-6f8df2251b22,2ad3fc79-1859-42fa-9011-6f8df2251b22,Regular,i:0h.f|membership|10032000c757d25f@live.com,SharePoint,,,https://m365x816222.sharepoint.com/sites/ContosoWeb1/SitePages/2020-Campus-remodel-updates.aspx,adelev@m365x816222.onmicrosoft.com,adelev@m365x816222.onmicrosoft.com,175.45.176.99,175.45.176.99,,d4f13dd6-160e-4be9-8826-f7e29399d6d2,Page,SharePoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4/28/2021, 2:38:19.000 PM",,,,,,,OfficeActivityManager,17833927-5988-4384-7847-08d90a5237f2,17833927-5988-4384-7847-08d90a5237f2,,,"4/28/2021, 2:38:19.000 PM",$RestApiTenantId$,$RestApiTenantId$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OfficeActivity,
7c759f10-811c-4db8-ad6d-f07d8ae3f8ea,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.49",SharePoint,"4/28/2021, 2:30:49.000 PM",PagePrefetched,2ad3fc79-1859-42fa-9011-6f8df2251b22,2ad3fc79-1859-42fa-9011-6f8df2251b22,Regular,i:0h.f|membership|10032000c757d25f@live.com,SharePoint,,,https://m365x816222.sharepoint.com/sites/Retail,adelev@m365x816222.onmicrosoft.com,adelev@m365x816222.onmicrosoft.com,175.45.176.99,175.45.176.99,,df982fae-217f-4cc3-9599-4516027e6db3,Page,SharePoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4/28/2021, 2:38:19.000 PM",,,,,,,OfficeActivityManager,9c00decc-aac6-4286-01d9-08d90a52385a,9c00decc-aac6-4286-01d9-08d90a52385a,,,"4/28/2021, 2:38:19.000 PM",$RestApiTenantId$,$RestApiTenantId$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OfficeActivity,
7c759f10-811c-4db8-ad6d-f07d8ae3f8ea,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.49",SharePoint,"4/28/2021, 2:30:49.000 PM",PageViewed,2ad3fc79-1859-42fa-9011-6f8df2251b22,2ad3fc79-1859-42fa-9011-6f8df2251b22,Regular,i:0h.f|membership|10032000c757d25f@live.com,SharePoint,,,https://m365x816222.sharepoint.com/sites/ContosoWeb1/SitePages/Consumer-drone-series-product-training.aspx,adelev@m365x816222.onmicrosoft.com,adelev@m365x816222.onmicrosoft.com,175.45.176.99,175.45.176.99,,d4f13dd6-160e-4be9-8826-f7e29399d6d2,Page,SharePoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4/28/2021, 2:38:19.000 PM",,,,,,,OfficeActivityManager,ac41d886-097d-4304-82e7-08d90a5237e7,ac41d886-097d-4304-82e7-08d90a5237e7,,,"4/28/2021, 2:38:19.000 PM",$RestApiTenantId$,$RestApiTenantId$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OfficeActivity,
7c759f10-811c-4db8-ad6d-f07d8ae3f8ea,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.49",SharePoint,"4/28/2021, 2:30:49.000 PM",PageViewed,2ad3fc79-1859-42fa-9011-6f8df2251b22,2ad3fc79-1859-42fa-9011-6f8df2251b22,Regular,i:0h.f|membership|10032000c757d25f@live.com,SharePoint,,,https://m365x816222.sharepoint.com/sites/ContosoWeb1,adelev@m365x816222.onmicrosoft.com,adelev@m365x816222.onmicrosoft.com,175.45.176.99,175.45.176.99,,d4f13dd6-160e-4be9-8826-f7e29399d6d2,Page,SharePoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4/28/2021, 2:38:19.000 PM",,,,,,,OfficeActivityManager,060797cd-4b54-476c-e594-08d90a523807,060797cd-4b54-476c-e594-08d90a523807,,,"4/28/2021, 2:38:19.000 PM",$RestApiTenantId$,$RestApiTenantId$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OfficeActivity,
7c759f10-811c-4db8-ad6d-f07d8ae3f8ea,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.49",SharePointFileOperation,"4/28/2021, 2:30:48.000 PM",FileAccessed,2ad3fc79-1859-42fa-9011-6f8df2251b22,2ad3fc79-1859-42fa-9011-6f8df2251b22,Regular,i:0h.f|membership|10032000c757d25f@live.com,SharePoint,,,https://m365x816222-my.sharepoint.com/User Photos/Profile Pictures/MiriamG_M365x816222_OnMicrosoft_com_SThumb.jpg,adelev@m365x816222.onmicrosoft.com,adelev@m365x816222.onmicrosoft.com,175.45.176.99,175.45.176.99,,2c048610-040c-4327-a973-fc1fc6a3aadd,File,SharePoint,,,,https://m365x816222-my.sharepoint.com/,https://m365x816222-my.sharepoint.com/,User Photos/Profile Pictures,User Photos/Profile Pictures,MiriamG_M365x816222_OnMicrosoft_com_SThumb.jpg,MiriamG_M365x816222_OnMicrosoft_com_SThumb.jpg,jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4/28/2021, 2:38:19.000 PM",,,,,,,OfficeActivityManager,f9cc8d43-344e-4cef-3857-08d90a52379a,f9cc8d43-344e-4cef-3857-08d90a52379a,,,"4/28/2021, 2:38:19.000 PM",$RestApiTenantId$,$RestApiTenantId$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OfficeActivity,
7c759f10-811c-4db8-ad6d-f07d8ae3f8ea,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.49",SharePointFileOperation,"4/28/2021, 2:30:48.000 PM",FileAccessed,2ad3fc79-1859-42fa-9011-6f8df2251b22,2ad3fc79-1859-42fa-9011-6f8df2251b22,Regular,i:0h.f|membership|10032000c757d25f@live.com,SharePoint,,,https://m365x816222-my.sharepoint.com/User Photos/Profile Pictures/AllanD_M365x816222_OnMicrosoft_com_SThumb.jpg,adelev@m365x816222.onmicrosoft.com,adelev@m365x816222.onmicrosoft.com,175.45.176.99,175.45.176.99,,2c048610-040c-4327-a973-fc1fc6a3aadd,File,SharePoint,,,,https://m365x816222-my.sharepoint.com/,https://m365x816222-my.sharepoint.com/,User Photos/Profile Pictures,User Photos/Profile Pictures,AllanD_M365x816222_OnMicrosoft_com_SThumb.jpg,AllanD_M365x816222_OnMicrosoft_com_SThumb.jpg,jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4/28/2021, 2:38:19.000 PM",,,,,,,OfficeActivityManager,e5e894cd-e37f-4b12-07f9-08d90a5237a0,e5e894cd-e37f-4b12-07f9-08d90a5237a0,,,"4/28/2021, 2:38:19.000 PM",$RestApiTenantId$,$RestApiTenantId$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OfficeActivity,
7c759f10-811c-4db8-ad6d-f07d8ae3f8ea,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.49",SharePointFileOperation,"4/28/2021, 2:30:47.000 PM",FileAccessed,2ad3fc79-1859-42fa-9011-6f8df2251b22,2ad3fc79-1859-42fa-9011-6f8df2251b22,Regular,i:0h.f|membership|10032000c757d25f@live.com,SharePoint,,,https://m365x816222-my.sharepoint.com/User Photos/Profile Pictures/PattiF_M365x816222_OnMicrosoft_com_SThumb.jpg,adelev@m365x816222.onmicrosoft.com,adelev@m365x816222.onmicrosoft.com,175.45.176.99,175.45.176.99,,2c048610-040c-4327-a973-fc1fc6a3aadd,File,SharePoint,,,,https://m365x816222-my.sharepoint.com/,https://m365x816222-my.sharepoint.com/,User Photos/Profile Pictures,User Photos/Profile Pictures,PattiF_M365x816222_OnMicrosoft_com_SThumb.jpg,PattiF_M365x816222_OnMicrosoft_com_SThumb.jpg,jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4/28/2021, 2:38:19.000 PM",,,,,,,OfficeActivityManager,f205f3da-b058-412c-42ca-08d90a52373d,f205f3da-b058-412c-42ca-08d90a52373d,,,"4/28/2021, 2:38:19.000 PM",$RestApiTenantId$,$RestApiTenantId$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OfficeActivity,
7c759f10-811c-4db8-ad6d-f07d8ae3f8ea,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.49",SharePointFileOperation,"4/28/2021, 2:30:47.000 PM",FilePreviewed,2ad3fc79-1859-42fa-9011-6f8df2251b22,2ad3fc79-1859-42fa-9011-6f8df2251b22,Regular,i:0h.f|membership|10032000c757d25f@live.com,SharePoint,,,https://m365x816222.sharepoint.com/sites/SalesAndMarketing/SiteAssets/flags.jpg,adelev@m365x816222.onmicrosoft.com,adelev@m365x816222.onmicrosoft.com,175.45.176.99,175.45.176.99,,99b8b27e-7485-40d0-a36a-3f092cdddda2,File,SharePoint,,,,https://m365x816222.sharepoint.com/sites/SalesAndMarketing/,https://m365x816222.sharepoint.com/sites/SalesAndMarketing/,SiteAssets,SiteAssets,flags.jpg,flags.jpg,jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4/28/2021, 2:38:19.000 PM",,,,,,,OfficeActivityManager,15d77064-d12a-414a-548b-08d90a5236d5,15d77064-d12a-414a-548b-08d90a5236d5,,,"4/28/2021, 2:38:19.000 PM",$RestApiTenantId$,$RestApiTenantId$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OfficeActivity,
7c759f10-811c-4db8-ad6d-f07d8ae3f8ea,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.49",SharePointFileOperation,"4/28/2021, 2:30:47.000 PM",FileAccessed,2ad3fc79-1859-42fa-9011-6f8df2251b22,2ad3fc79-1859-42fa-9011-6f8df2251b22,Regular,i:0h.f|membership|10032000c757d25f@live.com,SharePoint,,,https://m365x816222-my.sharepoint.com/User Photos/Profile Pictures/PradeepG_M365x816222_OnMicrosoft_com_SThumb.jpg,adelev@m365x816222.onmicrosoft.com,adelev@m365x816222.onmicrosoft.com,175.45.176.99,175.45.176.99,,2c048610-040c-4327-a973-fc1fc6a3aadd,File,SharePoint,,,,https://m365x816222-my.sharepoint.com/,https://m365x816222-my.sharepoint.com/,User Photos/Profile Pictures,User Photos/Profile Pictures,PradeepG_M365x816222_OnMicrosoft_com_SThumb.jpg,PradeepG_M365x816222_OnMicrosoft_com_SThumb.jpg,jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4/28/2021, 2:38:19.000 PM",,,,,,,OfficeActivityManager,0bd50c6c-c3c5-4c77-8873-08d90a52372d,0bd50c6c-c3c5-4c77-8873-08d90a52372d,,,"4/28/2021, 2:38:19.000 PM",$RestApiTenantId$,$RestApiTenantId$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OfficeActivity,
7c759f10-811c-4db8-ad6d-f07d8ae3f8ea,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.49",SharePointFileOperation,"4/28/2021, 2:30:47.000 PM",FilePreviewed,2ad3fc79-1859-42fa-9011-6f8df2251b22,2ad3fc79-1859-42fa-9011-6f8df2251b22,Regular,i:0h.f|membership|10032000c757d25f@live.com,SharePoint,,,https://m365x816222.sharepoint.com/sites/SalesAndMarketing/SiteAssets/NewVPN.jpg,adelev@m365x816222.onmicrosoft.com,adelev@m365x816222.onmicrosoft.com,175.45.176.99,175.45.176.99,,99b8b27e-7485-40d0-a36a-3f092cdddda2,File,SharePoint,,,,https://m365x816222.sharepoint.com/sites/SalesAndMarketing/,https://m365x816222.sharepoint.com/sites/SalesAndMarketing/,SiteAssets,SiteAssets,NewVPN.jpg,NewVPN.jpg,jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4/28/2021, 2:38:19.000 PM",,,,,,,OfficeActivityManager,03c5eb7d-4838-49b6-84c6-08d90a5236fb,03c5eb7d-4838-49b6-84c6-08d90a5236fb,,,"4/28/2021, 2:38:19.000 PM",$RestApiTenantId$,$RestApiTenantId$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OfficeActivity,
7c759f10-811c-4db8-ad6d-f07d8ae3f8ea,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.49",SharePointFileOperation,"4/28/2021, 2:30:46.000 PM",FilePreviewed,2ad3fc79-1859-42fa-9011-6f8df2251b22,2ad3fc79-1859-42fa-9011-6f8df2251b22,Regular,i:0h.f|membership|10032000c757d25f@live.com,SharePoint,,,https://m365x816222.sharepoint.com/sites/ContosoWeb1/SiteAssets/breather.jpg,adelev@m365x816222.onmicrosoft.com,adelev@m365x816222.onmicrosoft.com,175.45.176.99,175.45.176.99,,d4f13dd6-160e-4be9-8826-f7e29399d6d2,File,SharePoint,,,,https://m365x816222.sharepoint.com/sites/ContosoWeb1/,https://m365x816222.sharepoint.com/sites/ContosoWeb1/,SiteAssets,SiteAssets,breather.jpg,breather.jpg,jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4/28/2021, 2:38:19.000 PM",,,,,,,OfficeActivityManager,b6ad60a5-0c8c-4b2f-d7bd-08d90a523667,b6ad60a5-0c8c-4b2f-d7bd-08d90a523667,,,"4/28/2021, 2:38:19.000 PM",$RestApiTenantId$,$RestApiTenantId$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OfficeActivity,
7c759f10-811c-4db8-ad6d-f07d8ae3f8ea,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.49",SharePointFileOperation,"4/28/2021, 2:30:46.000 PM",FilePreviewed,2ad3fc79-1859-42fa-9011-6f8df2251b22,2ad3fc79-1859-42fa-9011-6f8df2251b22,Regular,i:0h.f|membership|10032000c757d25f@live.com,SharePoint,,,https://m365x816222.sharepoint.com/sites/ContosoWeb1/SiteAssets/mentorship.jpeg,adelev@m365x816222.onmicrosoft.com,adelev@m365x816222.onmicrosoft.com,175.45.176.99,175.45.176.99,,d4f13dd6-160e-4be9-8826-f7e29399d6d2,File,SharePoint,,,,https://m365x816222.sharepoint.com/sites/ContosoWeb1/,https://m365x816222.sharepoint.com/sites/ContosoWeb1/,SiteAssets,SiteAssets,mentorship.jpeg,mentorship.jpeg,jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4/28/2021, 2:38:19.000 PM",,,,,,,OfficeActivityManager,1f03fdcd-29fb-4764-dffc-08d90a52369f,1f03fdcd-29fb-4764-dffc-08d90a52369f,,,"4/28/2021, 2:38:19.000 PM",$RestApiTenantId$,$RestApiTenantId$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OfficeActivity,
7c759f10-811c-4db8-ad6d-f07d8ae3f8ea,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.49",SharePointFileOperation,"4/28/2021, 2:30:46.000 PM",FilePreviewed,2ad3fc79-1859-42fa-9011-6f8df2251b22,2ad3fc79-1859-42fa-9011-6f8df2251b22,Regular,i:0h.f|membership|10032000c757d25f@live.com,SharePoint,,,https://m365x816222.sharepoint.com/sites/ContosoWeb1/SiteAssets/Drone.jpg,adelev@m365x816222.onmicrosoft.com,adelev@m365x816222.onmicrosoft.com,175.45.176.99,175.45.176.99,,d4f13dd6-160e-4be9-8826-f7e29399d6d2,File,SharePoint,,,,https://m365x816222.sharepoint.com/sites/ContosoWeb1/,https://m365x816222.sharepoint.com/sites/ContosoWeb1/,SiteAssets,SiteAssets,Drone.jpg,Drone.jpg,jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4/28/2021, 2:38:19.000 PM",,,,,,,OfficeActivityManager,44109e61-dcf4-456b-c106-08d90a52365a,44109e61-dcf4-456b-c106-08d90a52365a,,,"4/28/2021, 2:38:19.000 PM",$RestApiTenantId$,$RestApiTenantId$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OfficeActivity,
7c759f10-811c-4db8-ad6d-f07d8ae3f8ea,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.49",SharePointFileOperation,"4/28/2021, 2:30:46.000 PM",FilePreviewed,2ad3fc79-1859-42fa-9011-6f8df2251b22,2ad3fc79-1859-42fa-9011-6f8df2251b22,Regular,i:0h.f|membership|10032000c757d25f@live.com,SharePoint,,,https://m365x816222.sharepoint.com/sites/ContosoWeb1/SiteAssets/Meeting.jpg,adelev@m365x816222.onmicrosoft.com,adelev@m365x816222.onmicrosoft.com,175.45.176.99,175.45.176.99,,d4f13dd6-160e-4be9-8826-f7e29399d6d2,File,SharePoint,,,,https://m365x816222.sharepoint.com/sites/ContosoWeb1/,https://m365x816222.sharepoint.com/sites/ContosoWeb1/,SiteAssets,SiteAssets,Meeting.jpg,Meeting.jpg,jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4/28/2021, 2:38:19.000 PM",,,,,,,OfficeActivityManager,ae3b851e-a3f8-4ca4-cdc5-08d90a52364f,ae3b851e-a3f8-4ca4-cdc5-08d90a52364f,,,"4/28/2021, 2:38:19.000 PM",$RestApiTenantId$,$RestApiTenantId$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OfficeActivity,
7c759f10-811c-4db8-ad6d-f07d8ae3f8ea,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.49",SharePoint,"4/28/2021, 2:30:39.000 PM",PageViewed,2ad3fc79-1859-42fa-9011-6f8df2251b22,2ad3fc79-1859-42fa-9011-6f8df2251b22,Regular,i:0h.f|membership|10032000c757d25f@live.com,SharePoint,,,https://m365x816222.sharepoint.com/_layouts/15/online/handlers/SpoSuiteLinks.ashx,adelev@m365x816222.onmicrosoft.com,adelev@m365x816222.onmicrosoft.com,175.45.176.99,175.45.176.99,,8fd7ff5c-115c-46de-af73-b9cdf4458bc3,Page,SharePoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4/28/2021, 2:38:19.000 PM",,,,,,,OfficeActivityManager,75efa127-a286-4069-0e19-08d90a523263,75efa127-a286-4069-0e19-08d90a523263,,,"4/28/2021, 2:38:19.000 PM",$RestApiTenantId$,$RestApiTenantId$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OfficeActivity,
7c759f10-811c-4db8-ad6d-f07d8ae3f8ea,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.49",SharePoint,"4/28/2021, 2:30:38.000 PM",PageViewed,2ad3fc79-1859-42fa-9011-6f8df2251b22,2ad3fc79-1859-42fa-9011-6f8df2251b22,Regular,i:0h.f|membership|10032000c757d25f@live.com,SharePoint,,,https://m365x816222.sharepoint.com/_layouts/15/sharepoint.aspx,adelev@m365x816222.onmicrosoft.com,adelev@m365x816222.onmicrosoft.com,175.45.176.99,175.45.176.99,,8fd7ff5c-115c-46de-af73-b9cdf4458bc3,Page,SharePoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4/28/2021, 2:38:19.000 PM",,,,,,,OfficeActivityManager,0da0829c-5897-4773-a4b6-08d90a52318b,0da0829c-5897-4773-a4b6-08d90a52318b,,,"4/28/2021, 2:38:19.000 PM",$RestApiTenantId$,$RestApiTenantId$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OfficeActivity,
7c759f10-811c-4db8-ad6d-f07d8ae3f8ea,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.49",SharePointFileOperation,"4/28/2021, 2:30:18.000 PM",FileModified,2ad3fc79-1859-42fa-9011-6f8df2251b22,2ad3fc79-1859-42fa-9011-6f8df2251b22,Regular,i:0h.f|membership|10032000c757d25f@live.com,SharePoint,,,https://m365x816222.sharepoint.com/sites/teams-public/Shared Documents/General/first_day_in_org.docx,adelev@m365x816222.onmicrosoft.com,adelev@m365x816222.onmicrosoft.com,175.45.176.99,175.45.176.99,,a7d013ca-6c80-4f1b-a5cf-59bf7077af79,File,SharePoint,,,,https://m365x816222.sharepoint.com/sites/teams-public/,https://m365x816222.sharepoint.com/sites/teams-public/,Shared Documents/General,Shared Documents/General,first_day_in_org.docx,first_day_in_org.docx,docx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4/28/2021, 2:38:19.000 PM",,,,,,,OfficeActivityManager,8d2d88ac-12fd-4d62-b532-08d90a5225b3,8d2d88ac-12fd-4d62-b532-08d90a5225b3,,,"4/28/2021, 2:38:19.000 PM",$RestApiTenantId$,$RestApiTenantId$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OfficeActivity,
