TenantId,"TimeGenerated [UTC]",AccountName,AccountDomain,AccountUPN,AccountSID,AccountObjectId,AccountTenantId,AccountDisplayName,GivenName,Surname,OnPremisesAccountObjectId,OnPremisesExtensionAttributes,OnPremisesDistinguishedName,Tags,"AccountCreationTime [UTC]",InvestigationPriority,InvestigationPriorityPercentile,RiskLevel,RiskLevelDetails,RiskState,BlastRadius,GroupMembership,AssignedRoles,Department,EmployeeId,JobTitle,RelatedAccounts,MailAddress,AdditionalMailAddresses,Manager,StreetAddress,City,CompanyName,Country,State,Phone,IsAccountEnabled,IsServiceAccount,"DeletedDateTime [UTC]","LastSeenDate [UTC]",UACFlags,UserState,"UserStateChangedOn [UTC]",UserType,ExtensionProperty,AccountCloudSID,IsMFARegistered,Applications,ServicePrincipals,SourceSystem,UserAccountControl,ChangeSource,EntityRiskScore,SAMAccountName,Type
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","4/28/2026, 1:54:06.493 AM",w21453,,"w21453@ctf.alpineskihouse.co",,"3197fb91-df4e-4bf7-8a02-0e7abc3ab60f","0527ecb7-06fb-4769-b324-fd4a3bb865eb",w21453,w21453,"(Workshop)","3197fb91-df4e-4bf7-8a02-0e7abc3ab60f",,,,"4/27/2026, 10:32:46.000 PM",,,,,,,"[""AutoAssignment_4045f756-8851-4f64-8014-50d5cd925d3c"",""Vallee Nevado"",""Purview Demo Users"",""Data Security Demo External Users"",""Copilot for Security users"",""Data Security Demo Users"",""Internal users"",""AutoAssignment_aecde29a-6b07-4924-bfe0-9388bb5edcb3"",""CopilotWorkshops"",""Mark 8 Project Team"",""Field and Partners"",""Project Rho (Restricted content)"",""Sales and Marketing"",""Proseware Merger"",""All Users - No Guest"",""Retail"",""Non Demo Users"",""Project Obsidian"",""Data Security Demos"",""Purview DLP browser protection - included users"",""JoinDevices""]","[""Security Reader""]",Internal,,,,"w21453@ctf.alpineskihouse.co",,,,,,,,,true,,,,,,,Member,,,,,,AzureActiveDirectory,,AzureActiveDirectory,,,IdentityInfo
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","4/28/2026, 1:54:06.493 AM",w21438,,"w21438@ctf.alpineskihouse.co",,"aeb992aa-3735-4f5a-a31f-38dcf8a5cc78","0527ecb7-06fb-4769-b324-fd4a3bb865eb",w21438,w21438,"(Workshop)","aeb992aa-3735-4f5a-a31f-38dcf8a5cc78",,,,"4/27/2026, 10:30:02.000 PM",,,,,,,"[""AutoAssignment_4045f756-8851-4f64-8014-50d5cd925d3c"",""Vallee Nevado"",""Purview Demo Users"",""Data Security Demo External Users"",""Copilot for Security users"",""Data Security Demo Users"",""Internal users"",""AutoAssignment_aecde29a-6b07-4924-bfe0-9388bb5edcb3"",""CopilotWorkshops"",""Mark 8 Project Team"",""Field and Partners"",""Project Rho (Restricted content)"",""Sales and Marketing"",""Proseware Merger"",""All Users - No Guest"",""Retail"",""Non Demo Users"",""Project Obsidian"",""Data Security Demos"",""Purview DLP browser protection - included users"",""JoinDevices""]","[""Security Reader""]",Internal,,,,"w21438@ctf.alpineskihouse.co",,,,,,,,,true,,,,,,,Member,,,,,,AzureActiveDirectory,,AzureActiveDirectory,,,IdentityInfo
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","4/28/2026, 1:54:06.493 AM",w21445,,"w21445@ctf.alpineskihouse.co",,"e107af15-0609-4bd9-a200-47a00124a39b","0527ecb7-06fb-4769-b324-fd4a3bb865eb",w21445,w21445,"(Workshop)","e107af15-0609-4bd9-a200-47a00124a39b",,,,"4/27/2026, 10:32:54.000 PM",,,,,,,"[""AutoAssignment_4045f756-8851-4f64-8014-50d5cd925d3c"",""Vallee Nevado"",""Purview Demo Users"",""Data Security Demo External Users"",""Copilot for Security users"",""Data Security Demo Users"",""Internal users"",""AutoAssignment_aecde29a-6b07-4924-bfe0-9388bb5edcb3"",""CopilotWorkshops"",""Mark 8 Project Team"",""Field and Partners"",""Project Rho (Restricted content)"",""Sales and Marketing"",""Proseware Merger"",""All Users - No Guest"",""Retail"",""Non Demo Users"",""Project Obsidian"",""Data Security Demos"",""Purview DLP browser protection - included users"",""JoinDevices""]","[""Security Reader""]",Internal,,,,"w21445@ctf.alpineskihouse.co",,,,,,,,,true,,,,,,,Member,,,,,,AzureActiveDirectory,,AzureActiveDirectory,,,IdentityInfo
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","4/28/2026, 1:54:06.493 AM",w21435,,"w21435@ctf.alpineskihouse.co",,"a4966a31-d879-4e34-87a7-ca477a4f4448","0527ecb7-06fb-4769-b324-fd4a3bb865eb",w21435,w21435,"(Workshop)","a4966a31-d879-4e34-87a7-ca477a4f4448",,,,"4/27/2026, 10:29:35.000 PM",,,,,,,"[""AutoAssignment_4045f756-8851-4f64-8014-50d5cd925d3c"",""Vallee Nevado"",""Purview Demo Users"",""Data Security Demo External Users"",""Copilot for Security users"",""Data Security Demo Users"",""Internal users"",""AutoAssignment_aecde29a-6b07-4924-bfe0-9388bb5edcb3"",""CopilotWorkshops"",""Mark 8 Project Team"",""Field and Partners"",""Project Rho (Restricted content)"",""Sales and Marketing"",""Proseware Merger"",""All Users - No Guest"",""Retail"",""Non Demo Users"",""Project Obsidian"",""Data Security Demos"",""Purview DLP browser protection - included users"",""JoinDevices""]","[""Security Reader""]",Internal,,,,"w21435@ctf.alpineskihouse.co",,,,,,,,,true,,,,,,,Member,,,,,,AzureActiveDirectory,,AzureActiveDirectory,,,IdentityInfo
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","4/28/2026, 1:54:06.493 AM",w21448,,"w21448@ctf.alpineskihouse.co",,"cab6c0e7-4688-4e73-9968-a33579aebd3c","0527ecb7-06fb-4769-b324-fd4a3bb865eb",w21448,w21448,"(Workshop)","cab6c0e7-4688-4e73-9968-a33579aebd3c",,,,"4/27/2026, 10:33:38.000 PM",,,,,,,"[""AutoAssignment_4045f756-8851-4f64-8014-50d5cd925d3c"",""Vallee Nevado"",""Purview Demo Users"",""Data Security Demo External Users"",""Copilot for Security users"",""Data Security Demo Users"",""Internal users"",""AutoAssignment_aecde29a-6b07-4924-bfe0-9388bb5edcb3"",""CopilotWorkshops"",""Mark 8 Project Team"",""Field and Partners"",""Project Rho (Restricted content)"",""Sales and Marketing"",""Proseware Merger"",""All Users - No Guest"",""Retail"",""Non Demo Users"",""Project Obsidian"",""Data Security Demos"",""Purview DLP browser protection - included users"",""JoinDevices""]","[""Security Reader""]",Internal,,,,"w21448@ctf.alpineskihouse.co",,,,,,,,,true,,,,,,,Member,,,,,,AzureActiveDirectory,,AzureActiveDirectory,,,IdentityInfo
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","4/28/2026, 1:54:06.493 AM",w21443,,"w21443@ctf.alpineskihouse.co",,"06decf46-c02d-4668-88f2-f8bccab86eba","0527ecb7-06fb-4769-b324-fd4a3bb865eb",w21443,w21443,"(Workshop)","06decf46-c02d-4668-88f2-f8bccab86eba",,,,"4/27/2026, 10:32:54.000 PM",,,,,,,"[""AutoAssignment_4045f756-8851-4f64-8014-50d5cd925d3c"",""Vallee Nevado"",""Purview Demo Users"",""Data Security Demo External Users"",""Copilot for Security users"",""Data Security Demo Users"",""Internal users"",""AutoAssignment_aecde29a-6b07-4924-bfe0-9388bb5edcb3"",""CopilotWorkshops"",""Mark 8 Project Team"",""Field and Partners"",""Project Rho (Restricted content)"",""Sales and Marketing"",""Proseware Merger"",""All Users - No Guest"",""Retail"",""Non Demo Users"",""Project Obsidian"",""Data Security Demos"",""Purview DLP browser protection - included users"",""JoinDevices""]","[""Security Reader""]",Internal,,,,"w21443@ctf.alpineskihouse.co",,,,,,,,,true,,,,,,,Member,,,,,,AzureActiveDirectory,,AzureActiveDirectory,,,IdentityInfo
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","4/28/2026, 1:53:15.597 AM",w21448,,"w21448@ctf.alpineskihouse.co",,"cab6c0e7-4688-4e73-9968-a33579aebd3c","0527ecb7-06fb-4769-b324-fd4a3bb865eb",w21448,w21448,"(Workshop)","cab6c0e7-4688-4e73-9968-a33579aebd3c",,,,"4/27/2026, 10:33:38.000 PM",,,,,,,"[""AutoAssignment_4045f756-8851-4f64-8014-50d5cd925d3c"",""Vallee Nevado"",""Purview Demo Users"",""Data Security Demo External Users"",""Copilot for Security users"",""Data Security Demo Users"",""Internal users"",""AutoAssignment_aecde29a-6b07-4924-bfe0-9388bb5edcb3"",""CopilotWorkshops"",""Mark 8 Project Team"",""Field and Partners"",""Project Rho (Restricted content)"",""Sales and Marketing"",""Proseware Merger"",""All Users - No Guest"",""Retail"",""Non Demo Users"",""Project Obsidian"",""Data Security Demos"",""Purview DLP browser protection - included users"",""JoinDevices""]","[""Security Reader""]",Internal,,,,"w21448@ctf.alpineskihouse.co",,,,,,,,,true,,,,,,,Member,,,,,,AzureActiveDirectory,,AzureActiveDirectory,,,IdentityInfo
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","4/28/2026, 1:53:15.597 AM",w21445,,"w21445@ctf.alpineskihouse.co",,"e107af15-0609-4bd9-a200-47a00124a39b","0527ecb7-06fb-4769-b324-fd4a3bb865eb",w21445,w21445,"(Workshop)","e107af15-0609-4bd9-a200-47a00124a39b",,,,"4/27/2026, 10:32:54.000 PM",,,,,,,"[""AutoAssignment_4045f756-8851-4f64-8014-50d5cd925d3c"",""Vallee Nevado"",""Purview Demo Users"",""Data Security Demo External Users"",""Copilot for Security users"",""Data Security Demo Users"",""Internal users"",""AutoAssignment_aecde29a-6b07-4924-bfe0-9388bb5edcb3"",""CopilotWorkshops"",""Mark 8 Project Team"",""Field and Partners"",""Project Rho (Restricted content)"",""Sales and Marketing"",""Proseware Merger"",""All Users - No Guest"",""Retail"",""Non Demo Users"",""Project Obsidian"",""Data Security Demos"",""Purview DLP browser protection - included users"",""JoinDevices""]","[""Security Reader""]",Internal,,,,"w21445@ctf.alpineskihouse.co",,,,,,,,,true,,,,,,,Member,,,,,,AzureActiveDirectory,,AzureActiveDirectory,,,IdentityInfo
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","4/28/2026, 1:53:15.597 AM",w21440,,"w21440@ctf.alpineskihouse.co",,"f787838a-f3ca-4493-a6d0-16214f743cdc","0527ecb7-06fb-4769-b324-fd4a3bb865eb",w21440,w21440,"(Workshop)","f787838a-f3ca-4493-a6d0-16214f743cdc",,,,"4/27/2026, 10:30:01.000 PM",,,,,,,"[""AutoAssignment_4045f756-8851-4f64-8014-50d5cd925d3c"",""Vallee Nevado"",""Purview Demo Users"",""Data Security Demo External Users"",""Copilot for Security users"",""Data Security Demo Users"",""Internal users"",""AutoAssignment_aecde29a-6b07-4924-bfe0-9388bb5edcb3"",""CopilotWorkshops"",""Mark 8 Project Team"",""Field and Partners"",""Project Rho (Restricted content)"",""Sales and Marketing"",""Proseware Merger"",""All Users - No Guest"",""Retail"",""Non Demo Users"",""Project Obsidian"",""Data Security Demos"",""Purview DLP browser protection - included users"",""JoinDevices""]","[""Security Reader""]",Internal,,,,"w21440@ctf.alpineskihouse.co",,,,,,,,,true,,,,,,,Member,,,,,,AzureActiveDirectory,,AzureActiveDirectory,,,IdentityInfo
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","4/28/2026, 1:53:15.597 AM",w21453,,"w21453@ctf.alpineskihouse.co",,"3197fb91-df4e-4bf7-8a02-0e7abc3ab60f","0527ecb7-06fb-4769-b324-fd4a3bb865eb",w21453,w21453,"(Workshop)","3197fb91-df4e-4bf7-8a02-0e7abc3ab60f",,,,"4/27/2026, 10:32:46.000 PM",,,,,,,"[""AutoAssignment_4045f756-8851-4f64-8014-50d5cd925d3c"",""Vallee Nevado"",""Purview Demo Users"",""Data Security Demo External Users"",""Copilot for Security users"",""Data Security Demo Users"",""Internal users"",""AutoAssignment_aecde29a-6b07-4924-bfe0-9388bb5edcb3"",""CopilotWorkshops"",""Mark 8 Project Team"",""Field and Partners"",""Project Rho (Restricted content)"",""Sales and Marketing"",""Proseware Merger"",""All Users - No Guest"",""Retail"",""Non Demo Users"",""Project Obsidian"",""Data Security Demos"",""Purview DLP browser protection - included users"",""JoinDevices""]","[""Security Reader""]",Internal,,,,"w21453@ctf.alpineskihouse.co",,,,,,,,,true,,,,,,,Member,,,,,,AzureActiveDirectory,,AzureActiveDirectory,,,IdentityInfo
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","4/28/2026, 1:53:15.597 AM",w21453,,"w21453@ctf.alpineskihouse.co",,"3197fb91-df4e-4bf7-8a02-0e7abc3ab60f","0527ecb7-06fb-4769-b324-fd4a3bb865eb",w21453,w21453,"(Workshop)","3197fb91-df4e-4bf7-8a02-0e7abc3ab60f",,,,"4/27/2026, 10:32:46.000 PM",,,,,,,"[""AutoAssignment_4045f756-8851-4f64-8014-50d5cd925d3c"",""Vallee Nevado"",""Purview Demo Users"",""Data Security Demo External Users"",""Copilot for Security users"",""Data Security Demo Users"",""Internal users"",""AutoAssignment_aecde29a-6b07-4924-bfe0-9388bb5edcb3"",""CopilotWorkshops"",""Mark 8 Project Team"",""Field and Partners"",""Project Rho (Restricted content)"",""Sales and Marketing"",""Proseware Merger"",""All Users - No Guest"",""Retail"",""Non Demo Users"",""Project Obsidian"",""Data Security Demos"",""Purview DLP browser protection - included users"",""JoinDevices""]","[""Security Reader""]",Internal,,,,"w21453@ctf.alpineskihouse.co",,,,,,,,,true,,,,,,,Member,,,,,,AzureActiveDirectory,,AzureActiveDirectory,,,IdentityInfo
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","4/28/2026, 1:53:15.597 AM",w21448,,"w21448@ctf.alpineskihouse.co",,"cab6c0e7-4688-4e73-9968-a33579aebd3c","0527ecb7-06fb-4769-b324-fd4a3bb865eb",w21448,w21448,"(Workshop)","cab6c0e7-4688-4e73-9968-a33579aebd3c",,,,"4/27/2026, 10:33:38.000 PM",,,,,,,"[""AutoAssignment_4045f756-8851-4f64-8014-50d5cd925d3c"",""Vallee Nevado"",""Purview Demo Users"",""Data Security Demo External Users"",""Copilot for Security users"",""Data Security Demo Users"",""Internal users"",""AutoAssignment_aecde29a-6b07-4924-bfe0-9388bb5edcb3"",""CopilotWorkshops"",""Mark 8 Project Team"",""Field and Partners"",""Project Rho (Restricted content)"",""Sales and Marketing"",""Proseware Merger"",""All Users - No Guest"",""Retail"",""Non Demo Users"",""Project Obsidian"",""Data Security Demos"",""Purview DLP browser protection - included users"",""JoinDevices""]","[""Security Reader""]",Internal,,,,"w21448@ctf.alpineskihouse.co",,,,,,,,,true,,,,,,,Member,,,,,,AzureActiveDirectory,,AzureActiveDirectory,,,IdentityInfo
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","4/28/2026, 1:53:15.597 AM",w21435,,"w21435@ctf.alpineskihouse.co",,"a4966a31-d879-4e34-87a7-ca477a4f4448","0527ecb7-06fb-4769-b324-fd4a3bb865eb",w21435,w21435,"(Workshop)","a4966a31-d879-4e34-87a7-ca477a4f4448",,,,"4/27/2026, 10:29:35.000 PM",,,,,,,"[""AutoAssignment_4045f756-8851-4f64-8014-50d5cd925d3c"",""Vallee Nevado"",""Purview Demo Users"",""Data Security Demo External Users"",""Copilot for Security users"",""Data Security Demo Users"",""Internal users"",""AutoAssignment_aecde29a-6b07-4924-bfe0-9388bb5edcb3"",""CopilotWorkshops"",""Mark 8 Project Team"",""Field and Partners"",""Project Rho (Restricted content)"",""Sales and Marketing"",""Proseware Merger"",""All Users - No Guest"",""Retail"",""Non Demo Users"",""Project Obsidian"",""Data Security Demos"",""Purview DLP browser protection - included users"",""JoinDevices""]","[""Security Reader""]",Internal,,,,"w21435@ctf.alpineskihouse.co",,,,,,,,,true,,,,,,,Member,,,,,,AzureActiveDirectory,,AzureActiveDirectory,,,IdentityInfo
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","4/28/2026, 1:53:15.597 AM",w21435,,"w21435@ctf.alpineskihouse.co",,"a4966a31-d879-4e34-87a7-ca477a4f4448","0527ecb7-06fb-4769-b324-fd4a3bb865eb",w21435,w21435,"(Workshop)","a4966a31-d879-4e34-87a7-ca477a4f4448",,,,"4/27/2026, 10:29:35.000 PM",,,,,,,"[""AutoAssignment_4045f756-8851-4f64-8014-50d5cd925d3c"",""Vallee Nevado"",""Purview Demo Users"",""Data Security Demo External Users"",""Copilot for Security users"",""Data Security Demo Users"",""Internal users"",""AutoAssignment_aecde29a-6b07-4924-bfe0-9388bb5edcb3"",""CopilotWorkshops"",""Mark 8 Project Team"",""Field and Partners"",""Project Rho (Restricted content)"",""Sales and Marketing"",""Proseware Merger"",""All Users - No Guest"",""Retail"",""Non Demo Users"",""Project Obsidian"",""Data Security Demos"",""Purview DLP browser protection - included users"",""JoinDevices""]","[""Security Reader""]",Internal,,,,"w21435@ctf.alpineskihouse.co",,,,,,,,,true,,,,,,,Member,,,,,,AzureActiveDirectory,,AzureActiveDirectory,,,IdentityInfo
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","4/28/2026, 1:53:15.598 AM",w21443,,"w21443@ctf.alpineskihouse.co",,"06decf46-c02d-4668-88f2-f8bccab86eba","0527ecb7-06fb-4769-b324-fd4a3bb865eb",w21443,w21443,"(Workshop)","06decf46-c02d-4668-88f2-f8bccab86eba",,,,"4/27/2026, 10:32:54.000 PM",,,,,,,"[""AutoAssignment_4045f756-8851-4f64-8014-50d5cd925d3c"",""Vallee Nevado"",""Purview Demo Users"",""Data Security Demo External Users"",""Copilot for Security users"",""Data Security Demo Users"",""Internal users"",""AutoAssignment_aecde29a-6b07-4924-bfe0-9388bb5edcb3"",""CopilotWorkshops"",""Mark 8 Project Team"",""Field and Partners"",""Project Rho (Restricted content)"",""Sales and Marketing"",""Proseware Merger"",""All Users - No Guest"",""Retail"",""Non Demo Users"",""Project Obsidian"",""Data Security Demos"",""Purview DLP browser protection - included users"",""JoinDevices""]","[""Security Reader""]",Internal,,,,"w21443@ctf.alpineskihouse.co",,,,,,,,,true,,,,,,,Member,,,,,,AzureActiveDirectory,,AzureActiveDirectory,,,IdentityInfo
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","4/28/2026, 1:53:15.598 AM",w21435,,"w21435@ctf.alpineskihouse.co",,"a4966a31-d879-4e34-87a7-ca477a4f4448","0527ecb7-06fb-4769-b324-fd4a3bb865eb",w21435,w21435,"(Workshop)","a4966a31-d879-4e34-87a7-ca477a4f4448",,,,"4/27/2026, 10:29:35.000 PM",,,,,,,"[""AutoAssignment_4045f756-8851-4f64-8014-50d5cd925d3c"",""Vallee Nevado"",""Purview Demo Users"",""Data Security Demo External Users"",""Copilot for Security users"",""Data Security Demo Users"",""Internal users"",""AutoAssignment_aecde29a-6b07-4924-bfe0-9388bb5edcb3"",""CopilotWorkshops"",""Mark 8 Project Team"",""Field and Partners"",""Project Rho (Restricted content)"",""Sales and Marketing"",""Proseware Merger"",""All Users - No Guest"",""Retail"",""Non Demo Users"",""Project Obsidian"",""Data Security Demos"",""Purview DLP browser protection - included users"",""JoinDevices""]","[""Security Reader""]",Internal,,,,"w21435@ctf.alpineskihouse.co",,,,,,,,,true,,,,,,,Member,,,,,,AzureActiveDirectory,,AzureActiveDirectory,,,IdentityInfo
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","4/28/2026, 1:53:15.598 AM",w21448,,"w21448@ctf.alpineskihouse.co",,"cab6c0e7-4688-4e73-9968-a33579aebd3c","0527ecb7-06fb-4769-b324-fd4a3bb865eb",w21448,w21448,"(Workshop)","cab6c0e7-4688-4e73-9968-a33579aebd3c",,,,"4/27/2026, 10:33:38.000 PM",,,,,,,"[""AutoAssignment_4045f756-8851-4f64-8014-50d5cd925d3c"",""Vallee Nevado"",""Purview Demo Users"",""Data Security Demo External Users"",""Copilot for Security users"",""Data Security Demo Users"",""Internal users"",""AutoAssignment_aecde29a-6b07-4924-bfe0-9388bb5edcb3"",""CopilotWorkshops"",""Mark 8 Project Team"",""Field and Partners"",""Project Rho (Restricted content)"",""Sales and Marketing"",""Proseware Merger"",""All Users - No Guest"",""Retail"",""Non Demo Users"",""Project Obsidian"",""Data Security Demos"",""Purview DLP browser protection - included users"",""JoinDevices""]","[""Security Reader""]",Internal,,,,"w21448@ctf.alpineskihouse.co",,,,,,,,,true,,,,,,,Member,,,,,,AzureActiveDirectory,,AzureActiveDirectory,,,IdentityInfo
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","4/28/2026, 1:53:15.598 AM",w21443,,"w21443@ctf.alpineskihouse.co",,"06decf46-c02d-4668-88f2-f8bccab86eba","0527ecb7-06fb-4769-b324-fd4a3bb865eb",w21443,w21443,"(Workshop)","06decf46-c02d-4668-88f2-f8bccab86eba",,,,"4/27/2026, 10:32:54.000 PM",,,,,,,"[""AutoAssignment_4045f756-8851-4f64-8014-50d5cd925d3c"",""Vallee Nevado"",""Purview Demo Users"",""Data Security Demo External Users"",""Copilot for Security users"",""Data Security Demo Users"",""Internal users"",""AutoAssignment_aecde29a-6b07-4924-bfe0-9388bb5edcb3"",""CopilotWorkshops"",""Mark 8 Project Team"",""Field and Partners"",""Project Rho (Restricted content)"",""Sales and Marketing"",""Proseware Merger"",""All Users - No Guest"",""Retail"",""Non Demo Users"",""Project Obsidian"",""Data Security Demos"",""Purview DLP browser protection - included users"",""JoinDevices""]","[""Security Reader""]",Internal,,,,"w21443@ctf.alpineskihouse.co",,,,,,,,,true,,,,,,,Member,,,,,,AzureActiveDirectory,,AzureActiveDirectory,,,IdentityInfo
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","4/28/2026, 1:53:15.598 AM",w21448,,"w21448@ctf.alpineskihouse.co",,"cab6c0e7-4688-4e73-9968-a33579aebd3c","0527ecb7-06fb-4769-b324-fd4a3bb865eb",w21448,w21448,"(Workshop)","cab6c0e7-4688-4e73-9968-a33579aebd3c",,,,"4/27/2026, 10:33:38.000 PM",,,,,,,"[""AutoAssignment_4045f756-8851-4f64-8014-50d5cd925d3c"",""Vallee Nevado"",""Purview Demo Users"",""Data Security Demo External Users"",""Copilot for Security users"",""Data Security Demo Users"",""Internal users"",""AutoAssignment_aecde29a-6b07-4924-bfe0-9388bb5edcb3"",""CopilotWorkshops"",""Mark 8 Project Team"",""Field and Partners"",""Project Rho (Restricted content)"",""Sales and Marketing"",""Proseware Merger"",""All Users - No Guest"",""Retail"",""Non Demo Users"",""Project Obsidian"",""Data Security Demos"",""Purview DLP browser protection - included users"",""JoinDevices""]","[""Security Reader""]",Internal,,,,"w21448@ctf.alpineskihouse.co",,,,,,,,,true,,,,,,,Member,,,,,,AzureActiveDirectory,,AzureActiveDirectory,,,IdentityInfo
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","4/28/2026, 1:53:15.605 AM",w21449,,"w21449@ctf.alpineskihouse.co",,"1e0ad66f-65c1-4de5-9292-2a2b50ffb258","0527ecb7-06fb-4769-b324-fd4a3bb865eb",w21449,w21449,"(Workshop)","1e0ad66f-65c1-4de5-9292-2a2b50ffb258",,,,"4/27/2026, 10:34:15.000 PM",,,,,,,"[""AutoAssignment_4045f756-8851-4f64-8014-50d5cd925d3c"",""Vallee Nevado"",""Purview Demo Users"",""Data Security Demo External Users"",""Copilot for Security users"",""Data Security Demo Users"",""Internal users"",""AutoAssignment_aecde29a-6b07-4924-bfe0-9388bb5edcb3"",""CopilotWorkshops"",""Mark 8 Project Team"",""Field and Partners"",""Project Rho (Restricted content)"",""Sales and Marketing"",""Proseware Merger"",""All Users - No Guest"",""Retail"",""Non Demo Users"",""Project Obsidian"",""Data Security Demos"",""Purview DLP browser protection - included users"",""JoinDevices""]","[""Security Reader""]",Internal,,,,"w21449@ctf.alpineskihouse.co",,,,,,,,,true,,,,,,,Member,,,,,,AzureActiveDirectory,,AzureActiveDirectory,,,IdentityInfo
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","4/28/2026, 1:53:15.605 AM",w21445,,"w21445@ctf.alpineskihouse.co",,"e107af15-0609-4bd9-a200-47a00124a39b","0527ecb7-06fb-4769-b324-fd4a3bb865eb",w21445,w21445,"(Workshop)","e107af15-0609-4bd9-a200-47a00124a39b",,,,"4/27/2026, 10:32:54.000 PM",,,,,,,"[""AutoAssignment_4045f756-8851-4f64-8014-50d5cd925d3c"",""Vallee Nevado"",""Purview Demo Users"",""Data Security Demo External Users"",""Copilot for Security users"",""Data Security Demo Users"",""Internal users"",""AutoAssignment_aecde29a-6b07-4924-bfe0-9388bb5edcb3"",""CopilotWorkshops"",""Mark 8 Project Team"",""Field and Partners"",""Project Rho (Restricted content)"",""Sales and Marketing"",""Proseware Merger"",""All Users - No Guest"",""Retail"",""Non Demo Users"",""Project Obsidian"",""Data Security Demos"",""Purview DLP browser protection - included users"",""JoinDevices""]","[""Security Reader""]",Internal,,,,"w21445@ctf.alpineskihouse.co",,,,,,,,,true,,,,,,,Member,,,,,,AzureActiveDirectory,,AzureActiveDirectory,,,IdentityInfo
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","4/28/2026, 1:53:15.605 AM",w21440,,"w21440@ctf.alpineskihouse.co",,"f787838a-f3ca-4493-a6d0-16214f743cdc","0527ecb7-06fb-4769-b324-fd4a3bb865eb",w21440,w21440,"(Workshop)","f787838a-f3ca-4493-a6d0-16214f743cdc",,,,"4/27/2026, 10:30:01.000 PM",,,,,,,"[""AutoAssignment_4045f756-8851-4f64-8014-50d5cd925d3c"",""Vallee Nevado"",""Purview Demo Users"",""Data Security Demo External Users"",""Copilot for Security users"",""Data Security Demo Users"",""Internal users"",""AutoAssignment_aecde29a-6b07-4924-bfe0-9388bb5edcb3"",""CopilotWorkshops"",""Mark 8 Project Team"",""Field and Partners"",""Project Rho (Restricted content)"",""Sales and Marketing"",""Proseware Merger"",""All Users - No Guest"",""Retail"",""Non Demo Users"",""Project Obsidian"",""Data Security Demos"",""Purview DLP browser protection - included users"",""JoinDevices""]","[""Security Reader""]",Internal,,,,"w21440@ctf.alpineskihouse.co",,,,,,,,,true,,,,,,,Member,,,,,,AzureActiveDirectory,,AzureActiveDirectory,,,IdentityInfo
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","4/28/2026, 1:53:15.606 AM",w21445,,"w21445@ctf.alpineskihouse.co",,"e107af15-0609-4bd9-a200-47a00124a39b","0527ecb7-06fb-4769-b324-fd4a3bb865eb",w21445,w21445,"(Workshop)","e107af15-0609-4bd9-a200-47a00124a39b",,,,"4/27/2026, 10:32:54.000 PM",,,,,,,"[""AutoAssignment_4045f756-8851-4f64-8014-50d5cd925d3c"",""Vallee Nevado"",""Purview Demo Users"",""Data Security Demo External Users"",""Copilot for Security users"",""Data Security Demo Users"",""Internal users"",""AutoAssignment_aecde29a-6b07-4924-bfe0-9388bb5edcb3"",""CopilotWorkshops"",""Mark 8 Project Team"",""Field and Partners"",""Project Rho (Restricted content)"",""Sales and Marketing"",""Proseware Merger"",""All Users - No Guest"",""Retail"",""Non Demo Users"",""Project Obsidian"",""Data Security Demos"",""Purview DLP browser protection - included users"",""JoinDevices""]","[""Security Reader""]",Internal,,,,"w21445@ctf.alpineskihouse.co",,,,,,,,,true,,,,,,,Member,,,,,,AzureActiveDirectory,,AzureActiveDirectory,,,IdentityInfo
