TenantId,SourceSystem,MG,ManagementGroupName,TimeGenerated,Computer,RawData,"emails_s","enabled_b","installation_installationId_g","releasedBy_roleName_s","role_displayName_s","oldRole_displayName_s","planName_s","planId_s","error_message_s","amount_d","vpnLocation_name_s","account_tenantId_s","account_name_s","account_company_s","installation_installationId_s","oldPlan_planWeight_d","oldPlan_name_s","newPlan_planWeight_d","newPlan_name_s","user_tenantId_s","user_email_s","user_lastName_s","user_firstName_s","policy_name_s","regions_s","group_name_s","networkName_s","applicationName_s","paymentInfo_s","application_name_s","application_type_s","application_endpoint_s","application_alias_cname_s","idpName_s","network_name_s","network_dns_s","geoPoint_accuracy_radius_d","geoPoint_latitude_d","geoPoint_longitude_d","geoPoint_metro_code_d","geoPoint_time_zone_s","addressCountry_s","event_eventName_s","event_tenantId_s","event_originalTenantId_s","event_releasedFrom_tenantId_s","event_releasedBy_email_s","event_ip_s","event_integrationIdentifier_s","event_eventVersion_s","releasedFrom_name_s","releasedFrom_company_s","releasedBy_tenantId_s","releasedBy_lastName_s","releasedBy_firstName_s","integrationName_s","eventName_s","time_s","tenantId_s","originalTenantId_s","releasedFrom_tenantId_s","releasedBy_email_s","ip_s","integrationIdentifier_s","eventVersion_s",Type,"_ResourceId"
"92746b82-1996-41c3-8693-764cecea56c0",RestAPI,,,"2020-05-03T08:34:49.643Z",,,,null,,,,,,,,null,,,,,,null,,null,,,,,,,"[
  {
    ""name"": ""Europe""
  }
]",,,,,,,,,,France,"fr1.sx.safersoftware.net",null,null,null,null,,,,,,,,,,,customer1,customer1,customer1,Doe,John,,"api.activity.network.region.remove",,customer1,customer1,customer1,"customer1@perimeter81.com","127.0.0.1",,"1.0.0","Perimeter81_CL",
"92746b82-1996-41c3-8693-764cecea56c0",RestAPI,,,"2020-05-03T08:34:49.644Z",,,,null,,,,,,,,null,,,,,,null,,null,,,,,,"security-team-only",,,,,,,,,,,,,null,null,null,null,,,,,,,,,,,customer1,customer1,customer1,Doe,John,,"api.activity.policy.update",,customer1,customer1,customer1,"customer1@perimeter81.com","127.0.0.1",,"1.0.0","Perimeter81_CL",
"92746b82-1996-41c3-8693-764cecea56c0",RestAPI,,,"2020-05-03T08:34:49.644Z",,,,null,,,,,,,,null,,,,,,null,,null,,,,,,,,,,,,,,,,,,,null,null,null,null,,,,,,,,,,,customer1,customer1,customer1,Doe,John,Splunk,"api.activity.integration.disable",,customer1,customer1,customer1,"customer1@perimeter81.com","127.0.0.1",splunk,"1.0.0","Perimeter81_CL",
"92746b82-1996-41c3-8693-764cecea56c0",RestAPI,,,"2020-05-03T08:34:49.643Z",,,,null,,,,,,,,null,,,,,,null,,null,,,,,,,"[
  {
    ""name"": ""Europe""
  }
]",,,,,,,,,,France,"fr1.sx.safersoftware.net",null,null,null,null,,,,,,,,,,,customer1,customer1,customer1,Doe,John,,"api.activity.network.tunnel.remove",,customer1,customer1,customer1,"customer1@perimeter81.com","127.0.0.1",,"1.0.0","Perimeter81_CL",
"92746b82-1996-41c3-8693-764cecea56c0",RestAPI,,,"2020-05-03T08:34:49.481Z",,,,null,,,,,Enterprise,enterprise,,1,,,,,,null,,null,,,,,,,,,,,,,,,,,,,null,null,null,null,,,,,,,,,,,customer1,customer1,customer1,Doe,John,,"api.activity.addon.user.buy",,customer1,customer1,customer1,"customer1@perimeter81.com","127.0.0.1",,"1.0.0","Perimeter81_CL",
"92746b82-1996-41c3-8693-764cecea56c0",RestAPI,,,"2020-05-03T08:34:49.481Z",,,,null,,,,,,,,null,,,,,,null,,null,,,,,,,,,,,,,,,,,,,null,null,null,null,,,,,,,,,,,customer1,customer1,customer1,Doe,John,,"api.activity.password.change",,customer1,customer1,customer1,"customer1@perimeter81.com","127.0.0.1",,"1.0.0","Perimeter81_CL",
"92746b82-1996-41c3-8693-764cecea56c0",RestAPI,,,"2020-05-03T08:38:00.186Z",,,,null,,,,,,,,null,,,,,,null,,null,,,,,,,,,,,,"RDP App",rdp,"http://rdp-app.perimeter81.com","rdp-app.perimeter81.com",,France,"fr1.sx.safersoftware.net",null,null,null,null,,,,,,,,,,,customer1,customer1,customer1,Doe,John,,"api.activity.application.remove",,customer1,customer1,customer1,"customer1@perimeter81.com","127.0.0.1",,"1.0.0","Perimeter81_CL",
"92746b82-1996-41c3-8693-764cecea56c0",RestAPI,,,"2020-05-03T08:38:04.683Z",,,,null,,,,,,,,null,,,,,,null,,null,,,,,,,,,,,,"RDP App",rdp,"http://rdp-app.perimeter81.com","rdp-app.perimeter81.com",,France,"fr1.sx.safersoftware.net",null,null,null,null,,,,,,,,,,,customer1,customer1,customer1,Doe,John,,"api.activity.application.auth.success",,customer1,customer1,customer1,"customer1@perimeter81.com","127.0.0.1",,"1.0.0","Perimeter81_CL",
"92746b82-1996-41c3-8693-764cecea56c0",RestAPI,,,"2020-05-03T08:38:08.707Z",,,,null,,,,,,,,null,,,,,,null,,null,,,,,,,,,,,,"SSH App",ssh,"http://ssh-app.perimeter81.com","ssh-app.perimeter81.com",,France,"fr1.sx.safersoftware.net",null,null,null,null,,,,,,,,,,,customer1,customer1,customer1,Doe,John,,"api.activity.application.auth.success",,customer1,customer1,customer1,"customer1@perimeter81.com","127.0.0.1",,"1.0.0","Perimeter81_CL",
"92746b82-1996-41c3-8693-764cecea56c0",RestAPI,,,"2020-05-03T08:38:12.146Z",,,,null,,,,,,,,null,,,,,,null,,null,,,,,,,,,,,,"RDP App",rdp,"http://rdp-app.perimeter81.com","rdp-app.perimeter81.com",,France,"fr1.sx.safersoftware.net",null,null,null,null,,,,,,,,,,,customer1,customer1,customer1,Doe,John,,"api.activity.application.auth.fail",,customer1,customer1,customer1,"customer1@perimeter81.com","127.0.0.1",,"1.0.0","Perimeter81_CL",
"92746b82-1996-41c3-8693-764cecea56c0",RestAPI,,,"2020-05-03T08:38:16.652Z",,,,null,,,,,,,,null,,,,,,null,,null,,,,,,,,,,,,"RDP App",rdp,"http://rdp-app.perimeter81.com","rdp-app.perimeter81.com",,France,"fr1.sx.safersoftware.net",null,null,null,null,,,,,,,,,,,customer1,customer1,customer1,Doe,John,,"api.activity.application.session.start",,customer1,customer1,customer1,"customer1@perimeter81.com","127.0.0.1",,"1.0.0","Perimeter81_CL",
"92746b82-1996-41c3-8693-764cecea56c0",RestAPI,,,"2020-05-03T08:38:29.466Z",,,,null,,,,,,,,null,,,,,,null,,null,,,,,,,,,,,,"RDP App",rdp,"http://rdp-app.perimeter81.com","rdp-app.perimeter81.com",,France,"fr1.sx.safersoftware.net",null,null,null,null,,,,,,,,,,,customer1,customer1,customer1,Doe,John,,"api.activity.application.session.stop",,customer1,customer1,customer1,"customer1@perimeter81.com","127.0.0.1",,"1.0.0","Perimeter81_CL",
"92746b82-1996-41c3-8693-764cecea56c0",RestAPI,,,"2020-05-03T08:39:37.844Z",,,,null,,,,,,,,null,,,,,,null,,null,,,,,,,,,,,,"SSH App",ssh,"http://ssh-app.perimeter81.com","ssh-app.perimeter81.com",,France,"fr1.sx.safersoftware.net",null,null,null,null,,,,,,,,,,,customer1,customer1,customer1,Doe,Johnson,,"api.activity.application.session.start",,customer1,customer1,customer1,"customer2@perimeter81.com","127.0.0.1",,"1.0.0","Perimeter81_CL",
"92746b82-1996-41c3-8693-764cecea56c0",RestAPI,,,"2020-05-03T08:41:44.462Z",,,,null,"6ea4ed89-2e29-4c35-aecf-669518affecc",,,,,,"MAX_SESSION_LIMIT_REACHED",null,,,,,,null,,null,,,,,,,,,,,,,,,,,,,null,null,null,null,,,,,,,,,,,customer1,customer1,customer1,Doe,John,,"api.activity.login.fail",,customer1,customer1,customer1,"customer1@perimeter81.com","127.0.0.1",,"1.0.0","Perimeter81_CL",
"92746b82-1996-41c3-8693-764cecea56c0",RestAPI,,,"2020-05-03T08:34:49.43Z",,,,null,,,,,,,,null,,,,,,null,,null,,,,,,,,,,,,,,,,"LDAP Active Directory",,,null,null,null,null,,,,,,,,,,,customer1,customer1,customer1,Doe,John,,"api.activity.idp.disable",,customer1,customer1,customer1,"customer1@perimeter81.com","127.0.0.1",,"1.0.0","Perimeter81_CL",
"92746b82-1996-41c3-8693-764cecea56c0",RestAPI,,,"2020-05-03T08:34:49.481Z",,,,null,,,,,,,,1,,,,,,null,,null,,,,,,,,,,,,,,,,,,,null,null,null,null,,,,,,,,,,,customer1,customer1,customer1,Doe,John,,"api.activity.addon.gateway.delete",,customer1,customer1,customer1,"customer1@perimeter81.com","127.0.0.1",,"1.0.0","Perimeter81_CL",
"92746b82-1996-41c3-8693-764cecea56c0",RestAPI,,,"2020-05-03T08:34:49.481Z",,,,null,,,,,,,,null,,,,,,null,,null,,customer1,"customer1@perimeter81.com",Doe,John,,,,,,,,,,,,,,null,null,null,null,,,,,,,,,,,customer1,customer1,customer1,Doe,John,,"api.activity.member.delete",,customer1,customer1,customer1,"customer1@perimeter81.com","127.0.0.1",,"1.0.0","Perimeter81_CL",
"92746b82-1996-41c3-8693-764cecea56c0",RestAPI,,,"2020-05-03T08:34:49.481Z",,,,null,,,,,,,,null,,,,,,null,,null,,customer1,"customer1@perimeter81.com",Doe,John,,,"John's Group",,,,,,,,,,,null,null,null,null,,,,,,,,,,,customer1,customer1,customer1,Doe,John,,"api.activity.group.delete.member",,customer1,customer1,customer1,"customer1@perimeter81.com","127.0.0.1",,"1.0.0","Perimeter81_CL",
"92746b82-1996-41c3-8693-764cecea56c0",RestAPI,,,"2020-05-03T08:34:49.481Z",,,,null,,,Manager,Manager,,,,null,,,,,,null,,null,,customer1,"customer1@perimeter81.com",Doe,John,,,,,,,,,,,,,,null,null,null,null,,,,,,,,,,,customer1,customer1,customer1,Doe,John,,"api.activity.role.assign",,customer1,customer1,customer1,"customer1@perimeter81.com","127.0.0.1",,"1.0.0","Perimeter81_CL",
"92746b82-1996-41c3-8693-764cecea56c0",RestAPI,,,"2020-05-03T08:34:49.644Z",,,,null,,,,,,,,null,,,,,,null,,null,,,,,,"security-team-only",,,,,,,,,,,,,null,null,null,null,,,,,,,,,,,customer1,customer1,customer1,Doe,John,,"api.activity.policy.add",,customer1,customer1,customer1,"customer1@perimeter81.com","127.0.0.1",,"1.0.0","Perimeter81_CL",
"92746b82-1996-41c3-8693-764cecea56c0",RestAPI,,,"2020-05-03T08:34:49.48Z",,,,null,,,,,,,,null,,,,,,null,,null,,,,,,,,"John's Group",,,,,,,,,,,null,null,null,null,,,,,,,,,,,customer1,customer1,customer1,Doe,John,,"api.activity.group.create",,customer1,customer1,customer1,"customer1@perimeter81.com","127.0.0.1",,"1.0.0","Perimeter81_CL",
"92746b82-1996-41c3-8693-764cecea56c0",RestAPI,,,"2020-05-03T08:34:49.481Z",,,,null,,,,,,,,null,,,,,,null,,null,,,,,,,,"John's Group",,,,,,,,,France,"fr1.sx.safersoftware.net",null,null,null,null,,,,,,,,,,,customer1,customer1,customer1,Doe,John,,"api.activity.group.delete.network",,customer1,customer1,customer1,"customer1@perimeter81.com","127.0.0.1",,"1.0.0","Perimeter81_CL",
"92746b82-1996-41c3-8693-764cecea56c0",RestAPI,,,"2020-05-03T08:34:49.481Z",,,,null,,,,,,,,null,France,,,,,null,,null,,,,,,,,,,,,,,,,,,,null,null,null,null,,,,,,,,,,,customer1,customer1,customer1,Doe,John,,"api.activity.vpn.auth",,customer1,customer1,customer1,"customer1@perimeter81.com","127.0.0.1",,"1.0.0","Perimeter81_CL",
"92746b82-1996-41c3-8693-764cecea56c0",RestAPI,,,"2020-05-03T08:34:49.481Z",,,,null,,,,,,,,null,,,,,,null,,null,,,,,,,,"John's Group",,,,,,,,,France,"fr1.sx.safersoftware.net",null,null,null,null,,,,,,,,,,,customer1,customer1,customer1,Doe,John,,"api.activity.group.add.network",,customer1,customer1,customer1,"customer1@perimeter81.com","127.0.0.1",,"1.0.0","Perimeter81_CL",
"92746b82-1996-41c3-8693-764cecea56c0",RestAPI,,,"2020-05-03T08:34:49.43Z",,,,null,,,,,,,,null,,,,,,null,,null,,,,,,,,,,,,,,,,,France,"fr1.sx.safersoftware.net",null,null,null,null,,,,,,,,,,,customer1,customer1,customer1,Doe,John,,"api.activity.network.deploy",,customer1,customer1,customer1,"customer1@perimeter81.com","127.0.0.1",,"1.0.0","Perimeter81_CL",
"92746b82-1996-41c3-8693-764cecea56c0",RestAPI,,,"2020-05-03T08:34:49.643Z",,,,null,,,,,,,,null,,,,,,null,,null,,,,,,,"[
  {
    ""name"": ""Europe""
  }
]",,,,,,,,,,France,"fr1.sx.safersoftware.net",null,null,null,null,,,,,,,,,,,customer1,customer1,customer1,Doe,John,,"api.activity.network.node.remove",,customer1,customer1,customer1,"customer1@perimeter81.com","127.0.0.1",,"1.0.0","Perimeter81_CL",
"92746b82-1996-41c3-8693-764cecea56c0",RestAPI,,,"2020-05-03T08:34:49.644Z",,,,null,,,,,,,,null,,,,,,null,,null,,,,,,,,,,,,"RDP App",rdp,"http://rdp-app.perimeter81.com","rdp-app.perimeter81.com",,France,"fr1.sx.safersoftware.net",null,null,null,null,,,,,,,,,,,customer1,customer1,customer1,Doe,John,,"api.activity.application.remove",,customer1,customer1,customer1,"customer1@perimeter81.com","127.0.0.1",,"1.0.0","Perimeter81_CL",
"92746b82-1996-41c3-8693-764cecea56c0",RestAPI,,,"2020-05-03T08:34:49.43Z",,,,null,,,,,,,,null,,,,,,null,,null,,customer1,"customer1@perimeter81.com",Doe,John,,,"John's Group",,,,,,,,,,,null,null,null,null,,,,,,,,,,,customer1,customer1,customer1,Doe,John,,"api.activity.group.add.member",,customer1,customer1,customer1,"customer1@perimeter81.com","127.0.0.1",,"1.0.0","Perimeter81_CL",
"92746b82-1996-41c3-8693-764cecea56c0",RestAPI,,,"2020-05-03T08:34:49.481Z",,,,null,,,,,Enterprise,enterprise,,2,,,,,,null,,null,,,,,,,,,,,,,,,,,,,null,null,null,null,,,,,,,,,,,customer1,customer1,customer1,Doe,John,,"api.activity.addon.gateway.buy",,customer1,customer1,customer1,"customer1@perimeter81.com","127.0.0.1",,"1.0.0","Perimeter81_CL",
"92746b82-1996-41c3-8693-764cecea56c0",RestAPI,,,"2020-05-03T08:34:49.481Z",,,,null,,,,,,,,null,,,,,,null,,null,,customer1,"customer1@perimeter81.com",Doe,John,,,,,,,,,,,,,,null,null,null,null,,,,,,,,,,,customer1,customer1,customer1,Doe,John,,"api.activity.password.reset",,customer1,customer1,customer1,"customer1@perimeter81.com","127.0.0.1",,"1.0.0","Perimeter81_CL",
"92746b82-1996-41c3-8693-764cecea56c0",RestAPI,,,"2020-05-03T08:34:49.644Z",,,,null,,,,,,,,null,,,,,,null,,null,,,,,,,,,,,,"RDP App",rdp,"http://rdp-app.perimeter81.com","rdp-app.perimeter81.com",,France,"fr1.sx.safersoftware.net",null,null,null,null,,,,,,,,,,,customer1,customer1,customer1,Doe,John,,"api.activity.application.auth.fail",,customer1,customer1,customer1,"customer1@perimeter81.com","127.0.0.1",,"1.0.0","Perimeter81_CL",
"92746b82-1996-41c3-8693-764cecea56c0",RestAPI,,,"2020-05-03T08:34:49.643Z",,,,null,,,,,,,,null,,,,,,null,,null,,,,,,,"[
  {
    ""name"": ""Europe""
  }
]",,,,,,,,,,France,"fr1.sx.safersoftware.net",null,null,null,null,,,,,,,,,,,customer1,customer1,customer1,Doe,John,,"api.activity.network.node.restart",,customer1,customer1,customer1,"customer1@perimeter81.com","127.0.0.1",,"1.0.0","Perimeter81_CL",
"92746b82-1996-41c3-8693-764cecea56c0",RestAPI,,,"2020-05-03T08:34:49.643Z",,,,null,,,,,,,,null,,,,,,null,,null,,,,,,,"[
  {
    ""name"": ""Europe""
  }
]",,,,,,,,,,France,"fr1.sx.safersoftware.net",null,null,null,null,,,,,,,,,,,customer1,customer1,customer1,Doe,John,,"api.activity.network.region.add",,customer1,customer1,customer1,"customer1@perimeter81.com","127.0.0.1",,"1.0.0","Perimeter81_CL",
"92746b82-1996-41c3-8693-764cecea56c0",RestAPI,,,"2020-05-03T08:34:49.643Z",,,,null,,,,,,,,null,,,,,,null,,null,,,,,,,"[
  {
    ""name"": ""Europe""
  }
]",,,,,,,,,,France,"fr1.sx.safersoftware.net",null,null,null,null,,,,,,,,,,,customer1,customer1,customer1,Doe,John,,"api.activity.network.node.add",,customer1,customer1,customer1,"customer1@perimeter81.com","127.0.0.1",,"1.0.0","Perimeter81_CL",
"92746b82-1996-41c3-8693-764cecea56c0",RestAPI,,,"2020-05-03T08:34:49.644Z",,,,null,,,,,,,,null,,,,,,null,,null,,,,,,,,,,,,,,,,LDAP,,,null,null,null,null,,,,,,,,,,,customer1,customer1,customer1,Doe,John,,"api.activity.idp.delete",,customer1,customer1,customer1,"customer1@perimeter81.com","127.0.0.1",,"1.0.0","Perimeter81_CL",
"92746b82-1996-41c3-8693-764cecea56c0",RestAPI,,,"2020-05-03T08:34:49.644Z",,,,null,,,,,,,,null,,,,,,null,,null,,,,,,,,,,,,,,,,,,,null,null,null,null,,,,,,,,,,,customer1,customer1,customer1,Doe,John,AzureSentinel,"api.activity.integration.create",,customer1,customer1,customer1,"customer1@perimeter81.com","127.0.0.1",azureSentinel,"1.0.0","Perimeter81_CL",
"92746b82-1996-41c3-8693-764cecea56c0",RestAPI,,,"2020-05-03T08:34:49.644Z",,,,null,,,,,,,,null,,,,,,null,,null,,,,,,,,,,,PayPal,,,,,,,,null,null,null,null,,,,,,,,,,,customer1,customer1,customer1,Doe,John,,"api.activity.payment.method.change",,customer1,customer1,customer1,"customer1@perimeter81.com","127.0.0.1",,"1.0.0","Perimeter81_CL",
"92746b82-1996-41c3-8693-764cecea56c0",RestAPI,,,"2020-05-03T08:34:49.644Z",,,,null,,,,,,,,null,,,,,,null,,null,,,,,,,,,,,,,,,,,,,null,null,null,null,,,,,,,,,,,customer1,customer1,customer1,Doe,John,AzureSentinel,"api.activity.integration.enable",,customer1,customer1,customer1,"customer1@perimeter81.com","127.0.0.1",azureSentinel,"1.0.0","Perimeter81_CL",
"92746b82-1996-41c3-8693-764cecea56c0",RestAPI,,,"2020-05-03T08:34:49.481Z",,,,null,,,,,,,,null,,,,,,null,,null,,,,,,,,"John's Group",,,,,,,,,,,null,null,null,null,,,,,,,,,,,customer1,customer1,customer1,Doe,John,,"api.activity.group.delete",,customer1,customer1,customer1,"customer1@perimeter81.com","127.0.0.1",,"1.0.0","Perimeter81_CL",
"92746b82-1996-41c3-8693-764cecea56c0",RestAPI,,,"2020-05-03T08:34:49.644Z",,,,null,,,,,,,,null,,,,,,null,,null,,,,,,,,,,,,"RDP App",rdp,"http://rdp-app.perimeter81.com","rdp-app.perimeter81.com",,France,"fr1.sx.safersoftware.net",null,null,null,null,,,,,,,,,,,customer1,customer1,customer1,Doe,John,,"api.activity.application.session.stop",,customer1,customer1,customer1,"customer1@perimeter81.com","127.0.0.1",,"1.0.0","Perimeter81_CL",
"92746b82-1996-41c3-8693-764cecea56c0",RestAPI,,,"2020-05-03T08:34:49.481Z",,,,null,,,,,,,,null,,,,,,null,,null,,customer1,"customer1@perimeter81.com",Doe,John,,,,,,,,,,,,,,null,null,null,null,,,,,,,,,,,customer1,customer1,customer1,Doe,John,,"api.activity.member.invite.accepted",,customer1,customer1,customer1,"customer1@perimeter81.com","127.0.0.1",,"1.0.0","Perimeter81_CL",
"92746b82-1996-41c3-8693-764cecea56c0",RestAPI,,,"2020-05-03T08:34:49.481Z",,,,null,,,,,,,,null,,customer1,customer1,customer1,,null,,null,,,,,,,,,,,,,,,,,,,null,null,null,null,,,,,,,,,,,customer1,customer1,customer1,Doe,John,,"api.activity.msp.org.create",,customer1,customer1,customer1,"customer1@perimeter81.com","127.0.0.1",,"1.0.0","Perimeter81_CL",
"92746b82-1996-41c3-8693-764cecea56c0",RestAPI,,,"2020-05-03T08:34:49.644Z",,,,null,,,,,,,,null,,,,,,null,,null,,,,,,,,,,,,"RDP App",rdp,"http://rdp-app.perimeter81.com","rdp-app.perimeter81.com",,France,"fr1.sx.safersoftware.net",null,null,null,null,,,,,,,,,,,customer1,customer1,customer1,Doe,John,,"api.activity.application.session.start",,customer1,customer1,customer1,"customer1@perimeter81.com","127.0.0.1",,"1.0.0","Perimeter81_CL",
"92746b82-1996-41c3-8693-764cecea56c0",RestAPI,,,"2020-05-03T08:34:49.481Z",,,,null,,,,,,,"VPN_SERVER_NOT_FOUND",null,France,,,,,null,,null,,,,,,,,,,,,,,,,,,,null,null,null,null,,,,,,,,,,,customer1,customer1,customer1,Doe,John,,"api.activity.vpn.auth.fail",,customer1,customer1,customer1,"customer1@perimeter81.com","127.0.0.1",,"1.0.0","Perimeter81_CL",
"92746b82-1996-41c3-8693-764cecea56c0",RestAPI,,,"2020-05-03T08:34:49.644Z",,,,null,,,,,,,,null,,,,,,null,,null,,,,,,,,,France,"RDP App",,,,,,,,,null,null,null,null,,,,,,,,,,,customer1,customer1,customer1,Doe,John,,"api.activity.application.add.fail",,customer1,customer1,customer1,"customer1@perimeter81.com","127.0.0.1",,"1.0.0","Perimeter81_CL",
"92746b82-1996-41c3-8693-764cecea56c0",RestAPI,,,"2020-05-03T08:34:49.481Z",,,,null,,,,,,,"VPN_LOCATION_NOT_FOUND",null,France,,,,,null,,null,,,,,,,,,,,,,,,,,,,null,null,null,null,,,,,,,,,,,customer1,customer1,customer1,Doe,John,,"api.activity.vpn.auth.fail",,customer1,customer1,customer1,"customer1@perimeter81.com","127.0.0.1",,"1.0.0","Perimeter81_CL",
"92746b82-1996-41c3-8693-764cecea56c0",RestAPI,,,"2020-05-03T08:34:49.481Z",,,"[
  ""janedoe1@perimeter81.com"",
  ""janedoe2@perimeter81.com""
]",null,,,,,,,,null,,,,,,null,,null,,,,,,,,,,,,,,,,,,,null,null,null,null,,,,,,,,,,,customer1,customer1,customer1,Doe,John,,"api.activity.member.invite",,customer1,customer1,customer1,"customer1@perimeter81.com","127.0.0.1",,"1.0.0","Perimeter81_CL",
"92746b82-1996-41c3-8693-764cecea56c0",RestAPI,,,"2020-05-03T08:34:49.644Z",,,,null,,,,,,,,null,,,,,,null,,null,,,,,,,,,,,,"SSH App",ssh,"http://ssh-app.perimeter81.com","ssh-app.perimeter81.com",,France,"fr1.sx.safersoftware.net",null,null,null,null,,,,,,,,,,,customer1,customer1,customer1,Doe,John,,"api.activity.application.add",,customer1,customer1,customer1,"customer1@perimeter81.com","127.0.0.1",,"1.0.0","Perimeter81_CL",
"92746b82-1996-41c3-8693-764cecea56c0",RestAPI,,,"2020-05-03T08:34:49.644Z",,,,null,,,,,,,,null,,,,,,null,,null,,,,,,,,,,,,,,,,LDAP,,,null,null,null,null,,,,,,,,,,,customer1,customer1,customer1,Doe,John,,"api.activity.idp.create",,customer1,customer1,customer1,"customer1@perimeter81.com","127.0.0.1",,"1.0.0","Perimeter81_CL",
"92746b82-1996-41c3-8693-764cecea56c0",RestAPI,,,"2020-05-03T08:34:49.644Z",,,,null,,,,,,,,null,,,,,,null,,null,,,,,,,,,,,,"RDP App",rdp,"http://rdp-app.perimeter81.com","rdp-app.perimeter81.com",,France,"fr1.sx.safersoftware.net",null,null,null,null,,,,,,,,,,,customer1,customer1,customer1,Doe,John,,"api.activity.application.auth.success",,customer1,customer1,customer1,"customer1@perimeter81.com","127.0.0.1",,"1.0.0","Perimeter81_CL",
"92746b82-1996-41c3-8693-764cecea56c0",RestAPI,,,"2020-05-03T08:34:49.481Z",,,,null,"6ea4ed89-2e29-4c35-aecf-669518affecc",,,,,,,null,,,,,,null,,null,,,,,,,,,,,,,,,,,,,null,null,null,null,,,,,,,,,,,customer1,customer1,customer1,Doe,John,,"api.activity.login.success",,customer1,customer1,customer1,"customer1@perimeter81.com","127.0.0.1",,"1.0.0","Perimeter81_CL",
"92746b82-1996-41c3-8693-764cecea56c0",RestAPI,,,"2020-05-03T08:34:49.643Z",,,,null,,,,,,,,null,,,,,,null,,null,,,,,,,"[
  {
    ""name"": ""Europe""
  }
]",,,,,,,,,,France,"fr1.sx.safersoftware.net",null,null,null,null,,,,,,,,,,,customer1,customer1,customer1,Doe,John,,"api.activity.network.tunnel.add",,customer1,customer1,customer1,"customer1@perimeter81.com","127.0.0.1",,"1.0.0","Perimeter81_CL",
"92746b82-1996-41c3-8693-764cecea56c0",RestAPI,,,"2020-05-03T08:34:49.481Z",,,,null,,,,,,,,null,,,,,,50,"Pro Monthly USD",30,"Basic Monthly USD",,,,,,,,,,,,,,,,,,null,null,null,null,,,,,,,,,,,customer1,customer1,customer1,Doe,John,,"api.activity.plan.change",,customer1,customer1,customer1,"customer1@perimeter81.com","127.0.0.1",,"1.0.0","Perimeter81_CL",
"92746b82-1996-41c3-8693-764cecea56c0",RestAPI,,,"2020-05-03T08:34:49.644Z",,,,null,,,,,,,,null,,,,,,null,,null,,,,,,,,,,,,"RDP App",rdp,"http://rdp-app.perimeter81.com","rdp-app.perimeter81.com",,France,"fr1.sx.safersoftware.net",null,null,null,null,,,,,,,,,,,customer1,customer1,customer1,Doe,John,,"api.activity.application.update",,customer1,customer1,customer1,"customer1@perimeter81.com","127.0.0.1",,"1.0.0","Perimeter81_CL",
"92746b82-1996-41c3-8693-764cecea56c0",RestAPI,,,"2020-05-03T08:34:49.644Z",,,,null,,,,,,,,null,,,,,,null,,null,,,,,,"security-team-only",,,,,,,,,,,,,null,null,null,null,,,,,,,,,,,customer1,customer1,customer1,Doe,John,,"api.activity.policy.delete",,customer1,customer1,customer1,"customer1@perimeter81.com","127.0.0.1",,"1.0.0","Perimeter81_CL",
"92746b82-1996-41c3-8693-764cecea56c0",RestAPI,,,"2020-05-03T08:34:49.644Z",,,,null,,,,,,,,null,,,,,,null,,null,,,,,,,,,,,,"RDP App",rdp,"http://rdp-app.perimeter81.com","rdp-app.perimeter81.com",,France,"fr1.sx.safersoftware.net",null,null,null,null,,,,,,,,,,,customer1,customer1,customer1,Doe,John,,"api.activity.application.add",,customer1,customer1,customer1,"customer1@perimeter81.com","127.0.0.1",,"1.0.0","Perimeter81_CL",
"92746b82-1996-41c3-8693-764cecea56c0",RestAPI,,,"2020-05-03T08:34:49.644Z",,,,null,,,,,,,,null,,,,,,null,,null,,,,,,,,,,,,,,,,,,,null,null,null,null,,,,,,,,,,,customer1,customer1,customer1,Doe,John,Splunk,"api.activity.integration.delete",,customer1,customer1,customer1,"customer1@perimeter81.com","127.0.0.1",splunk,"1.0.0","Perimeter81_CL",
"92746b82-1996-41c3-8693-764cecea56c0",RestAPI,,,"2020-05-03T08:34:49.644Z",,,,null,,,,,,,,null,,,,,,null,,null,,,,,,,,,,,,"SSH App",ssh,"http://ssh-app.perimeter81.com","ssh-app.perimeter81.com",,France,"fr1.sx.safersoftware.net",null,null,null,null,,,,,,,,,,,customer1,customer1,customer1,Doe,John,,"api.activity.application.auth.success",,customer1,customer1,customer1,"customer1@perimeter81.com","127.0.0.1",,"1.0.0","Perimeter81_CL",
"92746b82-1996-41c3-8693-764cecea56c0",RestAPI,,,"2020-05-03T08:34:49.481Z",,,,null,"6ea4ed89-2e29-4c35-aecf-669518affecc",,,,,,"MAX_SESSION_LIMIT_REACHED",null,,,,,,null,,null,,,,,,,,,,,,,,,,,,,null,null,null,null,,,,,,,,,,,customer1,customer1,customer1,Doe,John,,"api.activity.login.fail",,customer1,customer1,customer1,"customer1@perimeter81.com","127.0.0.1",,"1.0.0","Perimeter81_CL",
"92746b82-1996-41c3-8693-764cecea56c0",RestAPI,,,"2020-05-03T08:34:49.481Z",,,,null,,,,,,,,2,,,,,,null,,null,,,,,,,,,,,,,,,,,,,null,null,null,null,,,,,,,,,,,customer1,customer1,customer1,Doe,John,,"api.activity.addon.user.delete",,customer1,customer1,customer1,"customer1@perimeter81.com","127.0.0.1",,"1.0.0","Perimeter81_CL",
