Entity,Pattern,Field,Value,Comment
Solution,GoogleCloudPlatformNAT,is_published,true,
Solution,GoogleCloudPlatformResourceManager,is_published,true,
Solution,GoogleCloudPlatformSQL,is_published,true,
Solution,Google\ Cloud\ Platform\ Security\ Command\ Center,is_published,true,
Solution,Google\ Cloud\ Platform\ VPC\ Flow\ Logs,is_published,true,
Solution,Google\ Kubernetes\ Engine,is_published,true,
Solution,Google\ Threat\ Intelligence,is_published,true,
Solution,GoogleWorkspaceReports,is_published,true,
Solution,GoogleCloudPlatformCDN,is_published,true,
Solution,GreyNoiseThreatIntelligence,is_published,true,
Solution,HIPAA\ Compliance,is_published,true,
Solution,HYAS,is_published,true,
Solution,HYAS\ Protect,is_published,true,
Solution,HolmSecurity,is_published,true,
Solution,IPQualityScore,is_published,true,
Solution,ISC\ Bind,is_published,true,
Solution,IllumioSaaS,is_published,true,
Solution,Illumio\ Core,is_published,true,
Solution,Illumio\ Insight,is_published,true,
Solution,Illusive\ Platform,is_published,true,
Solution,ImpervaCloudWAF,is_published,true,
Solution,Infoblox,is_published,true,
Solution,Infoblox\ NIOS,is_published,true,
Solution,Infoblox\ Cloud\ Data\ Connector,is_published,true,
Solution,Rapid7InsightVM,is_published,true,
Solution,ESET\ Inspect,is_published,true,
Solution,Intel471,is_published,true,
Solution,Island,is_published,true,
Solution,Ivanti\ Unified\ Endpoint\ Management,is_published,true,
Solution,JBoss,is_published,true,
Solution,Jamf\ Protect,is_published,true,
Solution,Joshua\-Cyberiskvision,is_published,true,
Solution,JuniperIDP,is_published,true,
Solution,Juniper\ SRX,is_published,true,
Solution,KQL\ Training,is_published,true,
Solution,Keeper\ Security,is_published,true,
Solution,Lastpass\ Enterprise\ Activity\ Monitoring,is_published,true,
Solution,Legacy\ IOC\ based\ Threat\ Protection,is_published,true,
Solution,Apache\ Log4j\ Vulnerability\ Detection,is_published,true,
Solution,Lookout\ Cloud\ Security\ Platform\ for\ Microsoft\ Sentinel,is_published,true,
Solution,Lookout,is_published,true,
Solution,Lumen\ Defender\ Threat\ Feed,is_published,true,
Solution,CognyteLuminar,is_published,true,
Solution,MISP2Sentinel,is_published,true,
Solution,MailGuard\ 365,is_published,true,
Solution,MailRisk,is_published,true,
Solution,Malware\ Protection\ Essentials,is_published,true,
Solution,MarkLogicAudit,is_published,true,
Solution,MaturityModelForEventLogManagementM2131,is_published,true,
Solution,McAfee\ Network\ Security\ Platform,is_published,true,
Solution,McAfee\ ePolicy\ Orchestrator,is_published,true,
Solution,Microsoft\ 365,is_published,true,
Solution,Microsoft\ 365\ Assets,is_published,true,
Solution,Microsoft\ Business\ Applications,is_published,true,
Solution,Microsoft\ Defender\ Threat\ Intelligence,is_published,true,
Solution,Microsoft\ Defender\ XDR,is_published,true,
Solution,Microsoft\ Defender\ for\ Cloud\ Apps,is_published,true,
Solution,Microsoft\ Defender\ for\ Cloud,is_published,true,
Solution,MicrosoftDefenderForEndpoint,is_published,true,
Solution,Microsoft\ Defender\ for\ Identity,is_published,true,
Solution,IoTOTThreatMonitoringwithDefenderforIoT,is_published,true,
Solution,Microsoft\ Defender\ for\ Office\ 365,is_published,true,
Solution,Microsoft\ Entra\ ID,is_published,true,
Solution,Microsoft\ Entra\ ID\ Assets,is_published,true,
Solution,Microsoft\ Entra\ ID\ Protection,is_published,true,
Solution,Microsoft\ PowerBI,is_published,true,
Solution,Microsoft\ Project,is_published,true,
Solution,Microsoft\ Purview,is_published,true,
Solution,Microsoft\ Purview\ Information\ Protection,is_published,true,
Solution,MicrosoftPurviewInsiderRiskManagement,is_published,true,
Solution,GitHub,is_published,true,
Solution,Microsoft\ Sysmon\ For\ Linux,is_published,true,
Solution,Microsoft\ Windows\ SQL\ Server\ Database\ Audit,is_published,true,
Solution,Mimecast,is_published,true,
Solution,Minemeld,is_published,true,
Solution,Miro,is_published,true,
Solution,MongoDBAtlas,is_published,true,
Solution,MongoDBAudit,is_published,true,
Solution,Morphisec,is_published,true,
Solution,Mulesoft,is_published,true,
Solution,Multi\ Cloud\ Attack\ Coverage\ Essentials\ \-\ Resource\ Abuse,is_published,true,
Solution,NC\ Protect\ Data\ Connector,is_published,true,
Solution,NCSC\-NL\ NDN\ Cyber\ Threat\ Intelligence\ Sharing,is_published,true,
Solution,NISTSP80053,is_published,true,
Solution,NXLogAixAudit,is_published,true,
Solution,NXLog\ BSM\ macOS,is_published,true,
Solution,NXLogDNSLogs,is_published,true,
Solution,NXLog\ FIM,is_published,true,
Solution,NXLog\ LinuxAudit,is_published,true,
Solution,Nasuni,is_published,true,
Solution,Veritas\ NetBackup,is_published,true,
Solution,NetClean\ ProActive,is_published,true,
Solution,Citrix\ Web\ App\ Firewall,is_published,true,
Solution,Netskopev2,is_published,true,
Solution,Network\ Session\ Essentials,is_published,true,
Solution,Network\ Threat\ Protection\ Essentials,is_published,true,
Solution,Netwrix\ Auditor,is_published,true,
Solution,Neustar\ IP\ GeoPoint,is_published,true,
Solution,NGINX\ HTTP\ Server,is_published,true,
Solution,Noname\ API\ Security\ Solution\ for\ Microsoft\ Sentinel,is_published,true,
Solution,NordPass,is_published,true,
Solution,NozomiNetworks,is_published,true,
Solution,OSSEC,is_published,true,
Solution,Okta\ Single\ Sign\-On,is_published,true,
Solution,Onapsis\ Defend,is_published,true,
Solution,OneIdentity,is_published,true,
Solution,OneLoginIAM,is_published,true,
Solution,OneTrust,is_published,true,
Solution,Open\ Systems,is_published,true,
Solution,OpenCTI,is_published,true,
Solution,OpenVPN,is_published,true,
Solution,Oracle\ Cloud\ Infrastructure,is_published,true,
Solution,OracleDatabaseAudit,is_published,true,
Solution,OracleWebLogicServer,is_published,true,
Solution,Orca\ Security\ Alerts,is_published,true,
Solution,PCI\ DSS\ Compliance,is_published,true,
Solution,Palo\ Alto\ Cortex\ XDR\ CCP,is_published,true,
Solution,Palo\ Alto\ Cortex\ Xpanse\ CCF,is_published,true,
Solution,Azure\ Cloud\ NGFW\ By\ Palo\ Alto\ Networks,is_published,true,
Solution,PaloAltoCDL,is_published,true,
Solution,PaloAlto\-PAN\-OS,is_published,true,
Solution,PaloAltoPrismaCloud,is_published,true,
Solution,Palo\ Alto\ Prisma\ Cloud\ CWPP,is_published,true,
Solution,Pathlock_TDnR,is_published,true,
Solution,Perimeter\ 81,is_published,true,
Solution,Phosphorus,is_published,true,
Solution,PingOne,is_published,true,
Solution,PingFederate,is_published,true,
Solution,PostgreSQL,is_published,true,
Solution,Prancer\ PenSuiteAI\ Integration,is_published,true,
Solution,Proofpoint\ On\ demand\(POD\)\ Email\ Security,is_published,true,
Solution,ProofPointTap,is_published,true,
Solution,Pulse\ Connect\ Secure,is_published,true,
Solution,Pure\ Storage,is_published,true,
Solution,QualysVM,is_published,true,
Solution,Qualys\ VM\ Knowledgebase,is_published,true,
Solution,Quokka,is_published,true,
Solution,RSAIDPlus_AdminLogs_Connector,is_published,true,
Solution,RSA\ SecurID,is_published,true,
Solution,Radiflow,is_published,true,
Solution,Recorded\ Future\ Identity,is_published,true,
Solution,Red\ Canary,is_published,true,
Solution,ReversingLabs,is_published,true,
Solution,RidgeSecurity,is_published,true,
Solution,RiskIQ,is_published,true,
Solution,RubrikSecurityCloud,is_published,true,
Solution,SAP\ BTP,is_published,true,
Solution,SAP\ ETD\ Cloud,is_published,true,
Solution,SAP\ LogServ,is_published,true,
Solution,SAP\ S4\ Cloud\ Public\ Edition,is_published,true,
Solution,SIGNL4,is_published,true,
Solution,SINEC\ Security\ Guard,is_published,true,
Solution,SOC\ Handbook,is_published,true,
Solution,SOC\ Prime\ CCF,is_published,true,
Solution,SOC\-Process\-Framework,is_published,true,
Solution,SOX\ IT\ Compliance,is_published,true,
Solution,SailPointIdentityNow,is_published,true,
Solution,Salesforce\ Service\ Cloud,is_published,true,
Solution,Samsung\ Knox\ Asset\ Intelligence,is_published,true,
Solution,SecurityThreatEssentialSolution,is_published,true,
Solution,SecurityBridge\ App,is_published,true,
Solution,SecurityScorecard\ Cybersecurity\ Ratings,is_published,true,
Solution,Semperis\ Directory\ Services\ Protector,is_published,true,
Solution,SenservaPro,is_published,true,
Solution,Claroty\ xDome,is_published,true,
Solution,SentinelSOARessentials,is_published,true,
Solution,SentinelOne,is_published,true,
Solution,SeraphicSecurity,is_published,true,
Solution,Servicenow,is_published,true,
Solution,ShadowByte\ Aria,is_published,true,
Solution,Shodan,is_published,true,
Solution,Silverfort,is_published,true,
Solution,SlackAudit,is_published,true,
Solution,SlashNext\ SIEM,is_published,true,
Solution,SlashNext,is_published,true,
Solution,Snowflake,is_published,true,
Solution,SonicWall\ Firewall,is_published,true,
Solution,SonraiSecurity,is_published,true,
Solution,Sophos\ Cloud\ Optix,is_published,true,
Solution,Sophos\ Endpoint\ Protection,is_published,true,
Solution,Sophos\ XG\ Firewall,is_published,true,
Solution,SpyCloud\ Enterprise\ Protection,is_published,true,
Solution,Squadra\ Technologies\ SecRmm,is_published,true,
Solution,SquidProxy,is_published,true,
Solution,Symantec\ Endpoint\ Protection,is_published,true,
Solution,Symantec\ Integrated\ Cyber\ Defense,is_published,true,
Solution,SymantecProxySG,is_published,true,
Solution,Symantec\ VIP,is_published,true,
Solution,Synack,is_published,true,
Solution,Syslog,is_published,true,
Solution,Talon,is_published,true,
Solution,Tanium,is_published,true,
Solution,Team\ Cymru\ Scout,is_published,true,
Solution,Teams,is_published,true,
Solution,TenableIO,is_published,true,
Solution,TheHive,is_published,true,
Solution,Theom,is_published,true,
Solution,ThreatAnalysis\&Response,is_published,true,
Solution,Threat\ Intelligence,is_published,true,
Solution,Threat\ Intelligence\ \(NEW\),is_published,true,
Solution,ServiceNow\ TISC,is_published,true,
Solution,ThreatConnect,is_published,true,
Solution,ThreatXCloud,is_published,true,
Solution,TransmitSecurity,is_published,true,
Solution,Trend\ Micro\ Apex\ One,is_published,true,
Solution,Trend\ Micro\ Cloud\ App\ Security,is_published,true,
Solution,Trend\ Micro\ Deep\ Security,is_published,true,
Solution,Trend\ Micro\ TippingPoint,is_published,true,
Solution,Trend\ Micro\ Vision\ One,is_published,true,
Solution,Torq,is_published,true,
Solution,Tropico,is_published,true,
Solution,UEBA\ Essentials,is_published,true,
Solution,URLhaus,is_published,true,
Solution,Ubiquiti\ UniFi,is_published,true,
Solution,VMRay,is_published,true,
Solution,VMware\ Carbon\ Black\ Cloud,is_published,true,
Solution,VMWareESXi,is_published,true,
Solution,VMware\ vCenter,is_published,true,
Solution,Valence\ Security,is_published,true,
Solution,VaronisSaaS,is_published,true,
Solution,Varonis\ Purview,is_published,true,
Solution,Vectra\ AI\ Stream,is_published,true,
Solution,Vectra\ AI\ Detect,is_published,true,
Solution,Vectra\ XDR,is_published,true,
Solution,Veeam,is_published,true,
Solution,VirtualMetric\ DataStream,is_published,true,
Solution,VirusTotal,is_published,true,
Solution,Watchguard\ Firebox,is_published,true,
Solution,Watchlists\ Utilities,is_published,true,
Solution,Web\ Session\ Essentials,is_published,true,
Solution,Web\ Shells\ Threat\ Protection,is_published,true,
Solution,Windows\ Firewall,is_published,true,
Solution,Windows\ Forwarded\ Events,is_published,true,
Solution,Windows\ Security\ Events,is_published,true,
Solution,Windows\ Server\ DNS,is_published,true,
Solution,WireX\ Network\ Forensics\ Platform,is_published,true,
Solution,WithSecureElementsViaFunction,is_published,true,
Solution,Wiz,is_published,true,
Solution,Workday,is_published,true,
Solution,Workplace\ from\ Facebook,is_published,true,
Solution,Zinc\ Open\ Source,is_published,true,
Solution,ZeroNetworks,is_published,true,
Solution,ZeroTrust\(TIC3\.0\),is_published,true,
Solution,ZeroFox,is_published,true,
Solution,Zimperium\ Mobile\ Threat\ Defense,is_published,true,
Solution,ZoomReports,is_published,true,
Solution,Zscaler\ Internet\ Access,is_published,true,
Solution,Zscaler\ Private\ Access\ \(ZPA\),is_published,true,
Solution,ExtraHop\ Reveal\(x\),is_published,true,
Solution,iboss,is_published,true,
Solution,vArmour\ Application\ Controller,is_published,true,
Connector,AWS,additional_information,📖 **Setup Guide:** [Connect Microsoft Sentinel to AWS](https://learn.microsoft.com/azure/sentinel/connect-aws-configure-environment) - Configure your AWS environment for Microsoft Sentinel integration,AWS Connector Documentation
Connector,AWS,additional_information,📖 **Related Documentation:** [AWS service logs](https://learn.microsoft.com/azure/sentinel/connect-aws) - Ingest AWS service logs into Microsoft Sentinel,
Connector,AWS,additional_information,📖 **Related Documentation:** [Enable attack disruption on AWS](https://learn.microsoft.com/azure/sentinel/aws-disruption) - Configure automatic attack disruption for AWS,
Connector,AwsS3,additional_information,📖 **Setup Guide:** [Connect Microsoft Sentinel to AWS](https://learn.microsoft.com/azure/sentinel/connect-aws-configure-environment) - Configure your AWS environment for Microsoft Sentinel integration,
Connector,AwsS3,additional_information,📖 **Related Documentation:** [AWS service logs](https://learn.microsoft.com/azure/sentinel/connect-aws) - Ingest AWS service logs into Microsoft Sentinel,
Connector,AwsS3,additional_information,📖 **Troubleshooting:** [Troubleshoot AWS S3 connector issues](https://learn.microsoft.com/azure/sentinel/aws-s3-troubleshoot) - Resolve common AWS S3 connector problems,
Connector,AwsS3WafCcpDefinition,additional_information,📖 **Setup Guide:** [AWS S3 WAF logs](https://learn.microsoft.com/azure/sentinel/connect-aws-s3-waf) - Configure AWS WAF log collection via S3,
Connector,AwsS3WafCcpDefinition,additional_information,📖 **Troubleshooting:** [Troubleshoot AWS S3 connector issues](https://learn.microsoft.com/azure/sentinel/aws-s3-troubleshoot) - Resolve common AWS S3 connector problems,
Connector,AWSRoute53ResolverCCPDefinition,additional_information,📖 **Setup Guide:** [Connect Microsoft Sentinel to AWS](https://learn.microsoft.com/azure/sentinel/connect-aws-configure-environment) - Configure your AWS environment for Microsoft Sentinel integration,
Connector,AWSS3VPCFlowLogsParquetDefinition,additional_information,📖 **Setup Guide:** [Connect Microsoft Sentinel to AWS](https://learn.microsoft.com/azure/sentinel/connect-aws-configure-environment) - Configure your AWS environment for Microsoft Sentinel integration,
Connector,AWSS3VPCFlowLogsParquetDefinition,additional_information,📖 **Troubleshooting:** [Troubleshoot AWS S3 connector issues](https://learn.microsoft.com/azure/sentinel/aws-s3-troubleshoot) - Resolve common AWS S3 connector problems,S3-based connector
Connector,AwsCloudfrontCcpDefinition,additional_information,📖 **Setup Guide:** [Connect Microsoft Sentinel to AWS](https://learn.microsoft.com/azure/sentinel/connect-aws-configure-environment) - Configure your AWS environment for Microsoft Sentinel integration,
Connector,AwsNetworkFirewallCcpDefinition,additional_information,📖 **Setup Guide:** [Connect Microsoft Sentinel to AWS](https://learn.microsoft.com/azure/sentinel/connect-aws-configure-environment) - Configure your AWS environment for Microsoft Sentinel integration,
Connector,AwsS3ServerAccessLogsDefinition,additional_information,📖 **Setup Guide:** [Connect Microsoft Sentinel to AWS](https://learn.microsoft.com/azure/sentinel/connect-aws-configure-environment) - Configure your AWS environment for Microsoft Sentinel integration,
Connector,AwsS3ServerAccessLogsDefinition,additional_information,📖 **Troubleshooting:** [Troubleshoot AWS S3 connector issues](https://learn.microsoft.com/azure/sentinel/aws-s3-troubleshoot) - Resolve common AWS S3 connector problems,S3-based connector
Connector,AwsSecurityHubFindingsCcpDefinition,additional_information,📖 **Setup Guide:** [Connect Microsoft Sentinel to AWS](https://learn.microsoft.com/azure/sentinel/connect-aws-configure-environment) - Configure your AWS environment for Microsoft Sentinel integration,
Connector,CiscoASA,additional_information,📖 **Setup Guide:** [Cisco firewalls connector](https://learn.microsoft.com/azure/sentinel/cisco-ftd-firewall) - Connect Cisco ASA and Firepower firewalls to Microsoft Sentinel,Cisco Firewall Documentation
Connector,CiscoAsaAma,additional_information,📖 **Setup Guide:** [Cisco firewalls connector](https://learn.microsoft.com/azure/sentinel/cisco-ftd-firewall) - Connect Cisco ASA and Firepower firewalls to Microsoft Sentinel,
Connector,CiscoFirepowerEStreamer,additional_information,📖 **Setup Guide:** [Cisco firewalls connector](https://learn.microsoft.com/azure/sentinel/cisco-ftd-firewall) - Connect Cisco ASA and Firepower firewalls to Microsoft Sentinel,
Connector,CiscoFirepowerEStreamerAma,additional_information,📖 **Setup Guide:** [Cisco firewalls connector](https://learn.microsoft.com/azure/sentinel/cisco-ftd-firewall) - Connect Cisco ASA and Firepower firewalls to Microsoft Sentinel,
Connector,GCPAuditLogsDefinition,additional_information,📖 **Setup Guide:** [Google Cloud Platform connectors](https://learn.microsoft.com/azure/sentinel/connect-google-cloud-platform) - Connect GCP logs to Microsoft Sentinel,Google Cloud Platform Documentation
Connector,GCPDNSDataConnector,additional_information,📖 **Setup Guide:** [Google Cloud Platform connectors](https://learn.microsoft.com/azure/sentinel/connect-google-cloud-platform) - Connect GCP logs to Microsoft Sentinel,
Connector,GCPIAMDataConnector,additional_information,📖 **Setup Guide:** [Google Cloud Platform connectors](https://learn.microsoft.com/azure/sentinel/connect-google-cloud-platform) - Connect GCP logs to Microsoft Sentinel,
Connector,GCPMonitorDataConnector,additional_information,📖 **Setup Guide:** [Google Cloud Platform connectors](https://learn.microsoft.com/azure/sentinel/connect-google-cloud-platform) - Connect GCP logs to Microsoft Sentinel,
Connector,GCPPub/SubAuditLogs,additional_information,📖 **Setup Guide:** [Google Cloud Platform connectors](https://learn.microsoft.com/azure/sentinel/connect-google-cloud-platform) - Connect GCP logs to Microsoft Sentinel,
Connector,GoogleSCCDefinition,additional_information,📖 **Setup Guide:** [Google Cloud Platform connectors](https://learn.microsoft.com/azure/sentinel/connect-google-cloud-platform) - Connect GCP logs to Microsoft Sentinel,
Connector,AzureActiveDirectory,additional_information,📖 **Setup Guide:** [Microsoft Entra connector](https://learn.microsoft.com/azure/sentinel/connect-azure-active-directory) - Connect Microsoft Entra ID logs to Microsoft Sentinel,Microsoft Entra ID Documentation
Connector,MicrosoftDefenderForCloudTenantBased,additional_information,📖 **Setup Guide:** [Microsoft Defender for Cloud connector](https://learn.microsoft.com/azure/sentinel/connect-defender-for-cloud) - Connect Defender for Cloud alerts to Microsoft Sentinel,Microsoft Defender for Cloud Documentation
Connector,MicrosoftThreatProtection,additional_information,📖 **Setup Guide:** [Microsoft Defender XDR connector](https://learn.microsoft.com/azure/sentinel/connect-microsoft-365-defender) - Connect Defender XDR data to Microsoft Sentinel,Microsoft Defender XDR Documentation
Connector,MicrosoftAzurePurview,additional_information,📖 **Setup Guide:** [Integrate Microsoft Purview](https://learn.microsoft.com/azure/sentinel/purview-solution) - Integrate Microsoft Purview with Microsoft Sentinel,Microsoft Purview Documentation
Connector,MicrosoftPurviewInformationProtection,additional_information,📖 **Setup Guide:** [Microsoft Purview Information Protection](https://learn.microsoft.com/azure/sentinel/connect-microsoft-purview) - Connect Purview Information Protection data to Microsoft Sentinel,
Connector,WindowsSecurityEvents,additional_information,📖 **Setup Guide:** [Windows security events via AMA](https://learn.microsoft.com/azure/sentinel/data-connectors-reference#windows-security-events-via-ama) - Collect Windows security events using Azure Monitor Agent,Windows Security Events Documentation
additional_connector,AzureVirtualDesktop,additional_information,📖 **Setup Guide:** [Azure Virtual Desktop](https://learn.microsoft.com/azure/sentinel/connect-azure-virtual-desktop) - Connect Azure Virtual Desktop logs to Microsoft Sentinel,Reserved for future use - no dedicated connector exists yet
Solution,Amazon\ Web\ Services,additional_information,📖 **Setup Guide:** [Connect Microsoft Sentinel to AWS](https://learn.microsoft.com/azure/sentinel/connect-aws-configure-environment) - Configure your AWS environment for Microsoft Sentinel integration,AWS Documentation
Solution,Amazon\ Web\ Services,additional_information,📖 **Related Documentation:** [AWS service logs](https://learn.microsoft.com/azure/sentinel/connect-aws) - Ingest AWS service logs into Microsoft Sentinel,
Solution,Amazon\ Web\ Services,additional_information,📖 **Related Documentation:** [Enable attack disruption on AWS](https://learn.microsoft.com/azure/sentinel/aws-disruption) - Configure automatic attack disruption for AWS,
Solution,Amazon\ Web\ Services,additional_information,📖 **Troubleshooting:** [Troubleshoot AWS S3 connector issues](https://learn.microsoft.com/azure/sentinel/aws-s3-troubleshoot) - Resolve common AWS S3 connector problems,
Solution,AWS\ CloudFront,additional_information,📖 **Setup Guide:** [Connect Microsoft Sentinel to AWS](https://learn.microsoft.com/azure/sentinel/connect-aws-configure-environment) - Configure your AWS environment for Microsoft Sentinel integration,AWS CloudFront Documentation
Solution,AWS\ Security\ Hub,additional_information,📖 **Setup Guide:** [Connect Microsoft Sentinel to AWS](https://learn.microsoft.com/azure/sentinel/connect-aws-configure-environment) - Configure your AWS environment for Microsoft Sentinel integration,AWS Security Hub Documentation
Solution,AWS\ VPC\ Flow\ Logs,additional_information,📖 **Setup Guide:** [Connect Microsoft Sentinel to AWS](https://learn.microsoft.com/azure/sentinel/connect-aws-configure-environment) - Configure your AWS environment for Microsoft Sentinel integration,AWS VPC Flow Logs Documentation
Solution,AWS\ VPC\ Flow\ Logs,additional_information,📖 **Troubleshooting:** [Troubleshoot AWS S3 connector issues](https://learn.microsoft.com/azure/sentinel/aws-s3-troubleshoot) - Resolve common AWS S3 connector problems,
Solution,AWS_AccessLogs,additional_information,📖 **Setup Guide:** [Connect Microsoft Sentinel to AWS](https://learn.microsoft.com/azure/sentinel/connect-aws-configure-environment) - Configure your AWS environment for Microsoft Sentinel integration,AWS Access Logs Documentation
Solution,AWS_AccessLogs,additional_information,📖 **Troubleshooting:** [Troubleshoot AWS S3 connector issues](https://learn.microsoft.com/azure/sentinel/aws-s3-troubleshoot) - Resolve common AWS S3 connector problems,
Solution,Amazon\ Web\ Services\ NetworkFirewall,additional_information,📖 **Setup Guide:** [Connect Microsoft Sentinel to AWS](https://learn.microsoft.com/azure/sentinel/connect-aws-configure-environment) - Configure your AWS environment for Microsoft Sentinel integration,AWS Network Firewall Documentation
Solution,Amazon\ Web\ Services\ Route\ 53,additional_information,📖 **Setup Guide:** [Connect Microsoft Sentinel to AWS](https://learn.microsoft.com/azure/sentinel/connect-aws-configure-environment) - Configure your AWS environment for Microsoft Sentinel integration,AWS Route 53 Documentation
Solution,CiscoASA,additional_information,📖 **Setup Guide:** [Cisco firewalls connector](https://learn.microsoft.com/azure/sentinel/cisco-ftd-firewall) - Connect Cisco ASA and Firepower firewalls to Microsoft Sentinel,Cisco ASA Documentation
Solution,Cisco\ Firepower\ EStreamer,additional_information,📖 **Setup Guide:** [Cisco firewalls connector](https://learn.microsoft.com/azure/sentinel/cisco-ftd-firewall) - Connect Cisco ASA and Firepower firewalls to Microsoft Sentinel,Cisco Firepower Documentation
Solution,Google\ Cloud\ Platform\ Audit\ Logs,additional_information,📖 **Setup Guide:** [Google Cloud Platform connectors](https://learn.microsoft.com/azure/sentinel/connect-google-cloud-platform) - Connect GCP logs to Microsoft Sentinel,GCP Audit Logs Documentation
Solution,Google\ Cloud\ Platform\ Cloud\ Monitoring,additional_information,📖 **Setup Guide:** [Google Cloud Platform connectors](https://learn.microsoft.com/azure/sentinel/connect-google-cloud-platform) - Connect GCP logs to Microsoft Sentinel,GCP Cloud Monitoring Documentation
Solution,Google\ Cloud\ Platform\ Security\ Command\ Center,additional_information,📖 **Setup Guide:** [Google Cloud Platform connectors](https://learn.microsoft.com/azure/sentinel/connect-google-cloud-platform) - Connect GCP logs to Microsoft Sentinel,GCP Security Command Center Documentation
Solution,GoogleCloudPlatformDNS,additional_information,📖 **Setup Guide:** [Google Cloud Platform connectors](https://learn.microsoft.com/azure/sentinel/connect-google-cloud-platform) - Connect GCP logs to Microsoft Sentinel,GCP DNS Documentation
Solution,GoogleCloudPlatformIAM,additional_information,📖 **Setup Guide:** [Google Cloud Platform connectors](https://learn.microsoft.com/azure/sentinel/connect-google-cloud-platform) - Connect GCP logs to Microsoft Sentinel,GCP IAM Documentation
Solution,Microsoft\ Entra\ ID,additional_information,📖 **Setup Guide:** [Microsoft Entra connector](https://learn.microsoft.com/azure/sentinel/connect-azure-active-directory) - Connect Microsoft Entra ID logs to Microsoft Sentinel,Microsoft Entra ID Documentation
Solution,Microsoft\ Defender\ for\ Cloud,additional_information,📖 **Setup Guide:** [Microsoft Defender for Cloud connector](https://learn.microsoft.com/azure/sentinel/connect-defender-for-cloud) - Connect Defender for Cloud alerts to Microsoft Sentinel,Microsoft Defender for Cloud Documentation
Solution,Microsoft\ Defender\ XDR,additional_information,📖 **Setup Guide:** [Microsoft Defender XDR connector](https://learn.microsoft.com/azure/sentinel/connect-microsoft-365-defender) - Connect Defender XDR data to Microsoft Sentinel,Microsoft Defender XDR Documentation
Solution,Microsoft\ Purview,additional_information,📖 **Setup Guide:** [Integrate Microsoft Purview](https://learn.microsoft.com/azure/sentinel/purview-solution) - Integrate Microsoft Purview with Microsoft Sentinel,Microsoft Purview Documentation
Solution,Microsoft\ Purview\ Information\ Protection,additional_information,📖 **Setup Guide:** [Microsoft Purview Information Protection](https://learn.microsoft.com/azure/sentinel/connect-microsoft-purview) - Connect Purview Information Protection data to Microsoft Sentinel,Microsoft Purview Information Protection Documentation
Solution,Windows\ Security\ Events,additional_information,📖 **Setup Guide:** [Windows security events via AMA](https://learn.microsoft.com/azure/sentinel/data-connectors-reference#windows-security-events-via-ama) - Collect Windows security events using Azure Monitor Agent,Windows Security Events Documentation
Connector,BarracudaCloudFirewall,additional_information,"🛠️ **Device Configuration:** [Follow instructions](https://aka.ms/sentinel-barracudacloudfirewall-connector) to configure syslog streaming. Use the IP address or hostname for the Linux machine with the Microsoft Sentinel agent installed for the Destination IP address."
Connector,CiscoACI,additional_information,"🛠️ **Device Configuration:** Configure Cisco ACI system to send logs via syslog. [Follow these steps](https://www.cisco.com/c/en/us/td/docs/switches/datacenter/aci/apic/sw/1-x/basic-config/b_ACI_Config_Guide/b_ACI_Config_Guide_chapter_010.html#d2933e4611a1635) to configure Syslog Destination, Destination Group, and Syslog Source."
Connector,CiscoISE,additional_information,"🛠️ **Device Configuration:** [Follow these instructions](https://www.cisco.com/c/en/us/td/docs/security/ise/3-1/admin_guide/b_ise_admin_3_1.html#ID58) to configure remote syslog collection locations in your Cisco ISE deployment."
Connector,CiscoUCS,additional_information,"🛠️ **Device Configuration:** [Follow these instructions](https://www.cisco.com/c/en/us/support/docs/servers-unified-computing/ucs-manager/110265-setup-syslog-for-ucs.html#configsremotesyslog) to configure Cisco UCS to forward syslog. Use the IP address or hostname for the Linux device with the agent installed."
Connector,SophosXGFirewall,additional_information,"🛠️ **Device Configuration:** [Follow these instructions](https://doc.sophos.com/nsg/sophos-firewall/20.0/Help/en-us/webhelp/onlinehelp/AdministratorHelp/SystemServices/LogSettings/SyslogServerAdd/index.html) to enable syslog streaming. Use the IP address or hostname for the Linux device."
Connector,SymantecEndpointProtection,additional_information,"🛠️ **Device Configuration:** [Follow these instructions](https://techdocs.broadcom.com/us/en/symantec-security-software/endpoint-security-and-management/endpoint-protection/all/Monitoring-Reporting-and-Enforcing-Compliance/viewing-logs-v7522439-d37e464/exporting-data-to-a-syslog-server-v8442743-d15e1107.html) to configure Symantec Endpoint Protection to forward syslog."
Connector,SymantecVIP,additional_information,"🛠️ **Device Configuration:** [Follow these instructions](https://aka.ms/sentinel-symantecvip-configurationsteps) to configure Symantec VIP Enterprise Gateway to forward syslog."
Connector,JuniperSRX,additional_information,"🛠️ **Device Configuration:** Configure Juniper SRX to forward syslog: [Traffic Logs](https://kb.juniper.net/InfoCenter/index?page=content&id=KB16509&actp=METADATA) and [System Logs](https://kb.juniper.net/InfoCenter/index?page=content&id=kb16502)."
Connector,DarktraceAma,additional_information,"🛠️ **Device Configuration:** In Darktrace Threat Visualizer: Navigate to System Config > Modules > Microsoft Sentinel. Configure Server address and port 514. Enable Send Alerts and save."
Connector,Darktrace,additional_information,"🛠️ **Device Configuration:** In Darktrace Threat Visualizer: Navigate to System Config > Modules > Microsoft Sentinel. Configure Server address and port 514. Enable Send Alerts and save."
