TenantId,SourceRecordId,TimeGenerated [UTC],TimeProcessed [UTC],ActivityType,ActionType,UserName,UserPrincipalName,EventSource,SourceIPAddress,SourceIPLocation,SourceDevice,DestinationIPAddress,DestinationIPLocation,DestinationDevice,EventVendor,EventProductVersion,ActorName,ActorPrincipalName,TargetName,TargetPrincipalName,Device,UsersInsights,DevicesInsights,ActivityInsights,SourceSystem,NativeTableName,InvestigationPriority,Type,_ResourceId
16b57a29-661a-855a-1866-22d1b0a7179d,624a86d1-3811-11ee-8474-000d3a0b5ceb,"8/11/2023, 6:30:17.917 AM","8/11/2023, 6:37:15.286 AM",LogOn,ResourceAccess,,,SecurityEvent,127.0.0.1,,,,,devicename98,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-950678""}",{},"{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,64c62dab-3811-11ee-8474-000d3a0b5374,"8/11/2023, 6:30:20.042 AM","8/11/2023, 6:37:15.286 AM",LogOn,ResourceAccess,,,SecurityEvent,127.0.0.1,,,,,devicename99,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-950678""}",{},"{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,64c62e75-3811-11ee-8474-000d3a0b5374,"8/11/2023, 6:30:20.105 AM","8/11/2023, 6:37:15.286 AM",LogOn,ResourceAccess,,,SecurityEvent,127.0.0.1,,,,,devicename100,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-950678""}",{},"{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,59352ae7-3811-11ee-8474-000d3a0b558a,"8/11/2023, 6:34:50.866 AM","8/11/2023, 6:37:14.883 AM",LogOn,Sign-in,test,test@test.com,Azure AD,127.0.0.1,"london, united kingdom",devicename01,,,devicename101,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-950678""}","{""IsLocalAdmin"":""True""}","{""ActionUncommonlyPerformedByUser"":""False"",""App"":""Office 365 SharePoint Online"",""Resource"":""Office 365 SharePoint Online"",""FirstTimeUserConnectedFromDevice"":""False"",""DeviceUncommonlyUsedAmongPeers"":""True"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,59a2ca4f-3811-11ee-8474-000d3a0b558a,"8/11/2023, 6:36:01.378 AM","8/11/2023, 6:37:11.875 AM",LogOn,ResourceAccess,,,SecurityEvent,127.0.0.1,,,,,devicename102,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-146008104-301941981-575165538-19984""}","{""IsLocalAdmin"":""True""}","{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,59a2caab-3811-11ee-8474-000d3a0b558a,"8/11/2023, 6:36:01.677 AM","8/11/2023, 6:37:11.875 AM",LogOn,ResourceAccess,,,SecurityEvent,127.0.0.1,,,,,devicename103,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-146008104-301941981-575165538-19984""}","{""IsLocalAdmin"":""True""}","{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,59a2cb28-3811-11ee-8474-000d3a0b558a,"8/11/2023, 6:36:01.961 AM","8/11/2023, 6:37:11.875 AM",LogOn,ResourceAccess,,,SecurityEvent,127.0.0.1,,,,,devicename104,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-146008104-301941981-575165538-19984""}","{""IsLocalAdmin"":""True""}","{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,59a2ca7f-3811-11ee-8474-000d3a0b558a,"8/11/2023, 6:36:01.529 AM","8/11/2023, 6:37:11.875 AM",LogOn,ResourceAccess,,,SecurityEvent,127.0.0.1,,,,,devicename105,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-146008104-301941981-575165538-19984""}","{""IsLocalAdmin"":""True""}","{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,7ab489d3-3811-11ee-8474-000d3a0b5b3a,"8/11/2023, 6:37:00.603 AM","8/11/2023, 6:37:18.365 AM",LogOn,ExplicitCredentialsLogon,app_scad_fetch_test,,SecurityEvent,-,,,,,devicename106,,,,,,,,"{""AccountDomain"":""NEAS""}",{},"{""FirstTimeUserLoggedOnToDevice"":""False"",""DeviceUncommonlyUsedInTenant"":""True"",""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,59a2cad6-3811-11ee-8474-000d3a0b558a,"8/11/2023, 6:36:01.820 AM","8/11/2023, 6:37:11.876 AM",LogOn,ResourceAccess,,,SecurityEvent,127.0.0.1,,,,,devicename107,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-146008104-301941981-575165538-19984""}","{""IsLocalAdmin"":""True""}","{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,7aa2f184-3811-11ee-8474-000d3a0b5549,"8/11/2023, 6:30:46.898 AM","8/11/2023, 6:37:20.450 AM",LogOn,SpecialPrivilegesLogon,test,test@test.com,SecurityEvent,,,,,,devicename108,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-146008104-301941981-575165538-19984""}",{},"{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,59a2cb51-3811-11ee-8474-000d3a0b558a,"8/11/2023, 6:36:02.245 AM","8/11/2023, 6:37:11.876 AM",LogOn,ResourceAccess,,,SecurityEvent,127.0.0.1,,,,,devicename109,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-146008104-301941981-575165538-19984""}","{""IsLocalAdmin"":""True""}","{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,59a2cb3b-3811-11ee-8474-000d3a0b558a,"8/11/2023, 6:36:02.107 AM","8/11/2023, 6:37:11.876 AM",LogOn,ResourceAccess,,,SecurityEvent,127.0.0.1,,,,,devicename110,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-146008104-301941981-575165538-19984""}","{""IsLocalAdmin"":""True""}","{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,55eeb785-3811-11ee-8474-000d3a0b5ceb,"8/11/2023, 6:35:55.111 AM","8/11/2023, 6:37:11.876 AM",LogOn,ResourceAccess,,,SecurityEvent,127.0.0.1,,,,,devicename111,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-146008104-301941981-575165538-19984""}","{""IsLocalAdmin"":""True""}","{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,7ab4893a-3811-11ee-8474-000d3a0b5b3a,"8/11/2023, 6:37:00.507 AM","8/11/2023, 6:37:18.365 AM",LogOn,ExplicitCredentialsLogon,app_scad_fetch_test,,SecurityEvent,-,,,,,devicename112,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-146008104-301941981-575165538-19984""}",{},"{""FirstTimeUserLoggedOnToDevice"":""False"",""DeviceUncommonlyUsedInTenant"":""True"",""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,571187b5-3811-11ee-8474-000d3a0b5925,"8/11/2023, 6:35:57.858 AM","8/11/2023, 6:37:15.150 AM",LogOn,ResourceAccess,,,SecurityEvent,127.0.0.1,,,,,devicename113,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-964806""}","{""IsLocalAdmin"":""True""}","{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,5f9ef074-3811-11ee-8474-000d3a0b57f3,"8/11/2023, 6:30:12.559 AM","8/11/2023, 6:37:19.751 AM",LogOn,ResourceAccess,test,test@test.com,SecurityEvent,127.0.0.1,,,,,devicename114,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-964806""}",{},"{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,7ab489b9-3811-11ee-8474-000d3a0b5b3a,"8/11/2023, 6:37:00.599 AM","8/11/2023, 6:37:18.365 AM",LogOn,ExplicitCredentialsLogon,app_scad_fetch_test,,SecurityEvent,-,,,,,devicename115,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-964806""}",{},"{""FirstTimeUserLoggedOnToDevice"":""False"",""DeviceUncommonlyUsedInTenant"":""True"",""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,5e3a46f5-3811-11ee-8472-000d3a0b5a24,"8/11/2023, 6:30:10.512 AM","8/11/2023, 6:37:19.751 AM",LogOn,ResourceAccess,test,test@test.com,SecurityEvent,127.0.0.1,,,,,devicename116,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-964806""}",{},"{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,55f99d36-3811-11ee-8474-000d3a0b558a,"8/11/2023, 6:30:02.544 AM","8/11/2023, 6:37:19.753 AM",LogOn,ResourceAccess,test,test@test.com,SecurityEvent,127.0.0.1,,,,,devicename117,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-964806""}",{},"{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,57c4397d-3811-11ee-8474-000d3a0b517f,"8/11/2023, 6:30:04.576 AM","8/11/2023, 6:37:19.753 AM",LogOn,ResourceAccess,test,test@test.com,SecurityEvent,127.0.0.1,,,,,devicename118,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-964806""}",{},"{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,7ab48952-3811-11ee-8474-000d3a0b5b3a,"8/11/2023, 6:37:00.507 AM","8/11/2023, 6:37:18.365 AM",LogOn,ExplicitCredentialsLogon,app_scad_fetch_test,,SecurityEvent,-,,,,,devicename119,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-964806""}",{},"{""FirstTimeUserLoggedOnToDevice"":""False"",""DeviceUncommonlyUsedInTenant"":""True"",""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,65c3e681-3811-11ee-8474-000d3a0b5640,"8/11/2023, 6:30:22.510 AM","8/11/2023, 6:37:12.563 AM",LogOn,ResourceAccess,,,SecurityEvent,127.0.0.1,,,,,devicename120,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-928069""}",{},"{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,5a9c23a4-3811-11ee-8474-000d3a0b5c4f,"8/11/2023, 6:36:03.520 AM","8/11/2023, 6:37:11.674 AM",LogOn,ResourceAccess,,,SecurityEvent,127.0.0.1,,,,,devicename121,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-876048""}","{""IsLocalAdmin"":""True""}","{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,5a9c23bf-3811-11ee-8474-000d3a0b5c4f,"8/11/2023, 6:36:03.648 AM","8/11/2023, 6:37:11.675 AM",LogOn,ResourceAccess,,,SecurityEvent,127.0.0.1,,,,,devicename122,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-876048""}","{""IsLocalAdmin"":""True""}","{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,5a9c2372-3811-11ee-8474-000d3a0b5c4f,"8/11/2023, 6:36:03.378 AM","8/11/2023, 6:37:11.675 AM",LogOn,ResourceAccess,,,SecurityEvent,127.0.0.1,,,,,devicename123,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-876048""}","{""IsLocalAdmin"":""True""}","{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,5a425e0f-3811-11ee-8474-000d3a0b517f,"8/11/2023, 6:30:06.545 AM","8/11/2023, 6:37:20.940 AM",LogOn,ResourceAccess,,,SecurityEvent,127.0.0.1,,,,,devicename124,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-950590""}",{},"{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,5a9c2360-3811-11ee-8474-000d3a0b5c4f,"8/11/2023, 6:36:03.280 AM","8/11/2023, 6:37:11.675 AM",LogOn,ResourceAccess,,,SecurityEvent,127.0.0.1,,,,,devicename125,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-876048""}","{""IsLocalAdmin"":""True""}","{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,5a9c23dd-3811-11ee-8474-000d3a0b5c4f,"8/11/2023, 6:36:03.783 AM","8/11/2023, 6:37:11.675 AM",LogOn,ResourceAccess,,,SecurityEvent,127.0.0.1,,,,,devicename126,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-876048""}","{""IsLocalAdmin"":""True""}","{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,5a9c2340-3811-11ee-8474-000d3a0b5c4f,"8/11/2023, 6:36:03.215 AM","8/11/2023, 6:37:11.675 AM",LogOn,ResourceAccess,,,SecurityEvent,127.0.0.1,,,,,devicename127,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-876048""}","{""IsLocalAdmin"":""True""}","{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,5a9c238d-3811-11ee-8474-000d3a0b5c4f,"8/11/2023, 6:36:03.428 AM","8/11/2023, 6:37:11.675 AM",LogOn,ResourceAccess,,,SecurityEvent,127.0.0.1,,,,,devicename128,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-876048""}","{""IsLocalAdmin"":""True""}","{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,65c3e46e-3811-11ee-8474-000d3a0b5640,"8/11/2023, 6:30:22.495 AM","8/11/2023, 6:37:17.343 AM",LogOn,ResourceAccess,,,SecurityEvent,127.0.0.1,,,,,devicename129,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-961774""}",{},"{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,5a9c2410-3811-11ee-8474-000d3a0b5c4f,"8/11/2023, 6:36:03.940 AM","8/11/2023, 6:37:11.675 AM",LogOn,ResourceAccess,,,SecurityEvent,127.0.0.1,,,,,devicename130,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-876048""}","{""IsLocalAdmin"":""True""}","{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,60d3e154-3811-11ee-8474-000d3a0b5640,"8/11/2023, 6:36:13.518 AM","8/11/2023, 6:37:11.675 AM",LogOn,ResourceAccess,,,SecurityEvent,127.0.0.1,,,,,devicename131,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-876048""}","{""IsLocalAdmin"":""True""}","{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,60d3e173-3811-11ee-8474-000d3a0b5640,"8/11/2023, 6:36:13.684 AM","8/11/2023, 6:37:11.675 AM",LogOn,ResourceAccess,,,SecurityEvent,127.0.0.1,,,,,devicename132,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-876048""}","{""IsLocalAdmin"":""True""}","{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,707a6c3c-3811-11ee-8474-000d3a0b558a,"8/11/2023, 6:36:43.455 AM","8/11/2023, 6:37:14.133 AM",LogOn,ResourceAccess,test,test@test.com,SecurityEvent,127.0.0.1,,,,,devicename133,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-876048""}",{},"{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,7aebf10d-3811-11ee-8474-000d3a0b539d,"8/11/2023, 6:36:58.443 AM","8/11/2023, 6:37:14.135 AM",LogOn,ResourceAccess,test,test@test.com,SecurityEvent,127.0.0.1,,,,,devicename134,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-876048""}",{},"{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,717fd26e-3811-11ee-8474-000d3a0b579b,"8/11/2023, 6:36:43.572 AM","8/11/2023, 6:37:15.280 AM",LogOn,ResourceAccess,test,test@test.com,SecurityEvent,-,,,,,devicename135,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-876048""}",{},"{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,5e485c7d-3811-11ee-8474-000d3a0b5e42,"8/11/2023, 6:36:11.280 AM","8/11/2023, 6:37:15.990 AM",LogOn,ResourceAccess,test,test@test.com,SecurityEvent,127.0.0.1,,,,,devicename136,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-876048""}",{},"{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,61a36886-3811-11ee-8472-000d3a0b5131,"8/11/2023, 6:36:15.193 AM","8/11/2023, 6:37:12.336 AM",LogOn,ResourceAccess,,,SecurityEvent,127.0.0.1,,,,,devicename137,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-930238""}",{},"{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,61a36777-3811-11ee-8472-000d3a0b5131,"8/11/2023, 6:36:15.115 AM","8/11/2023, 6:37:12.342 AM",LogOn,ResourceAccess,,,SecurityEvent,127.0.0.1,,,,,devicename138,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-930238""}",{},"{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,61a368a9-3811-11ee-8472-000d3a0b5131,"8/11/2023, 6:36:15.193 AM","8/11/2023, 6:37:12.342 AM",LogOn,ResourceAccess,,,SecurityEvent,127.0.0.1,,,,,devicename139,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-930238""}",{},"{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,61a368d0-3811-11ee-8472-000d3a0b5131,"8/11/2023, 6:36:15.193 AM","8/11/2023, 6:37:12.342 AM",LogOn,ResourceAccess,,,SecurityEvent,127.0.0.1,,,,,devicename140,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-930238""}",{},"{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,72013029-3811-11ee-8474-000d3a0b5abf,"8/11/2023, 6:36:45.596 AM","8/11/2023, 6:37:15.973 AM",LogOn,ResourceAccess,test,test@test.com,SecurityEvent,-,,,,,devicename141,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-930238""}",{},"{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,73b50d0a-3811-11ee-8474-000d3a0b508e,"8/11/2023, 6:36:48.305 AM","8/11/2023, 6:37:12.549 AM",LogOn,ResourceAccess,test,test@test.com,SecurityEvent,127.0.0.1,,,,,devicename142,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-930238""}","{""IsLocalAdmin"":""True""}","{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,73b50d6d-3811-11ee-8474-000d3a0b508e,"8/11/2023, 6:36:48.510 AM","8/11/2023, 6:37:12.549 AM",LogOn,ResourceAccess,test,test@test.com,SecurityEvent,127.0.0.1,,,,,devicename143,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-930238""}","{""IsLocalAdmin"":""True""}","{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,4a0afb33-3811-11ee-8474-000d3a0b5b3a,"8/11/2023, 6:29:51.287 AM","8/11/2023, 6:37:15.560 AM",LogOn,ResourceAccess,,,SecurityEvent,127.0.0.1,,,,,devicename144,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-955652""}",{},"{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,6c15daa4-3811-11ee-8474-000d3a0b579b,"8/11/2023, 6:36:36.060 AM","8/11/2023, 6:37:18.649 AM",LogOn,ResourceAccess,,,SecurityEvent,127.0.0.1,,,,,devicename145,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-902696""}","{""IsLocalAdmin"":""True""}","{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,6c15dabe-3811-11ee-8474-000d3a0b579b,"8/11/2023, 6:36:36.083 AM","8/11/2023, 6:37:18.649 AM",LogOn,ResourceAccess,,,SecurityEvent,127.0.0.1,,,,,devicename146,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-902696""}","{""IsLocalAdmin"":""True""}","{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,54c38324-3811-11ee-8474-000d3a0b539d,"8/11/2023, 6:35:54.773 AM","8/11/2023, 6:37:19.870 AM",LogOn,ResourceAccess,,,SecurityEvent,127.0.0.1,,,,,devicename147,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-945708""}",{},"{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,602ed8eb-3811-11ee-8474-000d3a0b5caf,"8/11/2023, 6:36:16.108 AM","8/11/2023, 6:37:20.791 AM",LogOn,ResourceAccess,,,SecurityEvent,127.0.0.1,,,,,devicename148,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-935224""}","{""IsLocalAdmin"":""True""}","{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
