TenantId,SourceSystem,ResourceId,OperationName,OperationVersion,Category,ResultType,ResultSignature,ResultDescription,DurationMs,CorrelationId,Resource,ResourceGroup,ResourceProvider,Identity,Level,Location,AlternateSignInName,AppDisplayName,AppId,AuthenticationDetails,AuthenticationMethodsUsed,AuthenticationProcessingDetails,AuthenticationRequirement,AuthenticationRequirementPolicies,ClientAppUsed,ConditionalAccessPolicies_dynamic,ConditionalAccessPolicies_string,ConditionalAccessStatus,CreatedDateTime [UTC],DeviceDetail_dynamic,DeviceDetail_string,IsInteractive,Id,IPAddress,IsRisky,LocationDetails_dynamic,LocationDetails_string,MfaDetail_dynamic,MfaDetail_string,NetworkLocationDetails,OriginalRequestId,ProcessingTimeInMilliseconds,RiskDetail,RiskEventTypes,RiskEventTypes_V2,RiskLevelAggregated,RiskLevelDuringSignIn,RiskState,ResourceDisplayName,ResourceIdentity,ServicePrincipalId,ServicePrincipalName,Status_dynamic,Status_string,TokenIssuerName,TokenIssuerType,UserAgent,UserDisplayName,UserId,UserPrincipalName,AADTenantId,UserType,FlaggedForReview,SignInIdentifier,SignInIdentifierType,ResourceTenantId,HomeTenantId,Type,AdditionalDetails,InitiatedBy
7c759f10-811c-4db8-ad6d-f07d8ae3f8ea,Azure AD,/tenants/2ad3fc79-1859-42fa-9011-6f8df2251b22/providers/Microsoft.aadiam,Sign-in activity,1,SignInLogs,0,None,,0,a3228d58-c5ed-42c2-8b85-761f1287c9f2,Microsoft.aadiam,Microsoft.aadiam,,Adele Vance,4,IL,,Microsoft Teams Web Client,5e3ce6c0-2b1f-4285-8d4b-75ee78787346,"[
  {
    ""authenticationStepDateTime"": ""2021-04-28T14:29:56.0723166+00:00"",
    ""authenticationMethod"": ""Previously satisfied"",
    ""succeeded"": true,
    ""authenticationStepResultDetail"": ""First factor requirement satisfied by claim in the token"",
    ""authenticationStepRequirement"": ""Primary authentication"",
    ""StatusSequence"": 0,
    ""RequestSequence"": 0
  }
]",,"[
  {
    ""key"": ""Login Hint Present"",
    ""value"": ""True""
  },
  {
    ""key"": ""IsCAEToken"",
    ""value"": ""False""
  }
]",singleFactorAuthentication,[],Browser,"[{""enforcedSessionControls"":[],""conditionsNotSatisfied"":0,""enforcedGrantControls"":[],""conditionsSatisfied"":0,""displayName"":""Exchange Online Requires Compliant Device"",""result"":""notEnabled"",""id"":""defb835a-eb9f-4346-a2ca-7a9184867bf1""}]",,notApplied,"4/28/2021, 2:29:56.072 PM","{""operatingSystem"":""Windows 10"",""deviceId"":"""",""browser"":""Edge 90.0.818""}",,TRUE,b6634b5b-7f20-4d5a-b3cf-aa86676b6501,175.45.176.99,,"{""countryOrRegion"":""IL"",""geoCoordinates"":{""longitude"":34.79964828491211,""latitude"":32.02956008911133},""state"":""Tel Aviv"",""city"":""Azor""}",,{},,[],b6634b5b-7f20-4d5a-b3cf-aa86676b6501,2508,none,[],[],none,none,none,Microsoft People Cards Service,394866fc-eedb-4f01-8536-3ff84b16be2a,,,"{""errorCode"":0}",,,AzureAD,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.49",Adele Vance,9b117c67-170e-4aed-9702-658b3fddc889,adelev@m365x816222.onmicrosoft.com,2ad3fc79-1859-42fa-9011-6f8df2251b22,Member,,,,2ad3fc79-1859-42fa-9011-6f8df2251b22,2ad3fc79-1859-42fa-9011-6f8df2251b22,SigninLogs,,
7c759f10-811c-4db8-ad6d-f07d8ae3f8ea,Azure AD,/tenants/2ad3fc79-1859-42fa-9011-6f8df2251b22/providers/Microsoft.aadiam,Sign-in activity,1,SignInLogs,0,None,,0,56ed29c5-6917-4055-8620-bfc55816c18e,Microsoft.aadiam,Microsoft.aadiam,,Adele Vance,4,IL,,Microsoft Teams Web Client,5e3ce6c0-2b1f-4285-8d4b-75ee78787346,"[
  {
    ""authenticationStepDateTime"": ""2021-04-28T14:29:57.0858832+00:00"",
    ""authenticationMethod"": ""Previously satisfied"",
    ""succeeded"": true,
    ""authenticationStepResultDetail"": ""First factor requirement satisfied by claim in the token"",
    ""authenticationStepRequirement"": ""Primary authentication"",
    ""StatusSequence"": 0,
    ""RequestSequence"": 0
  }
]",,"[
  {
    ""key"": ""Login Hint Present"",
    ""value"": ""True""
  },
  {
    ""key"": ""IsCAEToken"",
    ""value"": ""True""
  }
]",singleFactorAuthentication,[],Browser,"[{""enforcedSessionControls"":[],""conditionsNotSatisfied"":0,""enforcedGrantControls"":[],""conditionsSatisfied"":0,""displayName"":""Exchange Online Requires Compliant Device"",""result"":""notEnabled"",""id"":""defb835a-eb9f-4346-a2ca-7a9184867bf1""}]",,notApplied,"4/28/2021, 2:29:57.085 PM","{""operatingSystem"":""Windows 10"",""deviceId"":"""",""browser"":""Edge 90.0.818""}",,TRUE,b862bbd8-080c-47f4-8d77-b0c990645c01,175.45.176.99,,"{""countryOrRegion"":""IL"",""geoCoordinates"":{""longitude"":34.79964828491211,""latitude"":32.02956008911133},""state"":""Tel Aviv"",""city"":""Azor""}",,{},,[],b862bbd8-080c-47f4-8d77-b0c990645c01,2608,none,[],[],none,none,none,Office 365 Exchange Online,00000002-0000-0ff1-ce00-000000000000,,,"{""errorCode"":0}",,,AzureAD,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.49",Adele Vance,9b117c67-170e-4aed-9702-658b3fddc889,adelev@m365x816222.onmicrosoft.com,2ad3fc79-1859-42fa-9011-6f8df2251b22,Member,,,,2ad3fc79-1859-42fa-9011-6f8df2251b22,2ad3fc79-1859-42fa-9011-6f8df2251b22,SigninLogs,,
7c759f10-811c-4db8-ad6d-f07d8ae3f8ea,Azure AD,/tenants/2ad3fc79-1859-42fa-9011-6f8df2251b22/providers/Microsoft.aadiam,Sign-in activity,1,SignInLogs,0,None,,0,2c2e42dc-56ae-4d16-8628-042eb09c695a,Microsoft.aadiam,Microsoft.aadiam,,Adele Vance,4,IL,,Microsoft Teams Web Client,5e3ce6c0-2b1f-4285-8d4b-75ee78787346,"[
  {
    ""authenticationStepDateTime"": ""2021-04-28T14:29:57.1495884+00:00"",
    ""authenticationMethod"": ""Previously satisfied"",
    ""succeeded"": true,
    ""authenticationStepResultDetail"": ""First factor requirement satisfied by claim in the token"",
    ""authenticationStepRequirement"": ""Primary authentication"",
    ""StatusSequence"": 0,
    ""RequestSequence"": 0
  }
]",,"[
  {
    ""key"": ""Login Hint Present"",
    ""value"": ""True""
  },
  {
    ""key"": ""IsCAEToken"",
    ""value"": ""True""
  }
]",singleFactorAuthentication,[],Browser,"[{""enforcedSessionControls"":[],""conditionsNotSatisfied"":0,""enforcedGrantControls"":[],""conditionsSatisfied"":0,""displayName"":""Exchange Online Requires Compliant Device"",""result"":""notEnabled"",""id"":""defb835a-eb9f-4346-a2ca-7a9184867bf1""}]",,notApplied,"4/28/2021, 2:29:57.149 PM","{""operatingSystem"":""Windows 10"",""deviceId"":"""",""browser"":""Edge 90.0.818""}",,TRUE,176739db-9294-48a0-acc0-181bc2ef5c01,175.45.176.99,,"{""countryOrRegion"":""IL"",""geoCoordinates"":{""longitude"":34.79964828491211,""latitude"":32.02956008911133},""state"":""Tel Aviv"",""city"":""Azor""}",,{},,[],176739db-9294-48a0-acc0-181bc2ef5c01,1504,none,[],[],none,none,none,Office 365 Exchange Online,00000002-0000-0ff1-ce00-000000000000,,,"{""errorCode"":0}",,,AzureAD,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.49",Adele Vance,9b117c67-170e-4aed-9702-658b3fddc889,adelev@m365x816222.onmicrosoft.com,2ad3fc79-1859-42fa-9011-6f8df2251b22,Member,,,,2ad3fc79-1859-42fa-9011-6f8df2251b22,2ad3fc79-1859-42fa-9011-6f8df2251b22,SigninLogs,,
7c759f10-811c-4db8-ad6d-f07d8ae3f8ea,Azure AD,/tenants/2ad3fc79-1859-42fa-9011-6f8df2251b22/providers/Microsoft.aadiam,Sign-in activity,1,SignInLogs,0,None,,0,1215b0f1-002d-4477-a11a-84987f46b85c,Microsoft.aadiam,Microsoft.aadiam,,Adele Vance,4,IL,,Microsoft Teams Web Client,5e3ce6c0-2b1f-4285-8d4b-75ee78787346,"[
  {
    ""authenticationStepDateTime"": ""2021-04-28T14:29:57.305829+00:00"",
    ""authenticationMethod"": ""Previously satisfied"",
    ""succeeded"": true,
    ""authenticationStepResultDetail"": ""First factor requirement satisfied by claim in the token"",
    ""authenticationStepRequirement"": ""Primary authentication"",
    ""StatusSequence"": 0,
    ""RequestSequence"": 0
  }
]",,"[
  {
    ""key"": ""Login Hint Present"",
    ""value"": ""True""
  },
  {
    ""key"": ""IsCAEToken"",
    ""value"": ""False""
  }
]",singleFactorAuthentication,[],Browser,"[{""enforcedSessionControls"":[],""conditionsNotSatisfied"":0,""enforcedGrantControls"":[],""conditionsSatisfied"":0,""displayName"":""Exchange Online Requires Compliant Device"",""result"":""notEnabled"",""id"":""defb835a-eb9f-4346-a2ca-7a9184867bf1""}]",,notApplied,"4/28/2021, 2:29:57.305 PM","{""operatingSystem"":""Windows 10"",""deviceId"":"""",""browser"":""Edge 90.0.818""}",,TRUE,653bdf5c-6fe7-4ad4-811e-20634e1b6a01,175.45.176.99,,"{""countryOrRegion"":""IL"",""geoCoordinates"":{""longitude"":34.79964828491211,""latitude"":32.02956008911133},""state"":""Tel Aviv"",""city"":""Azor""}",,{},,[],653bdf5c-6fe7-4ad4-811e-20634e1b6a01,2783,none,[],[],none,none,none,Skype Presence Service,1e70cd27-4707-4589-8ec5-9bd20c472a46,,,"{""errorCode"":0}",,,AzureAD,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.49",Adele Vance,9b117c67-170e-4aed-9702-658b3fddc889,adelev@m365x816222.onmicrosoft.com,2ad3fc79-1859-42fa-9011-6f8df2251b22,Member,,,,2ad3fc79-1859-42fa-9011-6f8df2251b22,2ad3fc79-1859-42fa-9011-6f8df2251b22,SigninLogs,,
7c759f10-811c-4db8-ad6d-f07d8ae3f8ea,Azure AD,/tenants/2ad3fc79-1859-42fa-9011-6f8df2251b22/providers/Microsoft.aadiam,Sign-in activity,1,SignInLogs,0,None,,0,efb0c29f-204d-c000-3135-7a444b8eddbc,Microsoft.aadiam,Microsoft.aadiam,,Adele Vance,4,IL,,Office 365 SharePoint Online,00000003-0000-0ff1-ce00-000000000000,"[
  {
    ""authenticationStepDateTime"": ""2021-04-28T14:30:35.9521472+00:00"",
    ""authenticationMethod"": ""Previously satisfied"",
    ""succeeded"": true,
    ""authenticationStepResultDetail"": ""First factor requirement satisfied by claim in the token"",
    ""authenticationStepRequirement"": ""Primary authentication"",
    ""StatusSequence"": 0,
    ""RequestSequence"": 0
  }
]",,"[
  {
    ""key"": ""IsCAEToken"",
    ""value"": ""True""
  }
]",singleFactorAuthentication,[],Browser,"[{""enforcedSessionControls"":[],""conditionsNotSatisfied"":0,""enforcedGrantControls"":[],""conditionsSatisfied"":0,""displayName"":""Exchange Online Requires Compliant Device"",""result"":""notEnabled"",""id"":""defb835a-eb9f-4346-a2ca-7a9184867bf1""}]",,notApplied,"4/28/2021, 2:30:35.952 PM","{""operatingSystem"":""Windows 10"",""deviceId"":"""",""browser"":""Edge 90.0.818""}",,TRUE,8d85a74e-93fe-4594-97f7-876efbc40b01,175.45.176.99,,"{""countryOrRegion"":""IL"",""geoCoordinates"":{""longitude"":34.79964828491211,""latitude"":32.02956008911133},""state"":""Tel Aviv"",""city"":""Azor""}",,{},,[],8d85a74e-93fe-4594-97f7-876efbc40b01,2203,none,[],[],none,none,none,Office 365 SharePoint Online,00000003-0000-0ff1-ce00-000000000000,,,"{""errorCode"":0}",,,AzureAD,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.49",Adele Vance,9b117c67-170e-4aed-9702-658b3fddc889,adelev@m365x816222.onmicrosoft.com,2ad3fc79-1859-42fa-9011-6f8df2251b22,Member,,,,2ad3fc79-1859-42fa-9011-6f8df2251b22,2ad3fc79-1859-42fa-9011-6f8df2251b22,SigninLogs,,
7c759f10-811c-4db8-ad6d-f07d8ae3f8ea,Azure AD,/tenants/2ad3fc79-1859-42fa-9011-6f8df2251b22/providers/Microsoft.aadiam,Sign-in activity,1,SignInLogs,0,None,,0,c56ef18a-e41c-46b8-a285-d8f3c49199a5,Microsoft.aadiam,Microsoft.aadiam,,Adele Vance,4,IL,,Office365 Shell WCSS-Client,89bee1f7-5e6e-4d8a-9f3d-ecd601259da7,"[
  {
    ""authenticationStepDateTime"": ""2021-04-28T14:30:47.310088+00:00"",
    ""authenticationMethod"": ""Previously satisfied"",
    ""succeeded"": true,
    ""authenticationStepResultDetail"": ""First factor requirement satisfied by claim in the token"",
    ""authenticationStepRequirement"": ""Primary authentication"",
    ""StatusSequence"": 0,
    ""RequestSequence"": 0
  }
]",,"[
  {
    ""key"": ""Login Hint Present"",
    ""value"": ""True""
  },
  {
    ""key"": ""IsCAEToken"",
    ""value"": ""False""
  }
]",singleFactorAuthentication,[],Browser,"[{""enforcedSessionControls"":[],""conditionsNotSatisfied"":0,""enforcedGrantControls"":[],""conditionsSatisfied"":0,""displayName"":""Exchange Online Requires Compliant Device"",""result"":""notEnabled"",""id"":""defb835a-eb9f-4346-a2ca-7a9184867bf1""}]",,notApplied,"4/28/2021, 2:30:47.310 PM","{""operatingSystem"":""Windows 10"",""deviceId"":"""",""browser"":""Edge 90.0.818""}",,TRUE,58834cda-a6a2-4007-8252-32b4e0837001,175.45.176.99,,"{""countryOrRegion"":""IL"",""geoCoordinates"":{""longitude"":34.79964828491211,""latitude"":32.02956008911133},""state"":""Tel Aviv"",""city"":""Azor""}",,{},,[],58834cda-a6a2-4007-8252-32b4e0837001,1120,none,[],[],none,none,none,,,,,"{""errorCode"":0}",,,AzureAD,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.49",Adele Vance,9b117c67-170e-4aed-9702-658b3fddc889,adelev@m365x816222.onmicrosoft.com,2ad3fc79-1859-42fa-9011-6f8df2251b22,Member,,,,2ad3fc79-1859-42fa-9011-6f8df2251b22,2ad3fc79-1859-42fa-9011-6f8df2251b22,SigninLogs,,
7c759f10-811c-4db8-ad6d-f07d8ae3f8ea,Azure AD,/tenants/2ad3fc79-1859-42fa-9011-6f8df2251b22/providers/Microsoft.aadiam,Sign-in activity,1,SignInLogs,0,None,,0,04477479-4aa6-4542-a258-5761968511f8,Microsoft.aadiam,Microsoft.aadiam,,Adele Vance,4,IL,,Azure Portal,c44b4083-3bb0-49c1-b47d-974e53cbdf3c,"[
  {
    ""authenticationStepDateTime"": ""2021-04-28T14:30:48.3516037+00:00"",
    ""authenticationMethod"": ""Previously satisfied"",
    ""succeeded"": true,
    ""authenticationStepResultDetail"": ""First factor requirement satisfied by claim in the token"",
    ""authenticationStepRequirement"": ""Primary authentication"",
    ""StatusSequence"": 0,
    ""RequestSequence"": 0
  }
]",,"[
  {
    ""key"": ""IsCAEToken"",
    ""value"": ""False""
  }
]",singleFactorAuthentication,[],Browser,"[{""enforcedSessionControls"":[],""conditionsNotSatisfied"":0,""enforcedGrantControls"":[],""conditionsSatisfied"":0,""displayName"":""Exchange Online Requires Compliant Device"",""result"":""notEnabled"",""id"":""defb835a-eb9f-4346-a2ca-7a9184867bf1""}]",,notApplied,"4/28/2021, 2:30:48.351 PM","{""operatingSystem"":""Windows 10"",""deviceId"":"""",""browser"":""Edge 90.0.818""}",,TRUE,b0d232a8-5128-4bd6-88df-fce06c5cab01,175.45.176.99,,"{""countryOrRegion"":""IL"",""geoCoordinates"":{""longitude"":34.79964828491211,""latitude"":32.02956008911133},""state"":""Tel Aviv"",""city"":""Azor""}",,{},,[],b0d232a8-5128-4bd6-88df-fce06c5cab01,1095,none,[],[],none,none,none,Windows Azure Service Management API,797f4846-ba00-4fd7-ba43-dac1f8f63013,,,"{""errorCode"":0}",,,AzureAD,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.49",Adele Vance,9b117c67-170e-4aed-9702-658b3fddc889,adelev@m365x816222.onmicrosoft.com,2ad3fc79-1859-42fa-9011-6f8df2251b22,Member,,,,2ad3fc79-1859-42fa-9011-6f8df2251b22,2ad3fc79-1859-42fa-9011-6f8df2251b22,SigninLogs,,
7c759f10-811c-4db8-ad6d-f07d8ae3f8ea,Azure AD,/tenants/2ad3fc79-1859-42fa-9011-6f8df2251b22/providers/Microsoft.aadiam,Sign-in activity,1,SignInLogs,0,None,,0,04f42fdc-1d00-4b95-9b31-1166d4ddb635,Microsoft.aadiam,Microsoft.aadiam,,Adele Vance,4,IL,,Office365 Shell WCSS-Client,89bee1f7-5e6e-4d8a-9f3d-ecd601259da7,"[
  {
    ""authenticationStepDateTime"": ""2021-04-28T14:30:52.6943411+00:00"",
    ""authenticationMethod"": ""Previously satisfied"",
    ""succeeded"": true,
    ""authenticationStepResultDetail"": ""First factor requirement satisfied by claim in the token"",
    ""authenticationStepRequirement"": ""Primary authentication"",
    ""StatusSequence"": 0,
    ""RequestSequence"": 0
  }
]",,"[
  {
    ""key"": ""Domain Hint Present"",
    ""value"": ""True""
  },
  {
    ""key"": ""Login Hint Present"",
    ""value"": ""True""
  },
  {
    ""key"": ""IsCAEToken"",
    ""value"": ""False""
  }
]",singleFactorAuthentication,[],Browser,"[{""enforcedSessionControls"":[],""conditionsNotSatisfied"":0,""enforcedGrantControls"":[],""conditionsSatisfied"":0,""displayName"":""Exchange Online Requires Compliant Device"",""result"":""notEnabled"",""id"":""defb835a-eb9f-4346-a2ca-7a9184867bf1""}]",,notApplied,"4/28/2021, 2:30:52.694 PM","{""operatingSystem"":""Windows 10"",""deviceId"":"""",""browser"":""Edge 90.0.818""}",,TRUE,12641949-1cf4-407a-a531-c393ff116301,175.45.176.99,,"{""countryOrRegion"":""IL"",""geoCoordinates"":{""longitude"":34.79964828491211,""latitude"":32.02956008911133},""state"":""Tel Aviv"",""city"":""Azor""}",,{},,[],12641949-1cf4-407a-a531-c393ff116301,2424,none,[],[],none,none,none,Office365 Shell WCSS-Server,5f09333a-842c-47da-a157-57da27fcbca5,,,"{""errorCode"":0}",,,AzureAD,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.49",Adele Vance,9b117c67-170e-4aed-9702-658b3fddc889,adelev@m365x816222.onmicrosoft.com,2ad3fc79-1859-42fa-9011-6f8df2251b22,Member,,,,2ad3fc79-1859-42fa-9011-6f8df2251b22,2ad3fc79-1859-42fa-9011-6f8df2251b22,SigninLogs,,
7c759f10-811c-4db8-ad6d-f07d8ae3f8ea,Azure AD,/tenants/2ad3fc79-1859-42fa-9011-6f8df2251b22/providers/Microsoft.aadiam,Sign-in activity,1,SignInLogs,0,None,,0,9b285867-fd65-4cfa-9bdf-824f7fbda845,Microsoft.aadiam,Microsoft.aadiam,,Adele Vance,4,IL,,Office365 Shell WCSS-Client,89bee1f7-5e6e-4d8a-9f3d-ecd601259da7,"[
  {
    ""authenticationStepDateTime"": ""2021-04-28T14:30:58.6858053+00:00"",
    ""authenticationMethod"": ""Previously satisfied"",
    ""succeeded"": true,
    ""authenticationStepResultDetail"": ""First factor requirement satisfied by claim in the token"",
    ""authenticationStepRequirement"": ""Primary authentication"",
    ""StatusSequence"": 0,
    ""RequestSequence"": 0
  }
]",,"[
  {
    ""key"": ""Domain Hint Present"",
    ""value"": ""True""
  },
  {
    ""key"": ""Login Hint Present"",
    ""value"": ""True""
  },
  {
    ""key"": ""IsCAEToken"",
    ""value"": ""False""
  }
]",singleFactorAuthentication,[],Browser,"[{""enforcedSessionControls"":[],""conditionsNotSatisfied"":0,""enforcedGrantControls"":[],""conditionsSatisfied"":0,""displayName"":""Exchange Online Requires Compliant Device"",""result"":""notEnabled"",""id"":""defb835a-eb9f-4346-a2ca-7a9184867bf1""}]",,notApplied,"4/28/2021, 2:30:58.685 PM","{""operatingSystem"":""Windows 10"",""deviceId"":"""",""browser"":""Edge 90.0.818""}",,TRUE,16cb7198-6ee0-4379-b1b0-7403de445e01,175.45.176.99,,"{""countryOrRegion"":""IL"",""geoCoordinates"":{""longitude"":34.79964828491211,""latitude"":32.02956008911133},""state"":""Tel Aviv"",""city"":""Azor""}",,{},,[],16cb7198-6ee0-4379-b1b0-7403de445e01,2625,none,[],[],none,none,none,Microsoft Graph,00000003-0000-0000-c000-000000000000,,,"{""errorCode"":0}",,,AzureAD,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.49",Adele Vance,9b117c67-170e-4aed-9702-658b3fddc889,adelev@m365x816222.onmicrosoft.com,2ad3fc79-1859-42fa-9011-6f8df2251b22,Member,,,,2ad3fc79-1859-42fa-9011-6f8df2251b22,2ad3fc79-1859-42fa-9011-6f8df2251b22,SigninLogs,,
7c759f10-811c-4db8-ad6d-f07d8ae3f8ea,Azure AD,/tenants/2ad3fc79-1859-42fa-9011-6f8df2251b22/providers/Microsoft.aadiam,Sign-in activity,1,SignInLogs,16000,None,Other,0,3ab1c29f-40b7-b000-fad8-da0ec116fd4e,Microsoft.aadiam,Microsoft.aadiam,,Adele Vance,4,IL,,Office 365 SharePoint Online,00000003-0000-0ff1-ce00-000000000000,"[
  {
    ""authenticationStepDateTime"": ""2021-04-28T14:34:15.9922004+00:00"",
    ""authenticationMethod"": ""Previously satisfied"",
    ""succeeded"": true,
    ""authenticationStepResultDetail"": ""First factor requirement satisfied by claim in the token"",
    ""authenticationStepRequirement"": ""Primary authentication"",
    ""StatusSequence"": 0,
    ""RequestSequence"": 0
  }
]",,"[
  {
    ""key"": ""IsCAEToken"",
    ""value"": ""False""
  }
]",singleFactorAuthentication,[],Browser,[],,notApplied,"4/28/2021, 2:34:15.992 PM","{""operatingSystem"":""Windows 10"",""deviceId"":"""",""browser"":""Edge 90.0.818""}",,TRUE,a915aa9e-a64f-487d-b932-b4cc07707901,175.45.176.99,,"{""countryOrRegion"":""IL"",""geoCoordinates"":{""longitude"":34.79964828491211,""latitude"":32.02956008911133},""state"":""Tel Aviv"",""city"":""Azor""}",,{},,[],a915aa9e-a64f-487d-b932-b4cc07707901,2173,none,[],[],none,none,none,Office 365 SharePoint Online,00000003-0000-0ff1-ce00-000000000000,,,"{""errorCode"":16000,""failureReason"":""Other""}",,,AzureAD,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.49",Adele Vance,9b117c67-170e-4aed-9702-658b3fddc889,adelev@m365x816222.onmicrosoft.com,2ad3fc79-1859-42fa-9011-6f8df2251b22,Member,,,,2ad3fc79-1859-42fa-9011-6f8df2251b22,,SigninLogs,,
7c759f10-811c-4db8-ad6d-f07d8ae3f8ea,Azure AD,/tenants/2ad3fc79-1859-42fa-9011-6f8df2251b22/providers/Microsoft.aadiam,Sign-in activity,1,SignInLogs,0,None,,0,3ab1c29f-40b7-b000-fad8-da0ec116fd4e,Microsoft.aadiam,Microsoft.aadiam,,Adele Vance,4,IL,,Office 365 SharePoint Online,00000003-0000-0ff1-ce00-000000000000,"[
  {
    ""authenticationStepDateTime"": ""2021-04-28T14:34:22.8418632+00:00"",
    ""authenticationMethod"": ""Previously satisfied"",
    ""succeeded"": true,
    ""authenticationStepResultDetail"": ""First factor requirement satisfied by claim in the token"",
    ""authenticationStepRequirement"": ""Primary authentication"",
    ""StatusSequence"": 0,
    ""RequestSequence"": 0
  }
]",,"[
  {
    ""key"": ""IsCAEToken"",
    ""value"": ""True""
  }
]",singleFactorAuthentication,[],Browser,"[{""enforcedSessionControls"":[],""conditionsNotSatisfied"":0,""enforcedGrantControls"":[],""conditionsSatisfied"":0,""displayName"":""Exchange Online Requires Compliant Device"",""result"":""notEnabled"",""id"":""defb835a-eb9f-4346-a2ca-7a9184867bf1""}]",,notApplied,"4/28/2021, 2:34:22.841 PM","{""operatingSystem"":""Windows 10"",""deviceId"":"""",""browser"":""Edge 90.0.818""}",,TRUE,3b50929d-3d7e-420d-a2bf-cf81fe916a01,175.45.176.99,,"{""countryOrRegion"":""IL"",""geoCoordinates"":{""longitude"":34.79964828491211,""latitude"":32.02956008911133},""state"":""Tel Aviv"",""city"":""Azor""}",,{},,[],3b50929d-3d7e-420d-a2bf-cf81fe916a01,3578,none,[],[],none,none,none,Office 365 SharePoint Online,00000003-0000-0ff1-ce00-000000000000,,,"{""errorCode"":0}",,,AzureAD,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.49",Adele Vance,9b117c67-170e-4aed-9702-658b3fddc889,adelev@m365x816222.onmicrosoft.com,2ad3fc79-1859-42fa-9011-6f8df2251b22,Member,,,,2ad3fc79-1859-42fa-9011-6f8df2251b22,2ad3fc79-1859-42fa-9011-6f8df2251b22,SigninLogs,,
