"TimeGenerated","EventOriginalUid","EventOriginalType","EventMessage","OriginalOutcomeResult","EventOriginalResultDetails","OriginalSeverity","EventSeverity","EventResult","DvcAction","ActorUserId","OriginalUserId","ActorUserIdType","ActorDisplayName","ActorUsername","OriginalActorAlternateId","ActorUsernameType","ActorUserType","OriginalUserType","ActorDetailEntry","ActorSessionId","AuthenticationContextAuthenticationProvider","AuthenticationContextAuthenticationStep","AuthenticationContextCredentialProvider","LogonMethod","AuthenticationContextInterface","AuthenticationContextIssuerId","AuthenticationContextIssuerType","SrcIpAddr","SrcGeoCity","SrcGeoCountry","SrcGeoRegion","SrcGeoLatitude","SrcGeoLongtitude","SrcGeoPostalCode","SrcDeviceType","OriginalClientDevice","SrcDvcId","SrcDvcIdType","SrcDvcOs","HttpUserAgent","ActingAppName","ActingAppType","SrcIsp","SrcZone","DomainName","SecurityContextIsProxy","SecurityContextAsNumber","SecurityContextAsOrg","SecurityContextDomain","OriginalTarget","DebugData","Request","TransactionId","TransactionType","TransactionDetail","LegacyEventType","Version"
"10/02/2026 11:03:22","7c38fffc-2015-4a8b-9dab-37d86da8fb3b","user.authentication.auth_via_mfa","Authentication of user via MFA","SUCCESS","","INFO","INFO","Success","Allowed","00upsharma00000006","00upsharma00000006","OktaId","Priya Sharma","psharma@pkwork.onmicrosoft.com","psharma@pkwork.onmicrosoft.com","UPN","Member","User",,"b4ebae3d-1522-4cdd-b847-e3ee55e0ebf0","","1","","","","","","155.227.250.179","Geoffreychester","US","GU","73.4914185","18.850457","62945","Mobile","Mobile","","","Windows 11","Mozilla/5.0 (Windows 11) Edge/120.0","Edge","Browser","AWS","","pkwork.onmicrosoft.com","True","36051","Taylor, Mann and White","","{""id"":""99f838c0-9639-4b89-a6f9-23d3fb3fcaa6"",""type"":""AppInstance"",""alternateId"":""0499df35-6fa2-4d94-a9e7-2af327b0823c"",""displayName"":""AWS Console""}","{""requestUri"":""/api/v1/authn/primary""}",,"93129a6c-6ee0-4267-be3e-9f12023b8d04","WEB",,"","0"
"10/02/2026 11:05:22","b08f5eb1-6150-4223-a0c5-c6f9f725958e","policy.evaluate_sign_on","Evaluation of sign-on policy","ALLOW","","INFO","INFO","Success","Allowed","00uceo00000000000002","00uceo00000000000002","OktaId","CEO PKWork","ceo@pkwork.onmicrosoft.com","ceo@pkwork.onmicrosoft.com","UPN","Member","User",,"84585790-655d-48f4-b934-44435af73abf","","1","","","","","","142.142.205.247","Silvastad","US","MA","23.517618","-170.61087","19792","Unknown","Unknown","","","macOS 14.2","Mozilla/5.0 (macOS 14.2) Safari/17.2","Safari","Browser","AWS","","pkwork.onmicrosoft.com","True","59250","Wilson, Brown and Rodriguez","","{""id"":""8650c4f1-46aa-4a91-8986-cf3b55542d1d"",""type"":""AppInstance"",""alternateId"":""f1245691-c5f6-4dd6-aad6-4193b78d7955"",""displayName"":""Productivity Helper""}","{""requestUri"":""/api/v1/authn/factors""}",,"a58a584f-f7fc-4de0-8307-1ffb6a7f4cab","WEB",,"","0"
"10/02/2026 11:07:22","ed1cb33a-69af-4db1-a39e-95e876a84a4f","user.authentication.auth_via_mfa","Authentication of user via MFA","SUCCESS","","INFO","INFO","Success","Allowed","00uspatel0000000004","00uspatel0000000004","OktaId","Sara Patel","spatel@pkwork.onmicrosoft.com","spatel@pkwork.onmicrosoft.com","UPN","Member","User",,"27e121e1-b4d0-4f7f-b234-3a4b4611492b","","0","","","","","","171.217.141.217","Port Kellyshire","US","HI","-72.9519965","116.93169","34595","Unknown","Computer","","","macOS 14.2","Mozilla/5.0 (macOS 14.2) Chrome/120.0","Chrome","Browser","OVH","","pkwork.onmicrosoft.com","True","36775","Parks, Horne and White","","{""id"":""64b636a8-34b9-411c-a033-c28df73ee839"",""type"":""AppInstance"",""alternateId"":""d207eff4-cea1-4472-a5bc-19a19cacc092"",""displayName"":""Microsoft 365""}","{""requestUri"":""/api/v1/authn/primary""}",,"03c801f1-e681-4181-b925-d366347f016f","WEB",,"","0"
"10/02/2026 11:09:22","09f5057e-07a9-4949-8986-e9b5d4d5e881","user.session.start","User login to Okta","SUCCESS","","INFO","INFO","Success","Allowed","00upsharma00000006","00upsharma00000006","OktaId","Priya Sharma","psharma@pkwork.onmicrosoft.com","psharma@pkwork.onmicrosoft.com","UPN","Member","User",,"2015fafe-81fa-4b3d-850d-c84a92e8b652","LDAP","1","","PASSWORD","","","","197.15.135.91","West Lauren","US","WI","33.665316","-50.620856","76010","Mobile","Computer","","","Windows 11","Mozilla/5.0 (Windows 11) Chrome/120.0","Chrome","Browser","Cloudflare","","pkwork.onmicrosoft.com","False","2337","Burton, Wright and Barnett","","{""id"":""7c9c5add-c406-4811-83a7-22d428ba7b85"",""type"":""AppUser"",""alternateId"":""9daebb10-69ac-42bf-836d-a79826f4b2e4"",""displayName"":""Microsoft 365""}","{""requestUri"":""/api/v1/authn/factors""}",,"730036ce-6402-4ba2-ba54-b301752df59f","WEB",,"","0"
"10/02/2026 11:11:22","071de6d5-4fad-42fa-912c-a79ca13c2a95","policy.evaluate_sign_on","Evaluation of sign-on policy","ALLOW","","INFO","INFO","Success","Allowed","00upsharma00000006","00upsharma00000006","OktaId","Priya Sharma","psharma@pkwork.onmicrosoft.com","psharma@pkwork.onmicrosoft.com","UPN","Member","User",,"c058e051-df74-4f90-a1e6-acf9f70609ef","","1","","","","","","202.89.169.21","Rogersport","US","OK","59.403832","-83.804974","48537","Computer","Unknown","","","Windows 11","Mozilla/5.0 (Windows 11) Safari/17.2","Safari","Browser","AWS","","pkwork.onmicrosoft.com","False","47613","Wright Inc","","{""id"":""2106c807-7569-426c-86b9-39c7b7af1c21"",""type"":""AppInstance"",""alternateId"":""d76f41a1-bba4-4f41-a4ee-cf84536cffea"",""displayName"":""Productivity Helper""}","{""requestUri"":""/api/v1/authn/verify""}",,"1776e14e-5555-4e6b-8c01-bf3838ba973b","WEB",,"","0"
"10/02/2026 11:13:22","418430aa-4377-4237-bf51-6e7f90b23ef0","policy.evaluate_sign_on","Evaluation of sign-on policy","ALLOW","","INFO","INFO","Success","Allowed","00uceo00000000000002","00uceo00000000000002","OktaId","CEO PKWork","ceo@pkwork.onmicrosoft.com","ceo@pkwork.onmicrosoft.com","UPN","Member","User",,"791c3ccb-5e2f-4808-8355-4f733e3ebf62","","1","","","","","","211.9.129.150","East Davidtown","US","MO","-18.7126175","-134.313755","88472","Mobile","Mobile","","","macOS 14.2","Mozilla/5.0 (macOS 14.2) Safari/17.2","Safari","Browser","OVH","","pkwork.onmicrosoft.com","False","25273","Jones, Phillips and Myers","","{""id"":""04f5a713-9768-4ab2-8943-44f220bdf3e3"",""type"":""AppUser"",""alternateId"":""c73849ce-2adb-4405-9289-0e1c562ff6c8"",""displayName"":""Salesforce""}","{""requestUri"":""/api/v1/authn/primary""}",,"294b2e6a-7022-4f95-bc97-c3f70a5821c1","WEB",,"","0"
"10/02/2026 11:15:22","d16cb996-b9b2-4a76-9c96-b718beef9a93","policy.evaluate_sign_on","Evaluation of sign-on policy","ALLOW","","INFO","INFO","Success","Allowed","00upsharma00000006","00upsharma00000006","OktaId","Priya Sharma","psharma@pkwork.onmicrosoft.com","psharma@pkwork.onmicrosoft.com","UPN","Member","User",,"fb7e1ea8-5847-483a-b44a-fb1fb0ecdded","","1","","","","","","137.25.55.63","North Melissa","US","UT","81.4649025","-152.896863","63605","Mobile","Unknown","","","Windows 11","Mozilla/5.0 (Windows 11) Safari/17.2","Safari","Browser","Akamai","","pkwork.onmicrosoft.com","False","37032","Estes and Sons","","{""id"":""e099b518-0527-4f81-b4f1-bb12cbd6a9ba"",""type"":""User"",""alternateId"":""2a95854b-e178-4704-9d4e-06f9f1765bea"",""displayName"":""Microsoft 365""}","{""requestUri"":""/api/v1/authn/factors""}",,"0f319788-2a3a-4ca7-a7f0-4b435dd0d1de","WEB",,"","0"
"10/02/2026 11:17:22","40d53e7d-ca3a-4536-bbca-bc849d968c0f","user.authentication.auth_via_mfa","Authentication of user via MFA","SUCCESS","","INFO","INFO","Success","Allowed","00uaturner000000003","00uaturner000000003","OktaId","Alex Turner","aturner@pkwork.onmicrosoft.com","aturner@pkwork.onmicrosoft.com","UPN","Member","User",,"3586815f-e874-4be2-b5be-9e503d8ebae5","","1","","","","","","24.142.219.36","New Michele","US","TN","0.9799145","-81.67994","28446","Computer","Unknown","","","Windows 10","Mozilla/5.0 (Windows 10) Edge/120.0","Edge","Browser","Cloudflare","","pkwork.onmicrosoft.com","False","54124","Haynes-Gardner","","{""id"":""2fe2d5a8-0b89-4f51-80d7-ead671019252"",""type"":""User"",""alternateId"":""a5e487f5-7da8-47d4-bf50-339794d6a103"",""displayName"":""Okta Dashboard""}","{""requestUri"":""/api/v1/authn/verify""}",,"3dc1ef18-314b-4ee9-bed7-c3ea3ba0b57e","WEB",,"","0"
"10/02/2026 11:19:22","d5cc2f12-2515-47a0-b55c-a435ea8f66b7","app.oauth2.token.grant","OAuth2 token granted to application","SUCCESS","","INFO","INFO","Success","Allowed","00uaturner000000003","00uaturner000000003","OktaId","Alex Turner","aturner@pkwork.onmicrosoft.com","aturner@pkwork.onmicrosoft.com","UPN","Member","User",,"b8406279-0119-4c86-9640-f6b334794871","","0","","","","","","109.151.46.42","Hillhaven","US","WV","-8.384371","144.593746","24240","Computer","Computer","","","Windows 11","Mozilla/5.0 (Windows 11) Chrome/120.0","Chrome","Browser","AWS","","pkwork.onmicrosoft.com","False","30051","Gutierrez-Ward","","{""id"":""c061422f-9de6-4a4b-9ffa-afd8a7a1feef"",""type"":""AppUser"",""alternateId"":""6d64da28-e267-4617-aa5b-32a7e609e3f8"",""displayName"":""Salesforce""}","{""requestUri"":""/api/v1/authn/factors""}",,"43223b9b-00b8-4572-b565-33ce3e0a087e","WEB",,"","0"
"10/02/2026 11:21:22","0de378a1-f14d-4eed-8a09-0d45c56e2678","user.authentication.auth_via_mfa","Authentication of user via MFA","SUCCESS","","INFO","INFO","Success","Allowed","00ujliu00000000005","00ujliu00000000005","OktaId","James Liu","jliu@pkwork.onmicrosoft.com","jliu@pkwork.onmicrosoft.com","UPN","Member","User",,"c7e1401c-ce31-4c3f-8845-c0bbe34757dd","","0","","","","","","52.35.95.63","East Katherineside","US","TX","-56.694487","49.424299","41335","Computer","Unknown","","","Windows 11","Mozilla/5.0 (Windows 11) Safari/17.2","Safari","Browser","OVH","","pkwork.onmicrosoft.com","False","5038","Rodriguez, Jordan and Franklin","","{""id"":""785224e2-f376-407b-a207-6a78ad613562"",""type"":""User"",""alternateId"":""59d69a18-ecd4-4c9e-96b7-e7f0e1ae46a8"",""displayName"":""AWS Console""}","{""requestUri"":""/api/v1/authn/primary""}",,"ecf84cba-af3f-4b89-bcc3-0fc933691276","WEB",,"","0"
