"TimeGenerated [UTC]","severity_name","risk_posture_name","account_id","team_id","team_name",location,"device_owner_id","device_owner_email","device_owner_first_name","device_owner_middle_name","device_owner_last_name","device_time [UTC]","device_info_tag1","device_info_tag2","detection_app","device_operator","zdevice_id","detection_app_version","detection_app_instance_id","device_os","device_jailbroken","device_os_version","device_model","device_id","device_type","mdm_device_id","mdm_alt_ids","threat_name","threat_category","threat_uuid","threat_display_name","threat_vector","mitre_tactics","child_threat_uuids","triggered_actions","threat_status","device_ip","gateway_mac","gateway_ip","base_station","attacker_ip","attacker_mac","attacker_ssid","attacker_bssid",network,"network_bssid","external_network","external_ip","network_interface","network_encryption","subnet_mask",certificate,"stagefright_vulnerability_report","jailbreak_reasons",process,"sideloaded_app_package","sideloaded_app_name","sideloaded_app_developer",event,"file_name","file_path","file_hash","suspected_url",module,"profile_category","profile_description","profile_identifier","profile_name","profile_type","profile_risk","malware_list","package_name","action_triggered","installer_source","malware_family","vulnerable_os_version","expected_os_version","vulnerable_security_patch","expected_security_patch","device_manufacturer","build_information","detected_url","ip_of_detected_url","device_mac","android_enterprise_management_state","android_enterprise_access_network_states","additional_properties",TenantId,Type,"_ResourceId"
"4/14/2026, 10:02:24.773 PM",ELEVATED,,"751a62d0-bf63-48e4-8511-fb9059d2f44f","fd80dcd7-a471-473e-84a4-03198c125cd7",Default,"{""gps_latitude"":null,""gps_longitude"":null,""location_accuracy"":null}",,"test-7535cc3c-66c3-4aa4-a252-ec6a2aff0d1f@test.com",,,,,,,MTD,,"7f6c5ee6-6354-4a7e-bc59-0c19b4eb88ba","5.5.3","4895b6f2-013c-591f-ace5-4f6279d6288b",ios,false,"17.5.1","iPhone14,6","0928782e-2b21-414c-a8d4-f1c528442c5f",,,,"PASSCODE_NOT_ENABLED",SINGULAR,"454ec1a6-52f9-4745-935c-e632dd7cb054","Device Pin",Device,"[""Impact""]","[]","[]",Pending,"130.174.17.106",,,,,,,,WifiName,"a3:ab:79:44:4d:03",,,,,,,,,,,,,,,,,,,,,,,,,,,"Silent Alert",,,,,,,,,null,,,"{""ownership"":""PERSONALLY_OWNED"",""managementMode"":""PROFILE_OWNER"",""managementAppPackageName"":""com.zimperium.mtd"",""workProfileState"":""WORK_PROFILE_PRESENT""}","[{""networkTransport"":""[\""WIFI\""]"",""wifiSecurityLevel"":""WIFI_SECURITY_UNSPECIFIED"",""privateDnsState"":""INACTIVE""},{""networkTransport"":""[\""WIFI\"", \""VPN\""]"",""wifiSecurityLevel"":""WIFI_SECURITY_UNSPECIFIED"",""privateDnsState"":""INACTIVE""}]","{""key1"":""value1"",""key2"":""value2""}","66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumThreatLogV2_CL",
"4/14/2026, 10:02:33.188 PM",LOW,,"751a62d0-bf63-48e4-8511-fb9059d2f44f","fd80dcd7-a471-473e-84a4-03198c125cd7",Default,"{""gps_latitude"":null,""gps_longitude"":null,""location_accuracy"":null}",,"test-7535cc3c-66c3-4aa4-a252-ec6a2aff0d1f@test.com",,,,,,,MTD,,"7f6c5ee6-6354-4a7e-bc59-0c19b4eb88ba","5.5.3","4895b6f2-013c-591f-ace5-4f6279d6288b",ios,false,"17.5.1","iPhone14,6","0928782e-2b21-414c-a8d4-f1c528442c5f",,,,"DANGERZONE_CONNECTED",SINGULAR,"2a8ad3a9-f45d-45a5-9785-aabbc922247e","Danger Zone Connected",Network,"[""Network Effects"",""Initial Access""]","[]","[]",Pending,"130.174.17.106",,,,,,,,WifiName,"a3:ab:79:44:4d:03",,,,,,,,,,,,,,,,,,,,,,,,,,,"Silent Alert",,,,,,,,,null,,,"{""ownership"":""PERSONALLY_OWNED"",""managementMode"":""PROFILE_OWNER"",""managementAppPackageName"":""com.zimperium.mtd"",""workProfileState"":""WORK_PROFILE_PRESENT""}","[{""networkTransport"":""[\""WIFI\""]"",""wifiSecurityLevel"":""WIFI_SECURITY_UNSPECIFIED"",""privateDnsState"":""INACTIVE""},{""networkTransport"":""[\""WIFI\"", \""VPN\""]"",""wifiSecurityLevel"":""WIFI_SECURITY_UNSPECIFIED"",""privateDnsState"":""INACTIVE""}]","{""key1"":""value1"",""key2"":""value2""}","66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumThreatLogV2_CL",
"4/14/2026, 10:17:01.741 PM",ELEVATED,,"793a27c2-e6a7-491f-98cb-71c2fce2cf73","92340cfa-2f34-46fd-9fa4-6fbcaa936b34",Default,"{""gps_latitude"":null,""gps_longitude"":null,""location_accuracy"":null}",,"test-304db9b4-8bde-4c0f-9075-296ada3bd88f@test.com",,,,,,,MTD,,"1510cd54-b23a-4ba7-827b-099b9674e510","5.4.11","0b480e1e-605f-565f-b135-6f174c07754b",android,false,10,"SM-M307F","ad7ca7e4-93fd-4f5f-a31b-79937f2ea69f",,,,"MALICIOUS_WEBSITE",SINGULAR,"2e522bf7-891e-435a-8ccd-d538f98be7b4","Phishing Protection - Linked Tapped",Device,"[""Initial Access"",""Credential Access"",""Network Effects""]","[]","[]",Pending,"107.182.86.207",,,,,,,,WifiName,"cb:79:7e:de:38:08",,,,,,,,,,,,,,,,,"http://hogan4md.org/2p9zy",,,,,,,,,,"Silent Alert",,,,,,,,,"http://hogan4md.org/2p9zy",,,"{""ownership"":""PERSONALLY_OWNED"",""managementMode"":""PROFILE_OWNER"",""managementAppPackageName"":""com.zimperium.mtd"",""workProfileState"":""WORK_PROFILE_PRESENT""}","[{""networkTransport"":""[\""WIFI\""]"",""wifiSecurityLevel"":""WIFI_SECURITY_UNSPECIFIED"",""privateDnsState"":""INACTIVE""},{""networkTransport"":""[\""WIFI\"", \""VPN\""]"",""wifiSecurityLevel"":""WIFI_SECURITY_UNSPECIFIED"",""privateDnsState"":""INACTIVE""}]","{""key1"":""value1"",""key2"":""value2""}","66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumThreatLogV2_CL",
"4/14/2026, 10:17:03.916 PM",CRITICAL,,"793a27c2-e6a7-491f-98cb-71c2fce2cf73","92340cfa-2f34-46fd-9fa4-6fbcaa936b34",Default,"{""gps_latitude"":null,""gps_longitude"":null,""location_accuracy"":null}",,"test-304db9b4-8bde-4c0f-9075-296ada3bd88f@test.com",,,,,,,MTD,,"1510cd54-b23a-4ba7-827b-099b9674e510","5.4.11","0b480e1e-605f-565f-b135-6f174c07754b",android,false,10,"SM-M307F","ad7ca7e4-93fd-4f5f-a31b-79937f2ea69f",,,,"COMPROMISED_NETWORK",COMPOSITE,"a1f46d0c-fffe-484b-ba0b-7bf6470f44ff","Compromised Network",Network,"[""Initial Access"",""Network Effects"",""Collection"",""Exfiltration""]","[""5a5f74d6-b75-c0c-b293-ec71306ec36d"",""f2d5a7c8-1ce2-c7b4-e479-33b88594600"",""ab034d42-dad7-17fe-f0a6-a7ac713e70f2"",""2fe9fc85-76c7-7478-7fb1-39636d7cc856""]","[]",Pending,"107.182.86.207",,,,,,,,WifiName,"cb:79:7e:de:38:08",,,,,,,,,,,,,,,,,,,,,,,,,,,"Silent Alert",,,,,,,,,null,,,"{""ownership"":""PERSONALLY_OWNED"",""managementMode"":""PROFILE_OWNER"",""managementAppPackageName"":""com.zimperium.mtd"",""workProfileState"":""WORK_PROFILE_PRESENT""}","[{""networkTransport"":""[\""WIFI\""]"",""wifiSecurityLevel"":""WIFI_SECURITY_UNSPECIFIED"",""privateDnsState"":""INACTIVE""},{""networkTransport"":""[\""WIFI\"", \""VPN\""]"",""wifiSecurityLevel"":""WIFI_SECURITY_UNSPECIFIED"",""privateDnsState"":""INACTIVE""}]","{""key1"":""value1"",""key2"":""value2""}","66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumThreatLogV2_CL",
"4/14/2026, 10:17:05.895 PM",NORMAL,,"793a27c2-e6a7-491f-98cb-71c2fce2cf73","92340cfa-2f34-46fd-9fa4-6fbcaa936b34",Default,"{""gps_latitude"":null,""gps_longitude"":null,""location_accuracy"":null}",,"test-304db9b4-8bde-4c0f-9075-296ada3bd88f@test.com",,,,,,,MTD,,"1510cd54-b23a-4ba7-827b-099b9674e510","5.4.11","0b480e1e-605f-565f-b135-6f174c07754b",android,false,10,"SM-M307F","ad7ca7e4-93fd-4f5f-a31b-79937f2ea69f",,,,"CAPTIVE_PORTAL",SINGULAR,"4947dfe3-0cee-4b5c-86e1-81abdd703f91","Captive Portal",Network,"[""Initial Access"",""Network Effects""]","[]","[]",Pending,"107.182.86.207",,,,,,,,WifiName,"cb:79:7e:de:38:08",,,,,,,,,,,,,,,,,,,,,,,,,,,"Silent Alert",,,,,,,,,null,,,"{""ownership"":""PERSONALLY_OWNED"",""managementMode"":""PROFILE_OWNER"",""managementAppPackageName"":""com.zimperium.mtd"",""workProfileState"":""WORK_PROFILE_PRESENT""}","[{""networkTransport"":""[\""WIFI\""]"",""wifiSecurityLevel"":""WIFI_SECURITY_UNSPECIFIED"",""privateDnsState"":""INACTIVE""},{""networkTransport"":""[\""WIFI\"", \""VPN\""]"",""wifiSecurityLevel"":""WIFI_SECURITY_UNSPECIFIED"",""privateDnsState"":""INACTIVE""}]","{""key1"":""value1"",""key2"":""value2""}","66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumThreatLogV2_CL",
"4/14/2026, 10:17:08.130 PM",LOW,,"793a27c2-e6a7-491f-98cb-71c2fce2cf73","92340cfa-2f34-46fd-9fa4-6fbcaa936b34",Default,"{""gps_latitude"":null,""gps_longitude"":null,""location_accuracy"":null}",,"test-304db9b4-8bde-4c0f-9075-296ada3bd88f@test.com",,,,,,,MTD,,"1510cd54-b23a-4ba7-827b-099b9674e510","5.4.11","0b480e1e-605f-565f-b135-6f174c07754b",android,false,10,"SM-M307F","ad7ca7e4-93fd-4f5f-a31b-79937f2ea69f",,,,"DANGERZONE_CONNECTED",SINGULAR,"b7e7392c-cbd3-450b-97c4-8572eed5417a","Danger Zone Connected",Network,"[""Network Effects"",""Initial Access""]","[]","[]",Pending,"107.182.86.207",,,,,,,,WifiName,"cb:79:7e:de:38:08",,,,,,,,,,,,,,,,,,,,,,,,,,,"Silent Alert",,,,,,,,,null,,,"{""ownership"":""PERSONALLY_OWNED"",""managementMode"":""PROFILE_OWNER"",""managementAppPackageName"":""com.zimperium.mtd"",""workProfileState"":""WORK_PROFILE_PRESENT""}","[{""networkTransport"":""[\""WIFI\""]"",""wifiSecurityLevel"":""WIFI_SECURITY_UNSPECIFIED"",""privateDnsState"":""INACTIVE""},{""networkTransport"":""[\""WIFI\"", \""VPN\""]"",""wifiSecurityLevel"":""WIFI_SECURITY_UNSPECIFIED"",""privateDnsState"":""INACTIVE""}]","{""key1"":""value1"",""key2"":""value2""}","66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumThreatLogV2_CL",
"4/14/2026, 10:18:40.100 PM",CRITICAL,,"2e4a204b-88fd-4186-9fbf-b7eaddeec3ca","7c4ff331-750d-4523-9e19-acfb99dbb301",Default,"{""gps_latitude"":null,""gps_longitude"":null,""location_accuracy"":null}",,"test-d9ca703d-bff7-4e49-9e7c-3c55b5c48f93@test.com",,,,,,,MTD,,"8ba3bc47-42eb-41ba-bde4-1252e10c6a3d","5.4.11","03e1086b-899e-50a1-9e16-a6ebf49b1e59",android,false,10,"SM-M307F","5423fdcc-47d4-4a50-8447-63430e557133",,,,"DEVICE_COMPROMISED_VIA_PHISHING_ATTACK",COMPOSITE,"18c9b806-c77a-40ae-9374-77f3705db617","Device Compromised via Phishing Attack",Network,"[""Initial Access"",""Credential Access"",""Network Effects"",""Persistence"",""Impact"",""Privilege Escalation"",""Execution""]","[""5e0eea0e-6d36-f7a3-5c43-1cbb85da3062"",""a92cbceb-d39f-95fa-e8cd-9beb1364bec0""]","[]",Pending,"129.64.53.109",,,,,,,,WifiName,"df:ad:7d:57:5f:b0",,,,,,,,,,,,,,,,,,,,,,,,,,,"Silent Alert",,,,,,,,,null,,,"{""ownership"":""PERSONALLY_OWNED"",""managementMode"":""PROFILE_OWNER"",""managementAppPackageName"":""com.zimperium.mtd"",""workProfileState"":""WORK_PROFILE_PRESENT""}","[{""networkTransport"":""[\""WIFI\""]"",""wifiSecurityLevel"":""WIFI_SECURITY_UNSPECIFIED"",""privateDnsState"":""INACTIVE""},{""networkTransport"":""[\""WIFI\"", \""VPN\""]"",""wifiSecurityLevel"":""WIFI_SECURITY_UNSPECIFIED"",""privateDnsState"":""INACTIVE""}]","{""key1"":""value1"",""key2"":""value2""}","66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumThreatLogV2_CL",
"4/14/2026, 10:18:38.040 PM",LOW,,"2e4a204b-88fd-4186-9fbf-b7eaddeec3ca","7c4ff331-750d-4523-9e19-acfb99dbb301",Default,"{""gps_latitude"":null,""gps_longitude"":null,""location_accuracy"":null}",,"test-d9ca703d-bff7-4e49-9e7c-3c55b5c48f93@test.com",,,,,,,MTD,,"8ba3bc47-42eb-41ba-bde4-1252e10c6a3d","5.4.11","03e1086b-899e-50a1-9e16-a6ebf49b1e59",android,false,10,"SM-M307F","5423fdcc-47d4-4a50-8447-63430e557133",,,,"DEVELOPER_OPTIONS_ON",SINGULAR,"2369f7bb-ad99-4bd1-a633-45c08db0d050","Developer Options",Device,"[""Impact""]","[]","[]",Pending,"129.64.53.109",,,,,,,,WifiName,"df:ad:7d:57:5f:b0",,,,,,,,,,,,,,,,,,,,,,,,,,,"Silent Alert",,,,,,,,,null,,,"{""ownership"":""PERSONALLY_OWNED"",""managementMode"":""PROFILE_OWNER"",""managementAppPackageName"":""com.zimperium.mtd"",""workProfileState"":""WORK_PROFILE_PRESENT""}","[{""networkTransport"":""[\""WIFI\""]"",""wifiSecurityLevel"":""WIFI_SECURITY_UNSPECIFIED"",""privateDnsState"":""INACTIVE""},{""networkTransport"":""[\""WIFI\"", \""VPN\""]"",""wifiSecurityLevel"":""WIFI_SECURITY_UNSPECIFIED"",""privateDnsState"":""INACTIVE""}]","{""key1"":""value1"",""key2"":""value2""}","66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumThreatLogV2_CL",
"4/14/2026, 10:18:48.238 PM",ELEVATED,,"2e4a204b-88fd-4186-9fbf-b7eaddeec3ca","7c4ff331-750d-4523-9e19-acfb99dbb301",Default,"{""gps_latitude"":null,""gps_longitude"":null,""location_accuracy"":null}",,"test-d9ca703d-bff7-4e49-9e7c-3c55b5c48f93@test.com",,,,,,,MTD,,"8ba3bc47-42eb-41ba-bde4-1252e10c6a3d","5.4.11","03e1086b-899e-50a1-9e16-a6ebf49b1e59",android,false,10,"SM-M307F","5423fdcc-47d4-4a50-8447-63430e557133",,,,"MALICIOUS_WEBSITE",SINGULAR,"aa68021d-3639-4e04-9ea1-b13e31e3f45f","Phishing Protection - Linked Tapped",Device,"[""Initial Access"",""Credential Access"",""Network Effects""]","[]","[]",Pending,"129.64.53.109",,,,,,,,WifiName,"df:ad:7d:57:5f:b0",,,,,,,,,,,,,,,,,"http://hogan4md.org/2p9zy",,,,,,,,,,"Silent Alert",,,,,,,,,"http://hogan4md.org/2p9zy",,,"{""ownership"":""PERSONALLY_OWNED"",""managementMode"":""PROFILE_OWNER"",""managementAppPackageName"":""com.zimperium.mtd"",""workProfileState"":""WORK_PROFILE_PRESENT""}","[{""networkTransport"":""[\""WIFI\""]"",""wifiSecurityLevel"":""WIFI_SECURITY_UNSPECIFIED"",""privateDnsState"":""INACTIVE""},{""networkTransport"":""[\""WIFI\"", \""VPN\""]"",""wifiSecurityLevel"":""WIFI_SECURITY_UNSPECIFIED"",""privateDnsState"":""INACTIVE""}]","{""key1"":""value1"",""key2"":""value2""}","66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumThreatLogV2_CL",
"4/14/2026, 10:18:42.128 PM",CRITICAL,,"2e4a204b-88fd-4186-9fbf-b7eaddeec3ca","7c4ff331-750d-4523-9e19-acfb99dbb301",Default,"{""gps_latitude"":null,""gps_longitude"":null,""location_accuracy"":null}",,"test-d9ca703d-bff7-4e49-9e7c-3c55b5c48f93@test.com",,,,,,,MTD,,"8ba3bc47-42eb-41ba-bde4-1252e10c6a3d","5.4.11","03e1086b-899e-50a1-9e16-a6ebf49b1e59",android,false,10,"SM-M307F","5423fdcc-47d4-4a50-8447-63430e557133",,,,"APP_TAMPERING",SINGULAR,"e66b7563-7b5b-4910-b5ad-f3f98d5347f1","App Tampering",Device,"[""Persistence"",""Defense Evasion"",""Privilege Escalation"",""Execution""]","[]","[]",Pending,"129.64.53.109",,,,,,,,WifiName,"df:ad:7d:57:5f:b0",,,,,,,,,,,,,,,,,,,,,,,,,,,"Silent Alert",,,,,,,,,null,,,"{""ownership"":""PERSONALLY_OWNED"",""managementMode"":""PROFILE_OWNER"",""managementAppPackageName"":""com.zimperium.mtd"",""workProfileState"":""WORK_PROFILE_PRESENT""}","[{""networkTransport"":""[\""WIFI\""]"",""wifiSecurityLevel"":""WIFI_SECURITY_UNSPECIFIED"",""privateDnsState"":""INACTIVE""},{""networkTransport"":""[\""WIFI\"", \""VPN\""]"",""wifiSecurityLevel"":""WIFI_SECURITY_UNSPECIFIED"",""privateDnsState"":""INACTIVE""}]","{""key1"":""value1"",""key2"":""value2""}","66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumThreatLogV2_CL",
"4/14/2026, 10:18:44.138 PM",ELEVATED,,"2e4a204b-88fd-4186-9fbf-b7eaddeec3ca","7c4ff331-750d-4523-9e19-acfb99dbb301",Default,"{""gps_latitude"":null,""gps_longitude"":null,""location_accuracy"":null}",,"test-d9ca703d-bff7-4e49-9e7c-3c55b5c48f93@test.com",,,,,,,MTD,,"8ba3bc47-42eb-41ba-bde4-1252e10c6a3d","5.4.11","03e1086b-899e-50a1-9e16-a6ebf49b1e59",android,false,10,"SM-M307F","5423fdcc-47d4-4a50-8447-63430e557133",,,,"ANDROID_NOT_UPDATED",SINGULAR,"da6b6e8b-648d-44e1-ac1e-9f73e4b58486","Vulnerable Android Version",Device,"[""Impact""]","[]","[]",Pending,"129.64.53.109",,,,,,,,WifiName,"df:ad:7d:57:5f:b0",,,,,,,,,,,,,,,,,,,,,,,,,,,"Silent Alert",,,"Android 14 Patch 20240405","Android 14 Patch 20240505",20240405,,,,null,,,"{""ownership"":""PERSONALLY_OWNED"",""managementMode"":""PROFILE_OWNER"",""managementAppPackageName"":""com.zimperium.mtd"",""workProfileState"":""WORK_PROFILE_PRESENT""}","[{""networkTransport"":""[\""WIFI\""]"",""wifiSecurityLevel"":""WIFI_SECURITY_UNSPECIFIED"",""privateDnsState"":""INACTIVE""},{""networkTransport"":""[\""WIFI\"", \""VPN\""]"",""wifiSecurityLevel"":""WIFI_SECURITY_UNSPECIFIED"",""privateDnsState"":""INACTIVE""}]","{""key1"":""value1"",""key2"":""value2""}","66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumThreatLogV2_CL",
"4/14/2026, 10:18:46.190 PM",ELEVATED,,"2e4a204b-88fd-4186-9fbf-b7eaddeec3ca","7c4ff331-750d-4523-9e19-acfb99dbb301",Default,"{""gps_latitude"":null,""gps_longitude"":null,""location_accuracy"":null}",,"test-d9ca703d-bff7-4e49-9e7c-3c55b5c48f93@test.com",,,,,,,MTD,,"8ba3bc47-42eb-41ba-bde4-1252e10c6a3d","5.4.11","03e1086b-899e-50a1-9e16-a6ebf49b1e59",android,false,10,"SM-M307F","5423fdcc-47d4-4a50-8447-63430e557133",,,,"PASSCODE_NOT_ENABLED",SINGULAR,"b8d339a2-f083-4c4c-be0d-aafcf2109d15","Device Pin",Device,"[""Impact""]","[]","[]",Pending,"129.64.53.109",,,,,,,,WifiName,"df:ad:7d:57:5f:b0",,,,,,,,,,,,,,,,,,,,,,,,,,,"Silent Alert",,,,,,,,,null,,,"{""ownership"":""PERSONALLY_OWNED"",""managementMode"":""PROFILE_OWNER"",""managementAppPackageName"":""com.zimperium.mtd"",""workProfileState"":""WORK_PROFILE_PRESENT""}","[{""networkTransport"":""[\""WIFI\""]"",""wifiSecurityLevel"":""WIFI_SECURITY_UNSPECIFIED"",""privateDnsState"":""INACTIVE""},{""networkTransport"":""[\""WIFI\"", \""VPN\""]"",""wifiSecurityLevel"":""WIFI_SECURITY_UNSPECIFIED"",""privateDnsState"":""INACTIVE""}]","{""key1"":""value1"",""key2"":""value2""}","66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumThreatLogV2_CL",
"4/14/2026, 10:18:52.360 PM",NORMAL,,"2e4a204b-88fd-4186-9fbf-b7eaddeec3ca","7c4ff331-750d-4523-9e19-acfb99dbb301",Default,"{""gps_latitude"":null,""gps_longitude"":null,""location_accuracy"":null}",,"test-d9ca703d-bff7-4e49-9e7c-3c55b5c48f93@test.com",,,,,,,MTD,,"8ba3bc47-42eb-41ba-bde4-1252e10c6a3d","5.4.11","03e1086b-899e-50a1-9e16-a6ebf49b1e59",android,false,10,"SM-M307F","5423fdcc-47d4-4a50-8447-63430e557133",,,,"CAPTIVE_PORTAL",SINGULAR,"2ba375f7-3d2b-442c-b020-b736e74a1444","Captive Portal",Network,"[""Initial Access"",""Network Effects""]","[]","[]",Pending,"129.64.53.109",,,,,,,,WifiName,"df:ad:7d:57:5f:b0",,,,,,,,,,,,,,,,,,,,,,,,,,,"Silent Alert",,,,,,,,,null,,,"{""ownership"":""PERSONALLY_OWNED"",""managementMode"":""PROFILE_OWNER"",""managementAppPackageName"":""com.zimperium.mtd"",""workProfileState"":""WORK_PROFILE_PRESENT""}","[{""networkTransport"":""[\""WIFI\""]"",""wifiSecurityLevel"":""WIFI_SECURITY_UNSPECIFIED"",""privateDnsState"":""INACTIVE""},{""networkTransport"":""[\""WIFI\"", \""VPN\""]"",""wifiSecurityLevel"":""WIFI_SECURITY_UNSPECIFIED"",""privateDnsState"":""INACTIVE""}]","{""key1"":""value1"",""key2"":""value2""}","66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumThreatLogV2_CL",
"4/14/2026, 10:18:54.465 PM",LOW,,"2e4a204b-88fd-4186-9fbf-b7eaddeec3ca","7c4ff331-750d-4523-9e19-acfb99dbb301",Default,"{""gps_latitude"":null,""gps_longitude"":null,""location_accuracy"":null}",,"test-d9ca703d-bff7-4e49-9e7c-3c55b5c48f93@test.com",,,,,,,MTD,,"8ba3bc47-42eb-41ba-bde4-1252e10c6a3d","5.4.11","03e1086b-899e-50a1-9e16-a6ebf49b1e59",android,false,10,"SM-M307F","5423fdcc-47d4-4a50-8447-63430e557133",,,,"DANGERZONE_CONNECTED",SINGULAR,"04751fbb-51c1-4d0b-91dd-010d1609faf1","Danger Zone Connected",Network,"[""Network Effects"",""Initial Access""]","[]","[]",Pending,"129.64.53.109",,,,,,,,WifiName,"df:ad:7d:57:5f:b0",,,,,,,,,,,,,,,,,,,,,,,,,,,"Silent Alert",,,,,,,,,null,,,"{""ownership"":""PERSONALLY_OWNED"",""managementMode"":""PROFILE_OWNER"",""managementAppPackageName"":""com.zimperium.mtd"",""workProfileState"":""WORK_PROFILE_PRESENT""}","[{""networkTransport"":""[\""WIFI\""]"",""wifiSecurityLevel"":""WIFI_SECURITY_UNSPECIFIED"",""privateDnsState"":""INACTIVE""},{""networkTransport"":""[\""WIFI\"", \""VPN\""]"",""wifiSecurityLevel"":""WIFI_SECURITY_UNSPECIFIED"",""privateDnsState"":""INACTIVE""}]","{""key1"":""value1"",""key2"":""value2""}","66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumThreatLogV2_CL",
"4/14/2026, 10:20:04.860 PM",LOW,,"7f22e442-02e9-4c68-ae00-976ab46d6903","1684ebfd-9bbd-450a-b229-289bf97a69cd",Default,"{""gps_latitude"":null,""gps_longitude"":null,""location_accuracy"":null}",,"test-84dbbdc5-428a-41ca-b586-419b6a39b9e9@test.com",,,,,,,MTD,,"b0292b40-4cca-421e-982c-89bd2dd3a7f2","5.5.3","07685c21-fbb7-5fd6-b0db-4efbd938cc44",ios,false,"17.5.1","iPhone14,6","6a7bf563-04ad-4777-83d2-3bec8e672667",,,,"UNSECURED_WIFI_NETWORK",SINGULAR,"a636f0ba-321b-4121-9c1a-5babff0702d5","Unsecured WiFi Network",Network,"[""Initial Access"",""Network Effects"",""Collection"",""Exfiltration""]","[]","[]",Pending,"21.89.114.180",,,,,,,,WifiName,"22:91:02:f2:25:0c",,,,,,,,,,,,,,,,,,,,,,,,,,,"Silent Alert",,,,,,,,,null,,,"{""ownership"":""PERSONALLY_OWNED"",""managementMode"":""PROFILE_OWNER"",""managementAppPackageName"":""com.zimperium.mtd"",""workProfileState"":""WORK_PROFILE_PRESENT""}","[{""networkTransport"":""[\""WIFI\""]"",""wifiSecurityLevel"":""WIFI_SECURITY_UNSPECIFIED"",""privateDnsState"":""INACTIVE""},{""networkTransport"":""[\""WIFI\"", \""VPN\""]"",""wifiSecurityLevel"":""WIFI_SECURITY_UNSPECIFIED"",""privateDnsState"":""INACTIVE""}]","{""key1"":""value1"",""key2"":""value2""}","66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumThreatLogV2_CL",
"4/14/2026, 10:20:16.941 PM",CRITICAL,,"7f22e442-02e9-4c68-ae00-976ab46d6903","1684ebfd-9bbd-450a-b229-289bf97a69cd",Default,"{""gps_latitude"":null,""gps_longitude"":null,""location_accuracy"":null}",,"test-84dbbdc5-428a-41ca-b586-419b6a39b9e9@test.com",,,,,,,MTD,,"b0292b40-4cca-421e-982c-89bd2dd3a7f2","5.5.3","07685c21-fbb7-5fd6-b0db-4efbd938cc44",ios,false,"17.5.1","iPhone14,6","6a7bf563-04ad-4777-83d2-3bec8e672667",,,,"DEVICE_COMPROMISED_VIA_PHISHING_ATTACK",COMPOSITE,"0c979a97-d670-420c-b638-93fccd277f13","Device Compromised via Phishing Attack",Network,"[""Initial Access"",""Credential Access"",""Network Effects"",""Persistence"",""Impact"",""Privilege Escalation"",""Execution""]","[""4d839bff-68b2-24ae-c28d-7320f114c62"",""74ffc1de-4145-8cb5-6085-e5334e13abd"",""187a93de-12a4-2a80-4be5-81c1124821b5""]","[]",Pending,"21.89.114.180",,,,,,,,WifiName,"22:91:02:f2:25:0c",,,,,,,,,,,,,,,,,,,,,,,,,,,"Silent Alert",,,,,,,,,null,,,"{""ownership"":""PERSONALLY_OWNED"",""managementMode"":""PROFILE_OWNER"",""managementAppPackageName"":""com.zimperium.mtd"",""workProfileState"":""WORK_PROFILE_PRESENT""}","[{""networkTransport"":""[\""WIFI\""]"",""wifiSecurityLevel"":""WIFI_SECURITY_UNSPECIFIED"",""privateDnsState"":""INACTIVE""},{""networkTransport"":""[\""WIFI\"", \""VPN\""]"",""wifiSecurityLevel"":""WIFI_SECURITY_UNSPECIFIED"",""privateDnsState"":""INACTIVE""}]","{""key1"":""value1"",""key2"":""value2""}","66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumThreatLogV2_CL",
