"TimeGenerated [UTC]","severity_name","risk_posture_name","account_id","device_owner_id","device_owner_email","device_owner_first_name","device_owner_middle_name","device_owner_last_name","device_time [UTC]","device_info_tag1","device_info_tag2","detection_app","device_operator","zdevice_id","detection_app_instance_id","detection_app_version","device_os","device_jailbroken","device_os_version","device_model","device_id","device_type","mdm_device_id","mdm_alt_ids","threat_name","threat_uuid","threat_display_name","threat_status","mitigation_reason",TenantId,Type,"_ResourceId"
"4/14/2026, 10:14:32.229 PM",ELEVATED,,"10f89733-6dbe-4eb6-9aa7-d6db7bdfc8a2",,"test-2f68cbda-a07b-44e5-b5f1-e58a8fbf1d15@test.com",,,,,,,MTD,,"8420f478-0927-40d4-806d-ea0f111ccb39","0a04adc2-77f2-5448-a48c-7d5ab9b39df4","5.4.11",android,false,10,"SM-M307F","f37477a0-88fc-4ef2-9a12-a35574b5dba0",,,,"PASSCODE_NOT_ENABLED","88783fa8-1797-42d4-82e7-09888148834a","Device Pin",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:14:35.178 PM",ELEVATED,,"10f89733-6dbe-4eb6-9aa7-d6db7bdfc8a2",,"test-2f68cbda-a07b-44e5-b5f1-e58a8fbf1d15@test.com",,,,,,,MTD,,"8420f478-0927-40d4-806d-ea0f111ccb39","0a04adc2-77f2-5448-a48c-7d5ab9b39df4","5.4.11",android,false,10,"SM-M307F","f37477a0-88fc-4ef2-9a12-a35574b5dba0",,,,"MALICIOUS_WEBSITE","dadbcc29-50b6-46e5-b9c2-91c6ee3853fb","Phishing Protection - Linked Tapped",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:14:38.470 PM",NORMAL,,"10f89733-6dbe-4eb6-9aa7-d6db7bdfc8a2",,"test-2f68cbda-a07b-44e5-b5f1-e58a8fbf1d15@test.com",,,,,,,MTD,,"8420f478-0927-40d4-806d-ea0f111ccb39","0a04adc2-77f2-5448-a48c-7d5ab9b39df4","5.4.11",android,false,10,"SM-M307F","f37477a0-88fc-4ef2-9a12-a35574b5dba0",,,,"CAPTIVE_PORTAL","906eb705-123e-4f11-a27f-aa99aac156da","Captive Portal",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:14:40.631 PM",LOW,,"10f89733-6dbe-4eb6-9aa7-d6db7bdfc8a2",,"test-2f68cbda-a07b-44e5-b5f1-e58a8fbf1d15@test.com",,,,,,,MTD,,"8420f478-0927-40d4-806d-ea0f111ccb39","0a04adc2-77f2-5448-a48c-7d5ab9b39df4","5.4.11",android,false,10,"SM-M307F","f37477a0-88fc-4ef2-9a12-a35574b5dba0",,,,"DANGERZONE_CONNECTED","f14e130e-d9c0-4017-a6e1-0a33ceb6d200","Danger Zone Connected",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:17:01.626 PM",ELEVATED,,"793a27c2-e6a7-491f-98cb-71c2fce2cf73",,"test-304db9b4-8bde-4c0f-9075-296ada3bd88f@test.com",,,,,,,MTD,,"1510cd54-b23a-4ba7-827b-099b9674e510","0b480e1e-605f-565f-b135-6f174c07754b","5.4.11",android,false,10,"SM-M307F","ad7ca7e4-93fd-4f5f-a31b-79937f2ea69f",,,,"PASSCODE_NOT_ENABLED","f4259bb5-34f0-4b1f-9e75-e41ad93f55ce","Device Pin",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:17:05.747 PM",CRITICAL,,"793a27c2-e6a7-491f-98cb-71c2fce2cf73",,"test-304db9b4-8bde-4c0f-9075-296ada3bd88f@test.com",,,,,,,MTD,,"1510cd54-b23a-4ba7-827b-099b9674e510","0b480e1e-605f-565f-b135-6f174c07754b","5.4.11",android,false,10,"SM-M307F","ad7ca7e4-93fd-4f5f-a31b-79937f2ea69f",,,,"COMPROMISED_NETWORK","a1f46d0c-fffe-484b-ba0b-7bf6470f44ff","Compromised Network",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:17:09.964 PM",LOW,,"793a27c2-e6a7-491f-98cb-71c2fce2cf73",,"test-304db9b4-8bde-4c0f-9075-296ada3bd88f@test.com",,,,,,,MTD,,"1510cd54-b23a-4ba7-827b-099b9674e510","0b480e1e-605f-565f-b135-6f174c07754b","5.4.11",android,false,10,"SM-M307F","ad7ca7e4-93fd-4f5f-a31b-79937f2ea69f",,,,"DANGERZONE_CONNECTED","b7e7392c-cbd3-450b-97c4-8572eed5417a","Danger Zone Connected",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:18:37.898 PM",LOW,,"2e4a204b-88fd-4186-9fbf-b7eaddeec3ca",,"test-d9ca703d-bff7-4e49-9e7c-3c55b5c48f93@test.com",,,,,,,MTD,,"8ba3bc47-42eb-41ba-bde4-1252e10c6a3d","03e1086b-899e-50a1-9e16-a6ebf49b1e59","5.4.11",android,false,10,"SM-M307F","5423fdcc-47d4-4a50-8447-63430e557133",,,,"UNSECURED_WIFI_NETWORK","59f4b663-deed-4af4-a07f-986241ea9362","Unsecured WiFi Network",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:18:43.880 PM",CRITICAL,,"2e4a204b-88fd-4186-9fbf-b7eaddeec3ca",,"test-d9ca703d-bff7-4e49-9e7c-3c55b5c48f93@test.com",,,,,,,MTD,,"8ba3bc47-42eb-41ba-bde4-1252e10c6a3d","03e1086b-899e-50a1-9e16-a6ebf49b1e59","5.4.11",android,false,10,"SM-M307F","5423fdcc-47d4-4a50-8447-63430e557133",,,,"APP_TAMPERING","e66b7563-7b5b-4910-b5ad-f3f98d5347f1","App Tampering",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:18:46.000 PM",ELEVATED,,"2e4a204b-88fd-4186-9fbf-b7eaddeec3ca",,"test-d9ca703d-bff7-4e49-9e7c-3c55b5c48f93@test.com",,,,,,,MTD,,"8ba3bc47-42eb-41ba-bde4-1252e10c6a3d","03e1086b-899e-50a1-9e16-a6ebf49b1e59","5.4.11",android,false,10,"SM-M307F","5423fdcc-47d4-4a50-8447-63430e557133",,,,"ANDROID_NOT_UPDATED","da6b6e8b-648d-44e1-ac1e-9f73e4b58486","Vulnerable Android Version",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:18:56.327 PM",LOW,,"2e4a204b-88fd-4186-9fbf-b7eaddeec3ca",,"test-d9ca703d-bff7-4e49-9e7c-3c55b5c48f93@test.com",,,,,,,MTD,,"8ba3bc47-42eb-41ba-bde4-1252e10c6a3d","03e1086b-899e-50a1-9e16-a6ebf49b1e59","5.4.11",android,false,10,"SM-M307F","5423fdcc-47d4-4a50-8447-63430e557133",,,,"DANGERZONE_CONNECTED","04751fbb-51c1-4d0b-91dd-010d1609faf1","Danger Zone Connected",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:38:25.804 PM",CRITICAL,,"721169eb-7034-4901-aa22-2ea0466fb217",,"test-f8ea7b03-0ee3-4042-ad77-db02eeafb8af@test.com",,,,,,,MTD,,"ba79dbda-97d3-4bd0-bf38-350b29362c96","2107da2e-df6b-5bc1-91d4-2c05a7862768","5.5.3",ios,false,"17.5.1","iPhone14,6","6b4fdb37-df54-42e0-a33e-a5287e39c031",,,,"APP_TAMPERING","ed3b40a0-c64e-4ee8-aceb-6ad1b23e5b4d","App Tampering",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:38:27.821 PM",ELEVATED,,"721169eb-7034-4901-aa22-2ea0466fb217",,"test-f8ea7b03-0ee3-4042-ad77-db02eeafb8af@test.com",,,,,,,MTD,,"ba79dbda-97d3-4bd0-bf38-350b29362c96","2107da2e-df6b-5bc1-91d4-2c05a7862768","5.5.3",ios,false,"17.5.1","iPhone14,6","6b4fdb37-df54-42e0-a33e-a5287e39c031",,,,"IOS_NOT_UPDATED","d25de487-6b24-41f4-8cec-ee1ee0696c93","Vulnerable iOS Version",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:38:31.915 PM",ELEVATED,,"721169eb-7034-4901-aa22-2ea0466fb217",,"test-f8ea7b03-0ee3-4042-ad77-db02eeafb8af@test.com",,,,,,,MTD,,"ba79dbda-97d3-4bd0-bf38-350b29362c96","2107da2e-df6b-5bc1-91d4-2c05a7862768","5.5.3",ios,false,"17.5.1","iPhone14,6","6b4fdb37-df54-42e0-a33e-a5287e39c031",,,,"MALICIOUS_WEBSITE","c6b0ec49-205f-4114-a2be-5399a47525e7","Phishing Protection - Linked Tapped",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:49:11.578 PM",LOW,,"755727e8-8e27-4995-ba03-fa07a3de1713",,"test-adfada12-d288-4c51-8f57-b61833681b9f@test.com",,,,,,,MTD,,"dc0c1188-b46e-4c77-bc1e-28a605ab8340","01f36bdb-f39c-5c6e-8807-73f753b5c527","5.5.3",ios,false,"17.5.1","iPhone14,6","a010e03e-5de2-45d8-9f68-30254d2f871b",,,,"UNSECURED_WIFI_NETWORK","8017e459-7d70-4a11-b60b-e2a7b4258a11","Unsecured WiFi Network",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:49:13.529 PM",LOW,,"755727e8-8e27-4995-ba03-fa07a3de1713",,"test-adfada12-d288-4c51-8f57-b61833681b9f@test.com",,,,,,,MTD,,"dc0c1188-b46e-4c77-bc1e-28a605ab8340","01f36bdb-f39c-5c6e-8807-73f753b5c527","5.5.3",ios,false,"17.5.1","iPhone14,6","a010e03e-5de2-45d8-9f68-30254d2f871b",,,,"DEVELOPER_OPTIONS_ON","6b4c44ba-872c-4421-a025-25a68eef05b3","Developer Options",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:49:15.543 PM",CRITICAL,,"755727e8-8e27-4995-ba03-fa07a3de1713",,"test-adfada12-d288-4c51-8f57-b61833681b9f@test.com",,,,,,,MTD,,"dc0c1188-b46e-4c77-bc1e-28a605ab8340","01f36bdb-f39c-5c6e-8807-73f753b5c527","5.5.3",ios,false,"17.5.1","iPhone14,6","a010e03e-5de2-45d8-9f68-30254d2f871b",,,,"DEVICE_COMPROMISED_VIA_PHISHING_ATTACK","6f35a0cb-2c15-4d57-ae3f-14c91f130045","Device Compromised via Phishing Attack",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:49:19.645 PM",ELEVATED,,"755727e8-8e27-4995-ba03-fa07a3de1713",,"test-adfada12-d288-4c51-8f57-b61833681b9f@test.com",,,,,,,MTD,,"dc0c1188-b46e-4c77-bc1e-28a605ab8340","01f36bdb-f39c-5c6e-8807-73f753b5c527","5.5.3",ios,false,"17.5.1","iPhone14,6","a010e03e-5de2-45d8-9f68-30254d2f871b",,,,"IOS_NOT_UPDATED","cc104e5e-bcda-4200-889a-d3d764f9c77f","Vulnerable iOS Version",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:49:21.618 PM",ELEVATED,,"755727e8-8e27-4995-ba03-fa07a3de1713",,"test-adfada12-d288-4c51-8f57-b61833681b9f@test.com",,,,,,,MTD,,"dc0c1188-b46e-4c77-bc1e-28a605ab8340","01f36bdb-f39c-5c6e-8807-73f753b5c527","5.5.3",ios,false,"17.5.1","iPhone14,6","a010e03e-5de2-45d8-9f68-30254d2f871b",,,,"IOS_NOT_UPDATED","847c3177-c86d-410f-84fc-3238fb663a5e","Vulnerable iOS Version",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 9:52:20.643 PM",CRITICAL,,"ef3f0a8c-4866-403e-b31f-95c21d65b29d",,"test-c9dca281-178b-4fad-a2a7-ab1c0b573502@test.com",,,,,,,MTD,,"50a0bed3-1ef6-4d22-b380-031045db0110","c743571e-ce06-5714-8212-df7dcc5ff47a","5.4.11",android,false,10,"SM-M307F","96930066-242b-4499-9108-fd98b38192b6",,,,"APK_SUSPECTED","9132b573-1156-4a01-a374-b6266aced346","Suspicious Android App",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 9:52:22.706 PM",CRITICAL,,"ef3f0a8c-4866-403e-b31f-95c21d65b29d",,"test-c9dca281-178b-4fad-a2a7-ab1c0b573502@test.com",,,,,,,MTD,,"50a0bed3-1ef6-4d22-b380-031045db0110","c743571e-ce06-5714-8212-df7dcc5ff47a","5.4.11",android,false,10,"SM-M307F","96930066-242b-4499-9108-fd98b38192b6",,,,"APP_TAMPERING","a0f3ad33-c383-46fa-b53d-3c6118c22f7c","App Tampering",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 9:52:26.968 PM",ELEVATED,,"ef3f0a8c-4866-403e-b31f-95c21d65b29d",,"test-c9dca281-178b-4fad-a2a7-ab1c0b573502@test.com",,,,,,,MTD,,"50a0bed3-1ef6-4d22-b380-031045db0110","c743571e-ce06-5714-8212-df7dcc5ff47a","5.4.11",android,false,10,"SM-M307F","96930066-242b-4499-9108-fd98b38192b6",,,,"PASSCODE_NOT_ENABLED","33ac7f75-ef13-4bc8-bfa3-5d5b8ca0672b","Device Pin",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 9:52:24.816 PM",LOW,,"ef3f0a8c-4866-403e-b31f-95c21d65b29d",,"test-c9dca281-178b-4fad-a2a7-ab1c0b573502@test.com",,,,,,,MTD,,"50a0bed3-1ef6-4d22-b380-031045db0110","c743571e-ce06-5714-8212-df7dcc5ff47a","5.4.11",android,false,10,"SM-M307F","96930066-242b-4499-9108-fd98b38192b6",,,,"VULNERABLE_NON_UPGRADEABLE_ANDROID_VERSION","04d85366-6264-4ff2-a2bf-cd135070b967","Vulnerable, Non-upgradeable Android Version",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 9:57:01.813 PM",CRITICAL,,"bff70da0-bf83-4dd3-bd12-0fcbbf9d266c",,"test-bcc67cc0-4418-4212-9e20-240e5b2b1ebc@test.com",,,,,,,MTD,,"da0095ee-ed39-4ffe-9a39-a0464b933d14","07285293-7b1b-5091-b625-11b78effaf47","5.4.11",android,false,10,"SM-M307F","e80b9763-41d3-460e-9104-8d367c736792",,,,"APP_TAMPERING","7ea8e374-56f1-4084-83a4-51a35ebdb10b","App Tampering",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 9:57:03.893 PM",LOW,,"bff70da0-bf83-4dd3-bd12-0fcbbf9d266c",,"test-bcc67cc0-4418-4212-9e20-240e5b2b1ebc@test.com",,,,,,,MTD,,"da0095ee-ed39-4ffe-9a39-a0464b933d14","07285293-7b1b-5091-b625-11b78effaf47","5.4.11",android,false,10,"SM-M307F","e80b9763-41d3-460e-9104-8d367c736792",,,,"VULNERABLE_NON_UPGRADEABLE_ANDROID_VERSION","47b56140-04a0-474f-b668-7e54f5cd6cae","Vulnerable, Non-upgradeable Android Version",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:49:29.987 PM",ELEVATED,,"755727e8-8e27-4995-ba03-fa07a3de1713",,"test-adfada12-d288-4c51-8f57-b61833681b9f@test.com",,,,,,,MTD,,"dc0c1188-b46e-4c77-bc1e-28a605ab8340","01f36bdb-f39c-5c6e-8807-73f753b5c527","5.5.3",ios,false,"17.5.1","iPhone14,6","a010e03e-5de2-45d8-9f68-30254d2f871b",,,,"IOS_NOT_UPDATED","cb6779dd-2d7d-45a7-a6a3-3acb945c9db6","Vulnerable iOS Version",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:49:32.005 PM",ELEVATED,,"755727e8-8e27-4995-ba03-fa07a3de1713",,"test-adfada12-d288-4c51-8f57-b61833681b9f@test.com",,,,,,,MTD,,"dc0c1188-b46e-4c77-bc1e-28a605ab8340","01f36bdb-f39c-5c6e-8807-73f753b5c527","5.5.3",ios,false,"17.5.1","iPhone14,6","a010e03e-5de2-45d8-9f68-30254d2f871b",,,,"IOS_NOT_UPDATED","0ce90c6f-5e91-4e03-918e-f437400f2c84","Vulnerable iOS Version",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:49:34.080 PM",ELEVATED,,"755727e8-8e27-4995-ba03-fa07a3de1713",,"test-adfada12-d288-4c51-8f57-b61833681b9f@test.com",,,,,,,MTD,,"dc0c1188-b46e-4c77-bc1e-28a605ab8340","01f36bdb-f39c-5c6e-8807-73f753b5c527","5.5.3",ios,false,"17.5.1","iPhone14,6","a010e03e-5de2-45d8-9f68-30254d2f871b",,,,"IOS_NOT_UPDATED","57c41e01-6a29-4ac0-8417-faa5c969ce22","Vulnerable iOS Version",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:49:36.157 PM",ELEVATED,,"755727e8-8e27-4995-ba03-fa07a3de1713",,"test-adfada12-d288-4c51-8f57-b61833681b9f@test.com",,,,,,,MTD,,"dc0c1188-b46e-4c77-bc1e-28a605ab8340","01f36bdb-f39c-5c6e-8807-73f753b5c527","5.5.3",ios,false,"17.5.1","iPhone14,6","a010e03e-5de2-45d8-9f68-30254d2f871b",,,,"IOS_NOT_UPDATED","8163f7d8-2837-470b-bd23-24d83466d18f","Vulnerable iOS Version",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 9:57:14.250 PM",LOW,,"bff70da0-bf83-4dd3-bd12-0fcbbf9d266c",,"test-bcc67cc0-4418-4212-9e20-240e5b2b1ebc@test.com",,,,,,,MTD,,"da0095ee-ed39-4ffe-9a39-a0464b933d14","07285293-7b1b-5091-b625-11b78effaf47","5.4.11",android,false,10,"SM-M307F","e80b9763-41d3-460e-9104-8d367c736792",,,,"DANGERZONE_CONNECTED","2df96c4e-5799-4e63-8486-fc87c969b24b","Danger Zone Connected",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:49:38.169 PM",ELEVATED,,"755727e8-8e27-4995-ba03-fa07a3de1713",,"test-adfada12-d288-4c51-8f57-b61833681b9f@test.com",,,,,,,MTD,,"dc0c1188-b46e-4c77-bc1e-28a605ab8340","01f36bdb-f39c-5c6e-8807-73f753b5c527","5.5.3",ios,false,"17.5.1","iPhone14,6","a010e03e-5de2-45d8-9f68-30254d2f871b",,,,"IOS_NOT_UPDATED","36f26144-1d41-4230-bb9c-82c637c4668f","Vulnerable iOS Version",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:08:52.912 PM",LOW,,"6dae48a3-3fb3-47d5-a3e4-19e161752f13",,"test-37f20c63-e6a2-4312-aaf0-dce51c092f7a@test.com",,,,,,,MTD,,"2abc3237-529a-4745-b4f5-a862621156f2","666bf2d7-13bd-53de-9d61-94f9829c03c5","5.5.3",ios,false,"17.5.1","iPhone14,6","0688ba95-9c29-48e2-ab60-7e2ca89fff40",,,,"UNSECURED_WIFI_NETWORK","c07d4433-e52c-44c7-954d-c22665ad6ffa","Unsecured WiFi Network",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:08:55.052 PM",LOW,,"6dae48a3-3fb3-47d5-a3e4-19e161752f13",,"test-37f20c63-e6a2-4312-aaf0-dce51c092f7a@test.com",,,,,,,MTD,,"2abc3237-529a-4745-b4f5-a862621156f2","666bf2d7-13bd-53de-9d61-94f9829c03c5","5.5.3",ios,false,"17.5.1","iPhone14,6","0688ba95-9c29-48e2-ab60-7e2ca89fff40",,,,"DEVELOPER_OPTIONS_ON","6909b688-9b4e-4189-952e-c1705466d028","Developer Options",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:49:40.520 PM",ELEVATED,,"755727e8-8e27-4995-ba03-fa07a3de1713",,"test-adfada12-d288-4c51-8f57-b61833681b9f@test.com",,,,,,,MTD,,"dc0c1188-b46e-4c77-bc1e-28a605ab8340","01f36bdb-f39c-5c6e-8807-73f753b5c527","5.5.3",ios,false,"17.5.1","iPhone14,6","a010e03e-5de2-45d8-9f68-30254d2f871b",,,,"PASSCODE_NOT_ENABLED","a48afa49-f451-4f32-b9eb-69e526b14b6b","Device Pin",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:49:42.347 PM",ELEVATED,,"755727e8-8e27-4995-ba03-fa07a3de1713",,"test-adfada12-d288-4c51-8f57-b61833681b9f@test.com",,,,,,,MTD,,"dc0c1188-b46e-4c77-bc1e-28a605ab8340","01f36bdb-f39c-5c6e-8807-73f753b5c527","5.5.3",ios,false,"17.5.1","iPhone14,6","a010e03e-5de2-45d8-9f68-30254d2f871b",,,,"MALICIOUS_WEBSITE","b1155d06-cbee-4bbc-b322-764cf6b00d25","Phishing Protection - Linked Tapped",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:49:44.458 PM",CRITICAL,,"755727e8-8e27-4995-ba03-fa07a3de1713",,"test-adfada12-d288-4c51-8f57-b61833681b9f@test.com",,,,,,,MTD,,"dc0c1188-b46e-4c77-bc1e-28a605ab8340","01f36bdb-f39c-5c6e-8807-73f753b5c527","5.5.3",ios,false,"17.5.1","iPhone14,6","a010e03e-5de2-45d8-9f68-30254d2f871b",,,,"COMPROMISED_NETWORK","26c781a9-1258-4abc-8d00-05ac5ebd857e","Compromised Network",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:49:46.673 PM",NORMAL,,"755727e8-8e27-4995-ba03-fa07a3de1713",,"test-adfada12-d288-4c51-8f57-b61833681b9f@test.com",,,,,,,MTD,,"dc0c1188-b46e-4c77-bc1e-28a605ab8340","01f36bdb-f39c-5c6e-8807-73f753b5c527","5.5.3",ios,false,"17.5.1","iPhone14,6","a010e03e-5de2-45d8-9f68-30254d2f871b",,,,"CAPTIVE_PORTAL","3e5e4339-88c9-4c8c-b9aa-e22eeda506be","Captive Portal",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:02:33.023 PM",NORMAL,,"751a62d0-bf63-48e4-8511-fb9059d2f44f",,"test-7535cc3c-66c3-4aa4-a252-ec6a2aff0d1f@test.com",,,,,,,MTD,,"7f6c5ee6-6354-4a7e-bc59-0c19b4eb88ba","4895b6f2-013c-591f-ace5-4f6279d6288b","5.5.3",ios,false,"17.5.1","iPhone14,6","0928782e-2b21-414c-a8d4-f1c528442c5f",,,,"CAPTIVE_PORTAL","b427c820-00eb-4161-a41e-c701002ece83","Captive Portal",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:02:35.053 PM",LOW,,"751a62d0-bf63-48e4-8511-fb9059d2f44f",,"test-7535cc3c-66c3-4aa4-a252-ec6a2aff0d1f@test.com",,,,,,,MTD,,"7f6c5ee6-6354-4a7e-bc59-0c19b4eb88ba","4895b6f2-013c-591f-ace5-4f6279d6288b","5.5.3",ios,false,"17.5.1","iPhone14,6","0928782e-2b21-414c-a8d4-f1c528442c5f",,,,"DANGERZONE_CONNECTED","2a8ad3a9-f45d-45a5-9785-aabbc922247e","Danger Zone Connected",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:14:21.944 PM",LOW,,"10f89733-6dbe-4eb6-9aa7-d6db7bdfc8a2",,"test-2f68cbda-a07b-44e5-b5f1-e58a8fbf1d15@test.com",,,,,,,MTD,,"8420f478-0927-40d4-806d-ea0f111ccb39","0a04adc2-77f2-5448-a48c-7d5ab9b39df4","5.4.11",android,false,10,"SM-M307F","f37477a0-88fc-4ef2-9a12-a35574b5dba0",,,,"UNSECURED_WIFI_NETWORK","62d40812-3694-487c-a886-b799c5fcd968","Unsecured WiFi Network",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:16:57.480 PM",CRITICAL,,"793a27c2-e6a7-491f-98cb-71c2fce2cf73",,"test-304db9b4-8bde-4c0f-9075-296ada3bd88f@test.com",,,,,,,MTD,,"1510cd54-b23a-4ba7-827b-099b9674e510","0b480e1e-605f-565f-b135-6f174c07754b","5.4.11",android,false,10,"SM-M307F","ad7ca7e4-93fd-4f5f-a31b-79937f2ea69f",,,,"APP_TAMPERING","ae2b79b8-0aab-405f-badc-aa5b1bf1f562","App Tampering",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:16:59.637 PM",ELEVATED,,"793a27c2-e6a7-491f-98cb-71c2fce2cf73",,"test-304db9b4-8bde-4c0f-9075-296ada3bd88f@test.com",,,,,,,MTD,,"1510cd54-b23a-4ba7-827b-099b9674e510","0b480e1e-605f-565f-b135-6f174c07754b","5.4.11",android,false,10,"SM-M307F","ad7ca7e4-93fd-4f5f-a31b-79937f2ea69f",,,,"ANDROID_NOT_UPDATED","0cbdf46f-dfea-4259-bd5a-7680915dcc1f","Vulnerable Android Version",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:17:03.762 PM",ELEVATED,,"793a27c2-e6a7-491f-98cb-71c2fce2cf73",,"test-304db9b4-8bde-4c0f-9075-296ada3bd88f@test.com",,,,,,,MTD,,"1510cd54-b23a-4ba7-827b-099b9674e510","0b480e1e-605f-565f-b135-6f174c07754b","5.4.11",android,false,10,"SM-M307F","ad7ca7e4-93fd-4f5f-a31b-79937f2ea69f",,,,"MALICIOUS_WEBSITE","2e522bf7-891e-435a-8ccd-d538f98be7b4","Phishing Protection - Linked Tapped",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:18:54.352 PM",NORMAL,,"2e4a204b-88fd-4186-9fbf-b7eaddeec3ca",,"test-d9ca703d-bff7-4e49-9e7c-3c55b5c48f93@test.com",,,,,,,MTD,,"8ba3bc47-42eb-41ba-bde4-1252e10c6a3d","03e1086b-899e-50a1-9e16-a6ebf49b1e59","5.4.11",android,false,10,"SM-M307F","5423fdcc-47d4-4a50-8447-63430e557133",,,,"CAPTIVE_PORTAL","2ba375f7-3d2b-442c-b020-b736e74a1444","Captive Portal",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
